LR1_coefficients_null_raster	LR1_coefficients_Elevation_16_k10_R	LR1_R2_null_raster	LR1_R2_Elevation_16_k10_R	LR1_Q_Elevation_16_k10_R	LR2_coefficients_null_raster	LR2_coefficients_Elevation_16_k10_R	LR2_R2_null_raster	LR2_R2_Elevation_16_k10_R	LR2_Q_Elevation_16_k10_R
0.284104530306897	0.0550043723639639	0.647617742480981	0.240880150149443	-0.406737592331538	0.0283279632762318	0.00190455352373612	0.602419329075864	0.190602651569469	-0.411816677506396
0.285346134519986	0.0536935228079161	0.625437164552253	0.220417189318691	-0.405019975233562	0.0216183789436898	0.00220214313261821	0.476591543600457	0.211302937876382	-0.265288605724075
0.266080045020994	0.0534999798977443	0.641395888263117	0.263875150086871	-0.377520738176246	0.0208376586950701	0.00234904101936894	0.514974069178986	0.275733327896054	-0.239240741282932
0.241159892264991	0.0477395130613067	0.432169049949081	0.186128798780365	-0.246040251168716	0.022974601138683	0.00190051593701498	0.413365539136477	0.196226414145149	-0.217139124991328
0.240440095646091	0.0407805221972754	0.603236889778278	0.207320341953769	-0.395916547824509	0.0217432202932477	0.00143471186591414	0.541298398570612	0.182412162285391	-0.358886236285221
0.223438862005815	0.0368982538155875	0.392591235519609	0.130111180885216	-0.262480054634393	0.0184879514095294	0.00146553068090779	0.358532987718223	0.147203202811545	-0.211329784906677
0.236869769614731	0.0457239696441974	0.520524317255331	0.194479432614398	-0.326044884640932	0.0199938340117389	0.00156441085561549	0.456234579385779	0.168385269189011	-0.287849310196768
0.291630642440195	0.0561165214912634	0.659667113306049	0.246957659119573	-0.412709454186477	0.0248708591330803	0.00206941438024905	0.539476887512056	0.22174783232819	-0.317729055183866
0.250585432822575	0.0513252028605949	0.559220272718729	0.20432538641761	-0.354894886301119	0.0172887928101739	0.00211333933375494	0.456782278323082	0.207034633608958	-0.249747644714123
0.282923742515392	0.0633361821973379	0.634987439302159	0.265265734794872	-0.369721704507287	0.0217640422425076	0.00277868758118486	0.479285025429231	0.249484422889153	-0.229800602540078
0.253011402984399	0.054926472068346	0.573012349231979	0.233511450092243	-0.339500899139736	0.0195919356016722	0.00203095750390547	0.482452582541444	0.203259477000561	-0.279193105540884
0.252918569657156	0.0518403597923882	0.530353752622034	0.210335500681875	-0.320018251940159	0.0248662560425652	0.00209541295998837	0.520520555234036	0.218007534493567	-0.302513020740469
0.259769694450162	0.057839059189942	0.621304016298	0.29426407431261	-0.32703994198539	0.0281784796684422	0.00238956813309545	0.660945111669593	0.32380404523797	-0.337141066431623
0.254940099452327	0.0536531047898409	0.622730235627179	0.217015382855736	-0.405714852771443	0.0190659795451721	0.00227982646899306	0.546910188876842	0.226091372419077	-0.320818816457764
0.249352879363075	0.0553821913613797	0.605404684127863	0.264653378567287	-0.340751305560576	0.0189581661018975	0.00222048034343329	0.503930082122939	0.264886440813467	-0.239043641309472
0.229435947009346	0.058394431196723	0.502546075437704	0.270628578480341	-0.231917496957363	0.0169081225404773	0.0024123462227663	0.420280719293901	0.269426322743532	-0.15085439655037
0.26619510178091	0.0499302696540773	0.530901251369676	0.177821442162436	-0.35307980920724	0.026143136120019	0.00185973969337947	0.456280711628559	0.143634317726582	-0.312646393901978
0.259540396421812	0.0527185953229101	0.516672753368476	0.213002701351981	-0.303670052016495	0.025565930594008	0.00214595862657081	0.47141416307112	0.194651615586393	-0.276762547484727
0.29253373458478	0.067557204318024	0.717803134303128	0.328239070826208	-0.38956406347692	0.0227786095105515	0.0032301120264648	0.579762433546521	0.35794075636682	-0.221821677179701
0.20767591898455	0.0385149939370265	0.466943459697479	0.155975764267638	-0.310967695429841	0.0186416978148181	0.00153342716801017	0.468463583478031	0.15924952627076	-0.309214057207271
0.262310184675006	0.0524130671096899	0.616561018885255	0.216377126660845	-0.400183892224411	0.023161040035826	0.00224167816300953	0.552871846830729	0.191021346009084	-0.361850500821645
0.210570933805851	0.03841379139875	0.429627622288174	0.149688997714339	-0.279938624573835	0.0170403293521353	0.00132709299427966	0.396773407085284	0.133642062502076	-0.263131344583209
0.217202666988434	0.0496240504672922	0.451551583562894	0.185513655246965	-0.266037928315929	0.0169268727998982	0.00181664697458204	0.405698832277341	0.176314014878991	-0.22938481739835
0.308917483657812	0.0557326907857457	0.608381603673306	0.215991947056953	-0.392389656616353	0.0320694296856665	0.00240717119111096	0.558782859084459	0.205421072784587	-0.353361786299872
0.252117822427928	0.0474049014138817	0.464636298127811	0.16699845255439	-0.297637845573421	0.0223049843506145	0.00189846329862184	0.400875998478946	0.171034719593826	-0.22984127888512
0.232284649831844	0.0469981287948971	0.451775062903614	0.186321331813199	-0.265453731090415	0.0224836298654327	0.00175655420217108	0.446826917254221	0.185979897102916	-0.260847020151305
0.265770724589335	0.0540866498326617	0.627583563733176	0.217533397302771	-0.410050166430404	0.0179839381644535	0.00219738960007602	0.506814711576977	0.223636646478167	-0.28317806509881
0.229886830058819	0.0369987996395469	0.426281109684989	0.151932562228981	-0.274348547456008	0.0386319218617414	0.00124399316409622	0.414725713967986	0.109083188428293	-0.305642525539693
0.274338793218126	0.0532614312039163	0.638455030448629	0.222392247211365	-0.416062783237264	0.0213734429750867	0.00184719328889302	0.515031999816271	0.172949919909898	-0.342082079906373
0.269113301372567	0.060498611590614	0.691259630637064	0.300206802633203	-0.391052828003861	0.0193822197781896	0.00262887181141766	0.564173265735249	0.324658978440728	-0.239514287294521
0.254069286125461	0.0541363616419857	0.615774876030225	0.249492445430006	-0.366282430600219	0.018261298843295	0.00233707904072318	0.498780023990471	0.289542597230604	-0.209237426759866
0.247736315406976	0.0486124895661882	0.569428903334611	0.198305724347427	-0.371123178987185	0.0173644127886971	0.00199868523075536	0.460163669428412	0.200097670586443	-0.260065998841969
0.261824765959716	0.0489016323345248	0.515695795571045	0.163563592053653	-0.352132203517392	0.020875655745166	0.0017643623619885	0.440331514811484	0.135822266117703	-0.304509248693781
0.239322662804517	0.05379496337669	0.476466805365123	0.231346884746047	-0.245119920619075	0.0230452551089768	0.00243451680995312	0.437322491958398	0.250476609451581	-0.186845882506817
0.275140033702396	0.0588424718404622	0.633199581068797	0.235079356436762	-0.398120224632035	0.0187917971023146	0.00274934648535862	0.470837801718864	0.240528884648859	-0.230308917070004
0.271709065575012	0.0619668340582063	0.673709974645933	0.287268806313247	-0.386441168332686	0.019961793160962	0.00247769087642087	0.537759824719742	0.277028554308505	-0.260731270411238
0.205424410665083	0.0522249878052604	0.646398832283265	0.40540300053181	-0.240995831751456	0.0210263777772359	0.00185866711676618	0.704221965009788	0.373946750876221	-0.330275214133567
