node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel
48,49,1.7525574898231,-78.9644445312913,40.2254031871365,-80.0655502090904,41.3244027594972,1.7525574898231,0,1970.02156769422,1971.77412518405,NA
48,52,0.259299795430735,-78.9644445312913,40.2254031871365,-78.0689349517578,39.9311163541585,0.259299795430735,0,1970.02156769422,1970.28086748965,NA
52,82,0.0962064587302862,-78.0689349517578,39.9311163541585,-77.5996951988712,39.3508352415139,0.355506254161021,0.259299795430735,1970.28086748965,1970.37707394838,NA
52,53,0.141808302182604,-78.0689349517578,39.9311163541585,-78.2792020689891,39.8074829718976,0.401108097613339,0.259299795430735,1970.28086748965,1970.42267579184,NA
53,54,0.0218881414760546,-78.2792020689891,39.8074829718976,-78.235787468362,39.8519739676932,0.422996239089393,0.401108097613339,1970.42267579184,1970.44456393331,NA
54,58,0.0449278003702815,-78.235787468362,39.8519739676932,-78.2890921243337,39.4186998506302,0.467924039459675,0.422996239089393,1970.44456393331,1970.48949173368,NA
82,83,0.141125254439316,-77.5996951988712,39.3508352415139,-78.0313469684367,39.1236644180037,0.496631508600338,0.355506254161021,1970.37707394838,1970.51819920282,NA
58,60,0.0354509466795179,-78.2890921243337,39.4186998506302,-78.7400991747645,39.8798374611336,0.503374986139193,0.467924039459675,1970.48949173368,1970.52494268036,NA
83,88,0.0253193245518943,-78.0313469684367,39.1236644180037,-78.2356515956698,39.1986783726703,0.521950833152232,0.496631508600338,1970.51819920282,1970.54351852738,NA
54,55,0.124934516341341,-78.235787468362,39.8519739676932,-78.4934667884739,40.060428566522,0.547930755430734,0.422996239089393,1970.44456393331,1970.56949844965,NA
58,59,0.114431710616635,-78.2890921243337,39.4186998506302,-78.0627946705138,39.4543229980386,0.58235575007631,0.467924039459675,1970.48949173368,1970.6039234443,NA
59,34,0.0231035557007573,-78.0627946705138,39.4543229980386,-78.119895,39.598584,0.605459305777067,0.58235575007631,1970.6039234443,1970.627027,US1_1970.627027_39.5985838073959_-78.1198951754763
88,89,0.106682721896725,-78.2356515956698,39.1986783726703,-78.3450504761464,39.1058895048569,0.628633555048957,0.521950833152232,1970.54351852738,1970.65020124927,NA
55,56,0.0988149749454052,-78.4934667884739,40.060428566522,-79.0472012947337,39.8283985250978,0.646745730376139,0.547930755430734,1970.56949844965,1970.6683134246,NA
60,61,0.205013637854051,-78.7400991747645,39.8798374611336,-78.6561607334898,40.0601632942453,0.708388623993244,0.503374986139193,1970.52494268036,1970.72995631822,NA
89,10,0.143946750728063,-78.3450504761464,39.1058895048569,-78.671954,39.102159,0.772580305777019,0.628633555048957,1970.65020124927,1970.794148,US1_1970.794148_39.1021593676537_-78.6719541952105
61,26,0.0695566817837587,-78.6561607334898,40.0601632942453,-78.809583,40.003722,0.777945305777003,0.708388623993244,1970.72995631822,1970.799513,US1_1970.799513_40.0037224545932_-78.8095831970268
56,57,0.137808406038857,-79.0472012947337,39.8283985250978,-79.3361608209504,39.761856661609,0.784554136414997,0.646745730376139,1970.6683134246,1970.80612183064,NA
53,62,0.390544289447547,-78.2792020689891,39.8074829718976,-78.2013470215685,40.2257687599983,0.791652387060886,0.401108097613339,1970.42267579184,1970.81322008128,NA
82,4,0.444332051616072,-77.5996951988712,39.3508352415139,-77.100359,39.23522,0.799838305777094,0.355506254161021,1970.37707394838,1970.821406,US1_1970.821406_39.2352204429052_-77.100358946582
89,36,0.187094750728036,-78.3450504761464,39.1058895048569,-78.18464,39.11085,0.815728305776993,0.628633555048957,1970.65020124927,1970.837296,US1_1970.837296_39.1108502995968_-78.184640441489
61,17,0.131197681783767,-78.6561607334898,40.0601632942453,-77.863467,40.097186,0.839586305777011,0.708388623993244,1970.72995631822,1970.861154,US1_1970.861154_40.0971863511286_-77.86346703826
59,2,0.261308555700865,-78.0627946705138,39.4543229980386,-78.28438,39.446083,0.843664305777175,0.58235575007631,1970.6039234443,1970.865232,US1_1970.865232_39.4460831488127_-78.2843797804742
57,16,0.139711169362066,-79.3361608209504,39.761856661609,-79.962275,39.831385,0.924265305777062,0.784554136414997,1970.80612183064,1970.945833,US1_1970.945833_39.831385158191_-79.9622749401601
62,78,0.15767400860603,-78.2013470215685,40.2257687599983,-77.6142644836878,40.1663496386927,0.949326395666915,0.791652387060886,1970.81322008128,1970.97089408989,NA
88,90,0.475228036833592,-78.2356515956698,39.1986783726703,-77.1114895300702,38.1557934376764,0.997178869985824,0.521950833152232,1970.54351852738,1971.01874656421,NA
90,91,0.0121430440501271,-77.1114895300702,38.1557934376764,-77.0734594760793,38.1216048682915,1.00932191403595,0.997178869985824,1971.01874656421,1971.03088960826,NA
91,92,0.0131276867904759,-77.0734594760793,38.1216048682915,-76.8679797009844,38.0726017011796,1.02244960082643,1.00932191403595,1971.03088960826,1971.04401729505,NA
55,13,0.512976550346266,-78.4934667884739,40.060428566522,-78.824467,38.744437,1.060907305777,0.547930755430734,1970.56949844965,1971.082475,US1_1971.082475_38.7444367801588_-78.824466576598
60,44,0.566816319637788,-78.7400991747645,39.8798374611336,-79.644723,40.508798,1.07019130577698,0.503374986139193,1970.52494268036,1971.091759,US1_1971.091759_40.5087979924074_-79.6447231788994
92,9,0.0577597049507261,-76.8679797009844,38.0726017011796,-76.830344,38.175528,1.08020930577715,1.02244960082643,1971.04401729505,1971.101777,US1_1971.101777_38.1755283937748_-76.8303441141044
78,81,0.141687271151753,-77.6142644836878,40.1663496386927,-77.1757030058773,39.7360901980337,1.09101366681867,0.949326395666915,1970.97089408989,1971.11258136104,NA
