dispersal_times	null_raster	Elevation_16_k10_R
1.01506483750995	0.637418555	2.590265677
1.49898854366006	0.7752132624	3.449713275
0.625994892280005	0.5005470838	2.015972985
4.64877568433985	1.449152714	7.341478811
1.81171778437988	0.853721147	4.525048078
0.625991098449958	0.5005529777	2.23559185
0	4.261264674e-10	-1.797415141e-07
3.02292387040006	1.106781218	4.241064878
1.81755110570998	0.8538721976	2.598894782
0	4.95734831e-09	-5.683798543e-08
0	4.95734831e-09	-5.683798543e-08
16.0421740772799	3.537902354	9.588248395
1.59866022318988	2.307824936	4.219148137
0	1.825555218e-08	5.429598815e-08
2.53960016032988	1.461991016	3.560256886
1.03235188678991	0.7533027002	1.440297526
1.01510982381001	0.6373037513	1.653981095
2.81938878769984	1.067044593	3.449538703
1.5002308661999	0.7751489777	2.69645406
3.96529603785984	1.270560489	3.455404785
2.77323332929018	1.053631723	1.976275251
2.96424716987008	1.094689308	3.041325954
0.630478228790025	0.5021167966	0.6846062846
1.03547768222984	0.6434221444	0.7715849361
1.57125683039999	0.7932587416	0.9929088442
18.8460157566901	2.748983936	3.290229741
2.4555722987202	0.9922343205	1.326364806
4.96806505792006	1.409458246	1.689118513
1.50877260751008	0.7773475432	2.197106467
1.96941607419012	0.8891319254	3.493723736
2.36556516164978	0.9777899604	4.018813037
1.01834826255981	0.6387321942	2.656714608
0.62685979028015	0.5010322961	1.978684222
1.01848548813018	0.6389194468	2.616366004
3.0724331322599	1.119206427	3.355476227
3.24135182178998	1.157615175	4.757342205
4.92503120589981	1.543700099	5.695648738
0	5.810831594e-08	8.171182131e-08
2.71641575637	1.055883519	4.837413947
0.626903333239852	0.5011441802	2.234266755
2.38397520949002	0.9794823727	3.541016967
3.23652439678995	1.170361177	4.136483021
1.87365690157003	0.8704384638	2.001939353
3.20330607968003	1.210069924	4.109673726
2.95453323301012	1.108338196	2.320879773
6.35041660415004	3.459956579	12.73716909
1.50293529162013	0.7761530836	2.857495443
6.35339261241006	2.179904218	8.88623398
0	4.261264674e-10	-1.797415141e-07
1.01496187294993	0.6375808922	3.729921879
1.01496187294993	0.6375808922	3.729921879
0.625937277500043	0.5004847061	2.15346882
0.625968699579971	0.5005905394	3.272824462
2.40344281537	0.9892847954	5.098848395
2.9449083295101	1.112393232	5.384283888
1.80850714549001	0.8527791875	4.660437201
1.50101525720015	0.776541193	4.958786522
1.50153629567012	0.7762963862	4.506551831
1.32503478643002	0.729012392	4.259728436
1.50213569725997	0.7762085146	3.720934143
2.67341171528983	1.052916095	5.125584729
0.625967678999814	0.5007443321	3.109406339
2.51309864021005	1.072837739	3.985261577
1.95448543793009	0.8969806789	3.385839597
4.34173566381992	1.451189821	7.490914104
2.96384051226005	1.236093038	4.662506136
1.33342973653998	0.758830063	2.974199282
1.99505381398012	2.082228122	7.505516739
1.95211009461013	0.8892170951	4.598136945
2.29457180818008	0.9650984608	6.373068681
1.32453931959003	0.7293257068	5.587196468
2.29127554436991	0.965469894	6.166243729
2.48007023900004	1.033680533	6.642185316
0.62586170804002	0.5011275588	3.22998239
1.01507907412997	0.640251049	3.940884876
1.49903637784018	0.7793445494	4.018108441
1.49916777674002	0.7791360673	4.950818188
0	-1.873945954e-08	5.870957942e-08
1.01490020232995	0.6410496383	4.350292892
4.04557995509003	NA	NA
0.626203760579983	0.500558676	1.864665334
2.15985824932	0.9317337128	2.857485506
2.4099470148501	0.9856849065	2.974836592
2.14859100501008	0.9296036002	4.082649583
1.32961189843991	0.7301742487	1.456025437
1.50434133312001	0.7770019925	1.475815541
2.35110919584008	0.975418126	2.341903963
3.76563298819997	1.284601742	2.085033022
3.37083512008007	2.511858144	3.476506606
4.70478980433018	2.436314814	2.934467775
1.51367073488996	0.7800723987	1.279298124
0.627485273599859	0.5011412031	0.8803906646
