LR1_coefficients_null_raster	LR1_coefficients_Elevation_16_k10_R	LR1_R2_null_raster	LR1_R2_Elevation_16_k10_R	LR1_Q_Elevation_16_k10_R	LR2_coefficients_null_raster	LR2_coefficients_Elevation_16_k10_R	LR2_R2_null_raster	LR2_R2_Elevation_16_k10_R	LR2_Q_Elevation_16_k10_R
0.15754994498805	0.083151133538365	0.0501754430224078	0.114714777023209	0.0645393340008011	0.006182444915887	0.00226458082584754	0.0115671162985325	0.0507700774319915	0.039202961133459
0.200202121318096	0.105169709559729	0.0700650468561507	0.160411567309568	0.090346520453417	0.00718674219789871	0.00352711843207739	0.0142894703993177	0.102754447461349	0.088464977062031
0.10347852376036	0.0778778161561502	0.0087720476775978	0.0438429379400294	0.0350708902624316	0.00530371841097153	0.00278649469343845	0.00315730874504535	0.0323443702506333	0.0291870615055879
0.221387534078545	0.102082306971893	0.0496761581099517	0.109727150704925	0.0600509925949738	0.0222865082975469	0.00327689748417878	0.0312073187704143	0.0704597125076303	0.039252393737216
0.214126938210755	0.125171962307425	0.0838361184554492	0.238607921712705	0.154771803257256	0.00830409152094917	0.00379800797121679	0.0172129135698543	0.123931881195834	0.10671896762598
0.292413721538845	0.135492322073839	0.119269160468585	0.221492202196706	0.102223041728122	0.0204127975008285	0.0052451209245313	0.0575896115307845	0.155363631745062	0.0977740202142778
1.00902363808193	0.305574995170158	0.446308123140585	0.333064464264812	-0.113243658875773	0.0825586597811663	0.0135057789842427	0.319110939113954	0.275359805352538	-0.0437511337614164
0.457272280905032	0.156390030914987	0.214096793933756	0.171586249812374	-0.0425105441213821	0.0317142566101918	0.00549687421109101	0.126275764485625	0.106161451270802	-0.0201143132148223
0.386030849002827	0.153851189683281	0.0982078590666585	0.148816144303258	0.0506082852365997	0.0226084888097623	0.00478645042751623	0.0369653521722547	0.0805177508645016	0.0435523986922469
0.11780391215881	0.0962501672482793	0.0186429493104448	0.0921352525492176	0.0734923032387728	0.00290500571179012	0.00335816818630734	0.00210491937875881	0.0634838019771312	0.0613788825983724
0.176622633719969	0.0812981920948704	0.0721440542296571	0.105526941334781	0.0333828871051239	0.0132220135365595	0.00285624148395912	0.0499458263459691	0.0722676543977524	0.0223218280517833
0.255263223828216	0.128313088454584	0.125862293588262	0.235556405019652	0.10969411143139	0.00885755519629417	0.00498327606488497	0.0294165675417246	0.173852979314001	0.144436411772277
