collection_date	latitude	longitude
25	1982.25	40.3454667253978	-78.7019155300796
31	1982.5	40.5482345603095	-78.9081597973756
45	1983	40.9467189517327	-78.1423962616
30	1983.5	38.5714098568166	-76.670216751717
26	1983.58333333333	37.0781223887842	-76.8313740072958
36	1984.08333333333	40.577296670818	-77.6524156589427
56	1984.08333333333	40.9182444671535	-78.4984299879846
47	1984.25	40.6938374203633	-78.4940505943432
49	1984.5	40.5813179337889	-79.0399885396567
38	1984.58333333333	39.2250902108816	-78.322614739274
41	1984.83333333333	40.5799779222699	-77.9870680567201
59	1985.08333333333	38.4309145840581	-76.1162964965374
63	1985.66666666667	39.3384849740432	-76.4875057485593
65	1986.16666666667	37.4771518527372	-78.875636521372
78	1986.16666666667	39.5268099293914	-78.8071874641749
75	1986.58333333333	39.053282320926	-78.1783554023071
80	1986.75	38.5853303008077	-79.2805397428175
96	1987	40.0092074398062	-79.2642097812682
60	1987.33333333333	40.1822811672177	-78.5731682911995
82	1987.33333333333	40.2005016502903	-79.2029764105286
32	1987.41666666667	40.2092153036501	-79.1787586953116
86	1987.83333333333	38.5416277962651	-75.6456771236959
104	1987.83333333333	40.9625018913088	-78.3774965580543
76	1987.91666666667	40.8720062538089	-78.7125649580705
97	1988	39.9924647409385	-79.2702808400236
69	1988.08333333333	39.4652990544168	-77.5928257515374
68	1988.16666666667	40.8752736006323	-78.2595694305037
70	1988.16666666667	39.5909705315839	-78.3730512216153
11	1988.25	39.3694146721693	-79.4024590641979
114	1988.33333333333	38.8736660040745	-79.162036694567
98	1988.5	40.5344173418531	-78.6023167250289
99	1988.5	40.7618569226108	-78.0105347221717
84	1988.66666666667	37.7911858013315	-79.2392846023208
101	1988.66666666667	40.579977859245	-77.9870680241565
115	1988.66666666667	39.559207309236	-79.0716254080413
71	1988.75	38.506555643244	-79.209161377647
100	1988.83333333333	38.9969028430742	-77.6585861853344
113	1988.91666666667	39.9694866043061	-78.6614645112003
102	1989.16666666667	40.0187815899085	-76.9007626498273
117	1989.16666666667	40.9569981971312	-78.5978340154918
91	1989.66666666667	39.6622336481058	-78.9190390801526
124	1989.83333333333	39.7845563080925	-78.5204571398308
126	1990.08333333333	40.6435464569062	-78.9790823937742
125	1990.16666666667	39.9694866177416	-78.6614645104594
140	1990.83333333333	40.7447800502447	-78.8923216757141
138	1991.08333333333	37.3617692210772	-79.5137466697084
144	1991.08333333333	39.8021448236462	-76.5462205595792
143	1991.66666666667	37.061048404338	-80.5284874550721
128	1992.08333333333	40.9182443574386	-78.498429998319
154	1992.16666666667	39.2060434565924	-75.7069637752396
141	1992.33333333333	40.8556712104325	-78.7861188417276
151	1992.5	38.5830227995509	-79.3741707189212
54	1992.58333333333	40.7128329405379	-78.9467738445339
156	1992.75	38.8719865231889	-78.7236096807603
164	1993.16666666667	38.4294495400757	-77.3199390730832
171	1993.41666666667	40.3650046341333	-78.4688459658313
142	1993.75	35.8021368679734	-77.2299783665873
168	1994	40.8662627218201	-78.0245639051421
158	1994.08333333333	37.8453976848857	-78.6658842351515
182	1994.25	40.7284240586533	-78.8158886285646
139	1994.33333333333	38.1433342622096	-79.7817854279089
172	1994.33333333333	38.7161135024927	-79.2239482389191
161	1994.41666666667	39.5553343222374	-74.1315133755116
183	1994.41666666667	40.6938372856276	-78.4940506129544
162	1994.66666666667	40.9664385262248	-78.257557480575
173	1994.75	38.8302122015591	-78.9126446813968
185	1994.75	40.9018923415359	-78.0327100232162
153	1995	40.8461181208627	-77.929915184033
186	1995.16666666667	40.1822809720555	-78.5731684146983
191	1995.33333333333	38.6799615091638	-77.0861816202513
190	1995.58333333333	38.3386341587806	-77.9905473054732
147	1996	40.9569981023659	-78.5978340385117
166	1996.08333333333	39.0538285464908	-74.7304870098174
188	1996.08333333333	37.8180899740322	-78.2144868104645
201	1996.16666666667	40.4284118275884	-72.3246721760242
215	1996.33333333333	40.0012734014187	-79.2244498787051
217	1996.41666666667	39.9545201035908	-79.1752050796307
218	1996.41666666667	38.1262789724495	-75.5199029898229
110	1996.91666666667	40.0554731849508	-76.4467061090258
206	1996.91666666667	39.9545201002175	-79.175205066163
227	1997.33333333333	40.2484783549694	-78.8935425288428
221	1997.41666666667	40.131545818924	-72.9552942858586
204	1997.83333333333	40.9610697325906	-78.4460519915751
225	1998.41666666667	38.3861592679792	-79.8344075661332
205	1998.66666666667	40.9519508419981	-78.3397185267444
129	1998.83333333333	40.4574967588663	-79.0820775926897
132	1998.83333333333	40.686343567497	-77.2671848745126
233	1998.83333333333	40.9398248066846	-71.5102415526957
238	1998.83333333333	38.2563153643148	-75.9470454178835
187	1999	40.6562786342877	-78.2441539717947
219	1999	38.7943239247487	-75.2583934699452
245	1999.25	40.5813178605193	-79.0399886385649
247	1999.41666666667	39.61838540234	-77.1210162118773
232	1999.5	40.2727957692794	-72.5273287706693
224	1999.75	37.9358427903032	-80.0659542280523
175	1999.91666666667	39.6973406016522	-76.1494838321596
235	2000	40.5864132950871	-78.9844234250877
195	2000.33333333333	39.9393653809621	-77.0715013914882
242	2000.33333333333	40.248478316021	-78.8935424680481
239	2000.66666666667	38.3153548430832	-77.444759484336
231	2000.75	40.5799778655512	-77.9870679361782
255	2000.83333333333	40.5799778655512	-77.9870679361782
263	2000.83333333333	39.3083874075601	-74.4534509364005
244	2000.83333333333	40.4032774315787	-79.1142906979961
271	2001.5	37.5105221343997	-80.1765491325743
155	2001.58333333333	39.5274394005946	-74.0609922936083
213	2001.58333333333	40.3454667023279	-78.7019155838083
250	2001.58333333333	39.264032958545	-74.3938884924872
193	2001.83333333333	40.8669700993301	-78.1568928260903
267	2001.91666666667	40.3368994350211	-78.9848968768971
274	2001.91666666667	38.797727563814	-75.9660375037108
241	2002	38.8222698224194	-75.3890928317726
264	2002.08333333333	38.7252880937202	-79.7474686830498
269	2002.08333333333	40.1345243852063	-77.1261118949989
276	2002.41666666667	40.8720061274219	-78.7125651424557
248	2002.5	40.7489016707604	-78.1285371520268
216	2002.66666666667	40.2092152756781	-79.1787589433873
258	2002.83333333333	38.7943239650938	-75.2583935389306
285	2002.91666666667	39.3441254718247	-79.2865215966589
270	2003.16666666667	37.8208330324215	-80.3493010635824
261	2003.25	40.8546356907808	-78.2881830476315
265	2003.5	38.6031590107917	-79.7802377821067
253	2003.66666666667	40.579977826824	-77.9870678750803
286	2003.66666666667	38.1661579422006	-75.7870211516229
289	2003.83333333333	38.6835232629874	-79.332664034637
220	2003.83333333333	40.5048111958667	-72.232063778731
268	2003.83333333333	40.2377349492312	-77.4673386933284
284	2003.83333333333	39.448584900598	-79.1941315425368
230	2003.91666666667	38.9969026970042	-77.6585860752005
282	2004.08333333333	40.2413453548666	-77.9479423276607
246	2004.16666666667	40.1047140449847	-77.2172263507401
301	2004.16666666667	38.7943239577335	-75.2583936530476
300	2004.25	38.6688461036603	-75.6826143921359
292	2004.7	38.8891211832287	-76.1159691332818
