# BEAST v10.5.0-beta5 Prerelease #fb0d1ded5
# Generated Sun Jan 05 09:51:51 CET 2025 [seed=1736067111145]
# TreeSimulations_47_cartogram_transform.xml
state	joint	prior	likelihood	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.squareddistTime4.correlation	location.squareddistTime4.Rsquared	location.squareddistTime4.spearman	location.diffusionRate1	location.traitLikelihood1
0	-1130.2686432614435	-377.0221411622768	-753.2465020991666	0.05	0.002	0.002	0.05	-0.04	20.03205128205128	-0.8012820512820512	-0.8012820512820512	20.03205128205128	0.5347311141927974	0.28593736448587054	0.6749735798049289	22.439729292876333	-753.2465020991666
100000	-632.0456478219214	-314.9739348131546	-317.0717130087668	0.03196316775259193	-0.0033263258155720944	-0.0033263258155720944	0.03505289933117877	0.09937517501230918	31.598054671877197	2.998480210834789	2.9984802108347886	28.812849761458466	0.38953217042092225	0.15173531179283442	0.5241675845326694	25.163707737354482	-317.0717130087668
200000	-590.6141498865131	-280.1425055558781	-310.471644330635	0.05492015776014516	-0.010064585796139173	-0.010064585796139173	0.0439407380533436	0.2048784805937436	19.00603254372867	4.3533143423387415	4.3533143423387415	23.755047182613357	0.3497007799028644	0.12229063546467162	0.49347584564548963	23.634165227454268	-310.471644330635
300000	-521.2079725845481	-230.51140161876663	-290.6965709657815	0.0603671098146091	0.010721501918773248	0.010721501918773248	0.08011099386920485	-0.15417337369396789	16.96864690780364	-2.2709664628307307	-2.2709664628307302	12.786611697280103	0.3718299717335338	0.13825752787936058	0.45794829452261143	23.21174527495424	-290.6965709657815
400000	-488.090298759882	-190.56981674621335	-297.52048201366864	0.08388396795022286	-0.0033340483091165597	-0.0033340483091165597	0.07559162762464396	0.04186928622056522	11.942164160129245	0.526721721391944	0.526721721391944	13.252209896033445	0.2888427423012917	0.08343012978013041	0.47077982214386926	23.45927332085375	-297.52048201366864
500000	-541.7374546949142	-232.55039836209158	-309.1870563328226	0.05633376370785422	5.655368580250705E-4	5.655368580250705E-4	0.052252730260696025	-0.010423703198872017	17.753272630279188	-0.1921455581918684	-0.1921455581918684	19.139835572334388	0.3359896141944462	0.11288902084653278	0.5148335647258915	22.933224550235856	-309.1870563328226
600000	-551.2236154395071	-240.14755088118991	-311.07606455831717	0.06577208852920345	0.0029458574288837654	0.0029458574288837654	0.07374311475254991	-0.04229900673464806	15.231269606436692	-0.60845204155011	-0.60845204155011	13.58489421457587	0.2584325033600019	0.06678735879291739	0.38435780993718127	23.31413931348423	-311.07606455831717
700000	-556.8892674807164	-255.58577195614785	-301.3034955245686	0.06666283467235765	-0.002459175547192551	-0.002459175547192551	0.061815672011280506	0.03830878214834322	15.022909310979154	0.597647328310359	0.5976473283103589	16.20090321937892	0.324579503210369	0.10535185390428993	0.47339330943428104	23.623126377718236	-301.3034955245686
800000	-545.1009785070814	-225.6157654910967	-319.48521301598475	0.05103563552964034	0.0027149686977991686	0.0027149686977991686	0.07901513034327409	-0.04275362392290731	19.630033195381277	-0.6744901315821892	-0.6744901315821891	12.678979522552895	0.33050010752567255	0.10923032107448112	0.4673703019473636	24.131298426946422	-319.48521301598475
900000	-548.3708261568167	-242.38052368747364	-305.99030246934313	0.06406494185044105	-0.01002310249564695	-0.01002310249564695	0.07042823296197981	0.14921708691752436	15.964625308816377	2.2720302504430134	2.2720302504430134	14.522198684518145	0.33067182268020107	0.10934385431464634	0.44278222586357774	24.074201955351857	-305.99030246934313
1000000	-545.184480598394	-238.31314516808268	-306.8713354303113	0.039742615915273165	0.0038959176025011436	0.0038959176025011436	0.054406060890008746	-0.08378338384817548	25.339783406829177	-1.8145351198612814	-1.8145351198612816	18.510240639361648	0.36043641128065596	0.12991440657687817	0.4280631088001964	24.416679182601168	-306.8713354303113
1100000	-538.8017952203938	-227.02909562136975	-311.7726995990241	0.050071226373161554	0.0074220589222350145	0.0074220589222350145	0.06481250150693434	-0.13028694226101817	20.316414766777406	-2.3265515754156527	-2.3265515754156527	15.695549149102284	0.2369597472844282	0.05614992183310008	0.4540663190730696	24.845691324013945	-311.7726995990241
1200000	-517.0308007315032	-218.01902528045187	-299.01177545105134	0.08297047193510589	-0.011234310088678093	-0.011234310088678093	0.057750360961809584	0.16229579788730725	12.37853012705709	2.4080238386971575	2.408023838697157	17.78434748111868	0.2998549362474326	0.08991298279195187	0.4804635608525235	22.856825622254462	-299.01177545105134
1300000	-540.1122668685172	-231.02494330243806	-309.0873235660791	0.07047123953607709	-0.0032455818795398567	-0.0032455818795398567	0.07602869412690214	0.04434022057285267	14.218139694206753	0.6069568480981625	0.6069568480981625	13.178839116655446	0.24731265471302374	0.06116354918120331	0.455237893334141	23.42455231762821	-309.0873235660791
1400000	-542.0630345333993	-229.05810886706695	-313.0049256663323	0.052471533444793786	0.001982041259298588	0.001982041259298588	0.11495319362542883	-0.025520565406909033	19.070373172506404	-0.3288144092916026	-0.32881440929160266	8.704862319758234	0.3876168079302034	0.15024678979000022	0.4614324129169649	23.195538358311016	-313.0049256663323
1500000	-518.6656430989517	-208.7411890063134	-309.9244540926383	0.06310362938842451	-0.00493885296599008	-0.00493885296599008	0.06469999293024249	0.0772941830400257	15.942193949127109	1.2169422020637064	1.2169422020637064	15.548847117939406	0.3898828257543417	0.15200861781819036	0.39831149848332936	23.216109874005085	-309.9244540926383
1600000	-576.8508117566295	-260.1589967559336	-316.6918150006959	0.05171321294482948	0.0016146281852697944	0.0016146281852697944	0.0585511013104266	-0.029342981142232924	19.35408178153798	-0.533715766998272	-0.533715766998272	17.09381600209265	0.30951333425545297	0.09579850408192775	0.4943799502997477	24.075525291633337	-316.6918150006959
1700000	-543.7255151978637	-232.6360752162868	-311.0894399815769	0.060815055019536775	-1.9683602208401394E-4	-1.9683602208401394E-4	0.05886368594351703	0.0032898439712388864	16.44347477560027	0.054985822110659915	0.054985822110659915	16.988586548080953	0.20619570666890005	0.042516669448687074	0.4721646707398133	24.76334067727038	-311.0894399815769
1800000	-610.3302528813342	-298.1768192533248	-312.15343362800945	0.035533561488881	-0.0058985372260087635	-0.0058985372260087635	0.039493159789375454	0.1574577401702397	28.857880107231484	4.310095241404196	4.310095241404196	25.964578744720438	0.390252105618593	0.15229670593974548	0.452908453027842	24.338596197326446	-312.15343362800945
1900000	-544.636612883937	-225.72725394563298	-318.909358938304	0.0786092681488011	-0.004987276806369302	-0.004987276806369302	0.05173198291736886	0.0782072534209369	12.79943241351476	1.2339428881466952	1.233942888146695	19.4493610723092	0.4471897234500679	0.1999786487593482	0.4671222788793056	23.603735230028796	-318.909358938304
2000000	-563.8815389785902	-262.6286176227271	-301.2529213558632	0.07643142536033473	8.016456383016195E-4	8.016456383016195E-4	0.06253539357831882	-0.011595340619760103	13.08538294672278	-0.16774245054697415	-0.16774245054697415	15.993094674478682	0.2667438743464555	0.07115229450135765	0.46938254051495076	23.528230743626743	-301.2529213558632
2100000	-580.7045600234474	-269.254641526989	-311.4499184964583	0.05194443047232462	0.0020781817267426722	0.0020781817267426722	0.05250913092316829	-0.039792077350712995	19.2818731762803	-0.7631289223001596	-0.7631289223001597	19.074509575239404	0.25884795894134477	0.06700226584810011	0.5122458998885808	24.119014926354573	-311.4499184964583
