collection_date	latitude	longitude
31	1982.25	38.4785371394356	-78.5448185796134
42	1982.25	37.554144668436	-77.3790059126801
36	1982.75	38.4621442346156	-77.3540000651274
47	1982.75	40.1318775087056	-79.1524057088378
55	1982.91666666667	38.9854400772511	-78.4661749400726
51	1983.33333333333	39.7643446531939	-79.0690904447893
56	1983.41666666667	39.1928012136307	-78.841957020484
39	1983.5	38.2712724519946	-77.9489765692484
45	1984.08333333333	40.8404324659347	-80.0229311397772
27	1984.25	36.48474587447	-77.324650904232
34	1984.41666666667	37.7178502278702	-78.0319421686396
40	1984.41666666667	40.1533686588356	-79.3548631177455
62	1984.58333333333	39.8802569365176	-80.0728372793963
46	1984.91666666667	39.6739223728162	-78.5301204957494
66	1984.91666666667	39.0104133008348	-78.7617378661043
61	1985.5	37.0918863556036	-77.2693698667341
67	1985.58333333333	39.1928012136307	-78.841957020484
75	1985.75	40.4954588534818	-79.7757432647225
64	1986.25	38.8318445995602	-78.6835846511129
73	1986.33333333333	36.7929071189544	-77.2368879183718
83	1986.33333333333	40.9843141264395	-79.6728326375384
59	1986.58333333333	41.5766571610754	-80.4630373915869
13	1987.08333333333	38.6469390008059	-77.8448067764664
63	1987.83333333333	39.9130368724025	-81.1952824897677
30	1988.16666666667	39.5870250756789	-77.5326779296179
76	1988.41666666667	40.3424090926471	-76.8543090007294
72	1988.58333333333	40.3424090926471	-76.8543090007294
90	1988.66666666667	35.3283526158192	-78.5042422928514
89	1988.75	41.5381541011567	-79.7473141323106
111	1989.66666666667	37.5345041940488	-77.9972636742684
114	1989.66666666667	35.9721495100549	-79.2780177565819
110	1989.75	37.7178502278702	-78.0319421686396
95	1989.83333333333	35.9032992682362	-78.5881146846949
52	1990	39.8689732577832	-78.6135403106713
119	1990.41666666667	36.1318936903123	-78.1251395653309
118	1990.66666666667	36.2999822965178	-77.9660428571682
100	1990.83333333333	39.2848250029068	-77.6495195711663
133	1990.83333333333	38.1265068083779	-78.6890247234734
120	1990.91666666667	40.9509740764408	-79.2907434665833
