collection_date	latitude	longitude
35	1982.33333333333	39.0529273892962	-77.1694648233355
21	1982.58333333333	40.1273662300639	-79.0297781752089
39	1982.75	38.7558602320964	-78.6782243325632
14	1983	39.5467680408649	-78.3283203388596
40	1983.16666666667	39.3740160998566	-78.9255837898142
45	1983.16666666667	39.9022350531541	-79.0644921325874
30	1983.33333333333	38.0202151846269	-75.8558326545027
22	1984.5	39.1316611331047	-78.6170570602618
23	1984.66666666667	37.0590576885089	-78.7877639090165
49	1984.66666666667	39.1395650777133	-78.8515145971645
33	1985.25	38.7777016684364	-76.2825151510449
51	1985.33333333333	39.4571350851039	-79.5038740562086
19	1985.41666666667	39.2642438206391	-78.2526393329181
53	1985.5	40.2695060441922	-78.8985763927833
63	1986.16666666667	40.086638832601	-78.7077053508326
56	1986.91666666667	39.2188970769308	-75.3515087572387
29	1987.08333333333	37.8969493932278	-78.2569304195396
59	1987.16666666667	38.6604249537762	-75.4882092211631
64	1987.58333333333	39.8683033981276	-78.1786735590779
57	1987.66666666667	39.3231933806454	-75.0774549637997
55	1987.75	39.1395650777133	-78.8515145971645
66	1987.83333333333	38.9825728453874	-80.0882709086201
78	1987.91666666667	39.2596599977443	-80.0450764484335
74	1988.16666666667	39.6679250105814	-79.5697857675512
48	1988.41666666667	40.2385114467941	-78.5842878677379
52	1988.66666666667	39.5980043580653	-79.2320448924893
87	1988.83333333333	39.598426257674	-79.4694630811202
79	1989.08333333333	39.2596599977443	-80.0450764484335
93	1989.75	39.7226804643736	-76.7482296720592
75	1989.83333333333	39.5277565573263	-79.6063179570573
90	1990.41666666667	39.4937213877833	-77.9933332038878
105	1991.58333333333	39.8688304071665	-78.737347669533
92	1991.75	39.3823104020231	-77.3377630724864
108	1991.75	39.4513988026149	-79.2657915374212
104	1992.16666666667	39.7395954825349	-78.8663574690323
96	1992.5	40.1863216183862	-77.7273153844533
89	1993	39.4571350851039	-79.5038740562086
100	1993.16666666667	39.8219366020164	-78.4060922938243
116	1993.25	39.9325697609746	-79.3936507950527
129	1993.5	38.9595921509252	-76.2271001306304
95	1993.58333333333	39.7762235011506	-75.7264443572198
130	1993.58333333333	39.7715564185877	-79.7687823217764
98	1993.91666666667	39.7102545785377	-79.0993405078311
13	1994.16666666667	39.8861345018789	-75.7295704708851
106	1994.25	37.8329844263672	-76.6765641647644
128	1994.5	39.149699415519	-75.4945633050217
140	1994.83333333333	39.4272309057375	-84.3305693003325
141	1995	39.4084110193056	-83.9588092839702
143	1995	41.104018928674	-78.5307039872832
147	1995.08333333333	40.9946576631799	-78.4393247563409
115	1995.33333333333	39.4847762400394	-79.9836041187219
146	1995.66666666667	40.7046558610745	-78.746303416843
124	1996	39.3805222820098	-83.1547240363472
157	1996.5	39.3359055640268	-80.1529952482422
151	1996.58333333333	39.449118697559	-84.0201633188145
138	1996.66666666667	40.4355970806675	-79.0832329629673
133	1996.75	39.4938547864079	-80.22570398553
159	1997.16666666667	39.534815397004	-80.0867836220016
118	1997.83333333333	39.5223492739754	-79.130591080702
168	1997.83333333333	39.301661854409	-79.0590696555072
160	1997.91666666667	39.4031654747668	-83.6638527564993
165	1998.41666666667	40.4038951187542	-76.8707318636296
167	1998.91666666667	39.6497617565284	-79.8088415348559
131	1999	39.5980043580653	-79.2320448924893
172	1999	40.4382495365877	-77.0853135373223
171	1999.08333333333	40.3227153310904	-77.1864430177633
153	1999.16666666667	40.5532089220077	-77.8362063999588
170	1999.16666666667	39.5304723969318	-77.5415502984546
174	1999.25	39.8637439173075	-79.2962836092473
139	1999.33333333333	39.9546445645596	-78.83700918505
179	1999.41666666667	39.4127827693012	-83.7642324290779
102	1999.58333333333	39.4059992464649	-78.6913912642675
184	1999.75	39.4525139828549	-84.3415086047425
121	1999.83333333333	39.7871627207631	-79.1983579310248
183	1999.83333333333	39.6712628355264	-79.3321597130497
175	2000	39.4464980377813	-79.0287429720768
189	2000.08333333333	40.5523529902071	-76.9859834325947
202	2000.41666666667	39.508568819467	-76.4254209193346
162	2000.5	39.6109620340596	-76.0744136472326
182	2000.5	39.5980043580653	-79.2320448924893
193	2000.66666666667	38.6756815551612	-76.524893315715
195	2000.75	39.8861554779563	-76.7427369549505
208	2000.83333333333	37.5277058340005	-80.1652994162776
196	2001	39.9056242719955	-78.5082961256196
199	2001.5	39.5129605477025	-77.766546985835
156	2001.58333333333	39.6200709993102	-80.0490855332197
211	2001.58333333333	40.0412829496561	-78.9342171328912
200	2001.75	40.1637779011729	-76.8600870323216
177	2001.75	39.9508546239163	-76.1851717842285
197	2001.75	39.8219366020164	-78.4060922938243
178	2002.16666666667	39.542410854267	-85.496936161068
212	2002.41666666667	40.0405522699361	-77.836990341074
188	2003.25	40.2614052604643	-76.7559704710531
213	2003.25	40.5774773090061	-77.6213684681102
219	2003.25	37.1418014879402	-76.8774214358907
192	2003.33333333333	38.6337376535935	-78.581816642684
227	2003.33333333333	38.3034467503386	-78.7423366231991
190	2003.41666666667	39.4530689536422	-77.4396861977841
220	2003.5	39.0321996963396	-79.9570317302204
43	2003.58333333333	39.1479023141133	-79.0866241333539
203	2003.58333333333	39.3430828688854	-76.6773668528354
210	2003.58333333333	39.7871627207631	-79.1983579310248
216	2003.83333333333	39.2650359258864	-79.6687576582312
176	2004.25	39.6117429771832	-75.3829404370396
226	2004.66666666667	38.6323168520858	-78.1311098411773
217	2004.7	38.8100380208768	-80.2328913562726
