# BEAST v10.5.0-beta5 Prerelease #fb0d1ded5
# Generated Sun Jan 05 09:11:00 CET 2025 [seed=1736064660065]
# TreeSimulations_46_MDS_CS_env_raster.xml
state	joint	prior	likelihood	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.squareddistTime4.correlation	location.squareddistTime4.Rsquared	location.squareddistTime4.spearman	location.diffusionRate1	location.traitLikelihood1
0	-1197.7655191499541	-351.48124756478643	-846.2842715851677	0.05	0.002	0.002	0.05	-0.04	20.03205128205128	-0.8012820512820512	-0.8012820512820512	20.03205128205128	0.5496444229616068	0.30210899169279765	0.6900819944267078	25.45614480411655	-846.2842715851677
100000	-586.7130672763818	-250.7111445797435	-336.00192269663836	0.040254800298406765	-0.0033925846276608124	-0.0033925846276608124	0.031423186402325234	0.09538865843562307	25.069868454128972	2.7066526368778145	2.7066526368778145	32.11585659096661	0.39870895553239094	0.15896883122173008	0.5902823780429278	29.06718891998441	-336.00192269663836
200000	-573.644069366439	-246.97349381017276	-326.6705755562663	0.05098630014735368	-0.004540568182901897	-0.004540568182901897	0.046185971062517074	0.09356822973203775	19.786341389044782	1.9452060896483712	1.9452060896483714	21.842830575420717	0.3651158050255182	0.13330955107943224	0.4946623374784236	29.02691966835272	-326.6705755562663
300000	-543.7621466459199	-241.58964914125337	-302.1724975046665	0.0631169768876231	-0.008488851458480032	-0.008488851458480032	0.06548570001367367	0.13203911426893786	16.124721540202547	2.090232920096321	2.090232920096321	15.54146441986287	0.3400195232708242	0.11561327620531855	0.5012591832656472	27.203314121831845	-302.1724975046665
400000	-502.6311933314961	-199.50784360425789	-303.12334972723824	0.0709547325262021	-0.007933451420326526	-0.007933451420326526	0.08384221439161978	0.10285848256424465	14.24419431872063	1.347836820261231	1.3478368202612312	12.054703054659432	0.3579216338551265	0.12810789598152322	0.49455966742771007	27.975483568921664	-303.12334972723824
500000	-502.8628770542764	-189.05881504307106	-313.80406201120536	0.06907222347860952	0.0038927545916222547	0.0038927545916222547	0.08304980700264132	-0.05139678973704588	14.515945429170669	-0.6803990913470159	-0.6803990913470158	12.072859201889395	0.38612921581509807	0.1490957713059826	0.5481085895101891	27.92982026750579	-313.80406201120536
600000	-497.2343721961368	-204.25228616433907	-292.98208603179773	0.10576620852525842	-0.004423606360449455	-0.004423606360449455	0.10590992668169298	0.041795995337082816	9.471361186263723	0.3955962854321614	0.3955962854321614	9.458508693477974	0.39488220921651757	0.15593195915571756	0.5241502774844973	26.93865746222736	-292.98208603179773
700000	-460.87824978678975	-156.33509922734785	-304.5431505594419	0.14728784109874016	-0.012373103192196585	-0.012373103192196585	0.07548729514175291	0.11734328843220623	6.884218578808708	1.1283905021803262	1.1283905021803262	13.432216510348079	0.36286882179642527	0.13167378183192582	0.49357191073291473	26.788529650456148	-304.5431505594419
800000	-554.8156829041094	-252.36523397070133	-302.4504489334081	0.062130718455866256	-0.00592302161735917	-0.00592302161735917	0.05273952094149339	0.103471808439923	16.26928366705423	1.8271557484530692	1.8271557484530692	19.166315221515298	0.37523782794480126	0.14080342752073227	0.5232400150425393	27.022172990505396	-302.4504489334081
900000	-516.9046479839575	-206.4721478635183	-310.43250012043916	0.09628619472742704	-0.020903479611864187	-0.020903479611864187	0.07573291960774584	0.24479031067637652	11.047708942047755	3.049341816267245	3.049341816267245	14.04596389516653	0.33222735022896255	0.11037501224015774	0.5047224289609791	26.73474440159752	-310.43250012043916
1000000	-475.9091515697736	-188.88984601372178	-287.01930555605185	0.09503460800151452	-6.03634997142182E-4	-6.03634997142182E-4	0.075001541298702	0.0071498745700719285	10.52302044854955	0.08469243842722553	0.08469243842722551	13.33374096056257	0.3567666495937477	0.12728244226234797	0.3677857571070491	27.80542305657138	-287.01930555605185
1100000	-528.5923788231809	-234.22837126297065	-294.3640075602102	0.07552411539288151	-0.013224993310433858	-0.013224993310433858	0.06632372800730336	0.1868607865865141	13.719859578099438	2.7357486768608186	2.7357486768608186	15.623070190451473	0.33588917785550954	0.11282153980045012	0.4985433440697621	27.403261958503908	-294.3640075602102
1200000	-525.7009384914616	-204.13149779091654	-321.56944070054504	0.07651226560206	0.0017330567367759714	0.0017330567367759714	0.07175655390961085	-0.023389258998598568	13.076953727602236	-0.31583320992081926	-0.31583320992081926	13.943637233924365	0.35542595209934025	0.12632760742572252	0.48048246269654826	27.504486115411567	-321.56944070054504
1300000	-543.2622942530647	-237.79909782613868	-305.463196426926	0.052940522394216656	0.0056590359855119236	0.0056590359855119236	0.07754765140059099	-0.08832100855624243	19.03762718489623	-1.389269892411813	-1.389269892411813	12.996678946579493	0.32066476158985374	0.10282588932547775	0.49111963067104514	29.24923349572195	-305.463196426926
1400000	-558.8520153018388	-248.4584456711379	-310.39356963070094	0.0439513309330409	-0.007282982025110212	-0.007282982025110212	0.043733273273189786	0.16611820539078825	23.398116614013478	3.8965311756291423	3.8965311756291428	23.51478152774869	0.31768768652583473	0.10092546617013703	0.3576226022019382	29.488530081397794	-310.39356963070094
1500000	-506.4166274788478	-181.98580860963975	-324.430818869208	0.06913277448473222	-0.011285453458482803	-0.011285453458482803	0.06643571675843389	0.16652375995911176	14.877474017532633	2.5272405988355233	2.5272405988355233	15.481447425280885	0.359037840502013	0.1289081709123489	0.484297382818462	27.868186344395482	-324.430818869208
1600000	-482.55133352244474	-177.88745639438991	-304.6638771280548	0.0864797266784016	0.0030953538968786385	0.0030953538968786385	0.06581743578997286	-0.041028220075721836	11.582901468852706	-0.5447367976045746	-0.5447367976045746	15.219161019363856	0.34045982875357456	0.11591289499491331	0.5451897704439279	28.03864783022955	-304.6638771280548
1700000	-525.5210692601122	-213.74643899031054	-311.7746302698017	0.06662685948829843	-0.009482701529769063	-0.009482701529769063	0.05526957906215518	0.15626594092309373	15.384640176281803	2.6395705089505213	2.6395705089505217	18.546011688462972	0.3265755960205557	0.10665161991618119	0.4484627815165586	26.973027061980932	-311.7746302698017
1800000	-528.3920405244533	-210.80692260937838	-317.5851179150749	0.06061535073769581	0.007639940202527962	0.007639940202527962	0.0617365417040769	-0.1248899521408659	16.758867588964122	-2.073921582058988	-2.073921582058988	16.45451152319048	0.34113837479228687	0.11637539075592279	0.4858657563517751	27.401808866705377	-317.5851179150749
1900000	-558.0396894069904	-236.6999274188368	-321.33976198815355	0.053260182079435454	-0.006645049489147738	-0.006645049489147738	0.04048580755977708	0.1431019306555018	19.168283790965347	3.146144342679243	3.146144342679243	25.216399187536105	0.3497033759902822	0.12229245117900066	0.4211352396657283	27.84447680151709	-321.33976198815355
2000000	-525.8679005460117	-209.29198097626596	-316.5759195697458	0.06652030503955311	-0.016386967678404335	-0.016386967678404335	0.0790808769359058	0.22593615975804018	15.841676218529594	3.2826777626048793	3.282677762604879	13.325511491842848	0.33562733468037004	0.11264570778464912	0.4799077464356577	28.665384476747032	-316.5759195697458
2100000	-512.2696234869002	-196.35784798352603	-315.9117755033742	0.07062801843475157	-0.002821345665650751	-0.002821345665650751	0.07190958596160386	0.03958898737945336	14.180912481557984	0.5563827886059476	0.5563827886059476	13.928181267847437	0.3558520727302417	0.12663069766640925	0.5074665909294747	29.2326800559153	-315.9117755033742
2200000	-505.1795299158875	-207.57298752402534	-297.60654239186215	0.09188970785172211	0.008895417136074727	0.008895417136074727	0.06581239104748428	-0.1143876264026921	11.026893299578303	-1.4904308148288428	-1.4904308148288428	15.396158499685672	0.37743852325082916	0.1424598388337667	0.5032390237454978	27.130281945819924	-297.60654239186215
2300000	-485.2155184977506	-190.56031552220193	-294.65520297554866	0.12156574194414269	-0.02227393985320411	-0.02227393985320411	0.09047560399323008	0.2123859065486315	8.614586516534926	2.1208013371635484	2.120801337163548	11.574817466849254	0.35884003708758744	0.12876617221702114	0.5092513189757857	26.150483851678715	-294.65520297554866
2400000	-557.3944227302179	-251.17955466033064	-306.2148680698873	0.05900802654098704	-0.006288013329743859	-0.006288013329743859	0.05885988132243149	0.10669601947515996	17.14199217572632	1.8312825795361172	1.8312825795361172	17.185137083943843	0.43565616356576264	0.18979629285283853	0.48307635662147086	27.51755202771309	-306.2148680698873
2500000	-508.8728027780933	-222.42694297967458	-286.44585979841867	0.12395670180449862	-0.028122609694681208	-0.028122609694681208	0.06490023927896216	0.31354325628971763	8.946896902087365	3.8768746055689274	3.8768746055689274	17.088193259206285	0.3842959334338419	0.14768336445378782	0.47988217726593985	26.534687539320203	-286.44585979841867
2600000	-513.6255394704524	-210.36921775513076	-303.2563217153217	0.07797578009891909	0.002356652705332556	0.002356652705332556	0.05823132781003404	-0.03497336138223336	12.840200285653435	-0.5196497122461775	-0.5196497122461774	17.193917287382646	0.3734853640860438	0.13949131718648472	0.4670846111361995	27.083659357679593	-303.2563217153217
2700000	-510.9893425299391	-200.8767364984574	-310.1126060314817	0.07054211161012523	-0.0035434620904986076	-0.0035434620904986076	0.06574672980868645	0.05203151661273347	14.214411861065564	0.7660948265409383	0.7660948265409382	15.251171136470672	0.341857522452026	0.11686656565703746	0.43114733978358255	27.583674788106663	-310.1126060314817
2800000	-506.1273127484885	-206.4410938510739	-299.6862188974146	0.06516835248239287	-4.969837118872067E-4	-4.969837118872067E-4	0.06779061174705378	0.007477200184734605	15.345729538256082	0.11250197381307911	0.11250197381307911	14.752129917045679	0.3116112431882522	0.09710156688132804	0.48268888535728394	27.98088356921092	-299.6862188974146
2900000	-502.3514986543119	-202.86648914220075	-299.48500951211116	0.07589803832527324	-0.00213400732098529	-0.00213400732098529	0.07411251432952547	0.028453444976008574	13.18624666190623	0.3796868473212128	0.3796868473212128	13.503930659564135	0.3380537332349597	0.11428032655409329	0.4505393914694956	27.423552632829594	-299.48500951211116
3000000	-459.3599470999196	-171.59601217485485	-287.7639349250648	0.11458153110340863	-0.014355214429440537	-0.014355214429440537	0.0985504141987425	0.13508998284317472	8.889639729917251	1.2948974954695254	1.2948974954695252	10.33571030109996	0.31779273371115696	0.10099222159961031	0.47555862735256027	25.42938739307259	-287.7639349250648
3100000	-526.7620015779665	-218.66533145312172	-308.0966701248448	0.0842175360720537	-0.012950661216343176	-0.012950661216343176	0.08381014751276107	0.15414959016893856	12.163030702124999	1.8794775413468565	1.8794775413468565	12.222153370458404	0.3178049201204014	0.10099996725273472	0.4151788032369782	26.856409395996973	-308.0966701248448
3200000	-516.0893162063137	-213.22447010375674	-302.86484610255695	0.07359461526033097	-0.006109884431288105	-0.006109884431288105	0.0724926510490432	0.08364942980278857	13.68369859313558	1.1533005868426094	1.1533005868426094	13.891705141516363	0.3527771840973536	0.12445174161965811	0.5242521607915271	26.432986683494185	-302.86484610255695
3300000	-523.4204843963555	-215.57618440845624	-307.8442999878992	0.07479190741253383	-0.005273625397241967	-0.005273625397241967	0.08784761177045143	0.06506043954263624	13.427266248576847	0.8060591617340089	0.8060591617340089	11.431737685608791	0.30036758273871983	0.0902206847603017	0.46477197807817405	26.130151250437766	-307.8442999878992
