collection_date	latitude	longitude
30	1982.41666666667	38.0548855438818	-78.2987435251152
33	1982.41666666667	38.4608806826241	-77.7493716830038
41	1982.41666666667	39.2101049369886	-78.6735260601075
24	1982.75	37.4750131332822	-78.2070562767043
3	1982.91666666667	36.3761168457266	-77.8224319158558
31	1983	38.0548855438818	-78.2987435251152
32	1983.08333333333	39.2127719841454	-77.7593683930934
45	1983.25	39.028751051074	-77.6800949193737
42	1983.66666666667	38.6688171469573	-78.7502060017727
28	1983.75	37.6683753496567	-77.7705474941345
26	1984	38.6593773867926	-78.4847441197017
39	1984.75	37.9124708811786	-79.0155395875839
40	1984.75	39.2105032643671	-78.4046519682564
54	1984.91666666667	38.0900892874241	-78.8225398954477
48	1985.58333333333	38.8864973352442	-79.0958565128854
51	1985.75	38.6593773867926	-78.4847441197017
59	1985.91666666667	38.8864973352442	-79.0958565128854
38	1986.25	38.3214567979078	-79.1581226630657
67	1986.25	37.231292265382	-76.850602141865
43	1986.41666666667	38.7785255976903	-80.4996590012518
63	1986.5	37.0480322513681	-77.3273756540525
68	1986.91666666667	35.8747748831735	-76.4519583651165
66	1987.58333333333	35.9765899086812	-77.1281340600145
75	1987.66666666667	37.7337959370449	-79.2041149488037
74	1988	37.5373259455686	-79.1380282100739
72	1988.58333333333	38.4545427091567	-78.4247126433837
97	1988.91666666667	39.028751051074	-77.6800949193737
56	1989	37.33493900295	-77.571864012969
86	1989	39.0460905853725	-78.8855071441134
46	1989.08333333333	39.1296650415949	-79.4499423568921
108	1989.66666666667	39.405384985451	-76.5939060689712
96	1989.75	39.0165729733195	-77.1850041681305
80	1990	39.7705998881056	-79.8457919537742
92	1990.41666666667	39.393903975629	-78.7561669785616
127	1990.75	39.6969464209398	-75.8561044348536
124	1991.16666666667	38.3214567979078	-79.1581226630657
111	1991.41666666667	37.5619571111033	-77.0377802302484
85	1991.5	39.3756088190781	-78.4760355145564
99	1991.5	38.8453648077767	-77.4450423491492
102	1991.5	36.7623965049594	-76.6924594354773
119	1991.66666666667	35.6473187276528	-78.4562121022355
134	1991.66666666667	38.7255449243745	-79.2993030363352
88	1991.75	38.4587173619756	-77.3473617794832
84	1991.91666666667	39.2101049369886	-78.6735260601075
118	1992.16666666667	34.2729871742611	-78.9556206936591
109	1992.33333333333	37.304441363473	-78.2190254361043
141	1992.33333333333	38.6145006422241	-76.2417837518773
136	1992.75	38.3962528937629	-79.6883972291219
104	1992.91666666667	38.6593773867926	-78.4847441197017
143	1993	38.6486525645776	-77.9979010972127
90	1993.16666666667	38.773613223865	-76.672925484577
146	1993.16666666667	38.5619943335206	-79.497050860957
130	1993.66666666667	38.6606334393758	-80.0250053586374
152	1993.66666666667	39.031421830847	-78.6033531327787
117	1993.83333333333	39.0460905853725	-78.8855071441134
161	1994.08333333333	38.0638075077939	-78.0721453976152
148	1994.33333333333	39.9342349422725	-76.6218469636217
133	1994.41666666667	41.0127669447983	-76.8366761492312
135	1994.83333333333	38.6688171469573	-78.7502060017727
166	1995.08333333333	42.1943569235304	-73.4939167430623
149	1995.25	39.0050419392589	-77.040422907864
164	1995.25	38.6486525645776	-77.9979010972127
172	1995.5	37.8565304021985	-78.2501358943286
107	1995.66666666667	38.8191242433828	-79.8357025739235
114	1995.66666666667	39.5762787691705	-79.8145114727333
115	1995.75	39.8407899180628	-80.7945328859847
171	1996.33333333333	41.815697485673	-73.3333032859675
94	1996.83333333333	38.7255449243745	-79.2993030363352
159	1996.83333333333	38.6567012035898	-77.3994558631383
194	1997	38.2533532188574	-78.3620533136308
131	1997.08333333333	37.9124708811786	-79.0155395875839
163	1997.33333333333	38.2270960425426	-79.872340184724
195	1997.33333333333	38.4936163464401	-78.9580297856652
192	1997.41666666667	36.2555052959868	-77.1382503375887
188	1997.5	38.6513122588214	-77.5891217137377
167	1997.66666666667	40.0925313590886	-74.6701486374212
187	1997.75	38.5619943335206	-79.497050860957
202	1997.83333333333	42.3428173678826	-72.9961319813028
193	1997.91666666667	38.2629717641339	-76.716152579474
207	1998	38.0543465692939	-80.0516069892059
215	1998.16666666667	38.0121347004206	-79.7963404079622
179	1998.41666666667	39.9819967878035	-77.2559746347841
219	1998.41666666667	38.4474930309443	-78.1692419102927
165	1998.5	39.2367721744322	-78.9617089069195
211	1998.83333333333	38.443196499258	-79.9488139663748
228	1999	38.2929074693703	-78.8908113802054
229	1999	38.2693809286419	-78.6248154264258
191	1999.41666666667	41.4163644652915	-74.2718229805764
216	1999.41666666667	38.2270960425426	-79.872340184724
198	1999.66666666667	38.4936163464401	-78.9580297856652
196	1999.75	38.6688171469573	-78.7502060017727
217	2000.08333333333	37.9124708811786	-79.0155395875839
140	2000.16666666667	38.4520624752003	-76.2768789637612
238	2000.16666666667	38.8543913528672	-78.3000548605975
235	2000.58333333333	35.7756055435571	-78.6846805988175
222	2000.58333333333	38.2929074693703	-78.8908113802054
212	2000.83333333333	42.96623136183	-73.6957741670993
205	2001.5	36.9333414467297	-76.5947311849185
