collection_date	latitude	longitude
30	1982.5	36.204918804094	-78.6256801431103
38	1982.5	37.2166233369419	-77.8155662047062
51	1982.66666666667	39.528103023164	-78.4583446063078
21	1982.75	36.83124484481	-80.7647819431182
60	1982.75	36.5877528838474	-77.1964266709133
32	1983.25	38.4365767895416	-79.0744378341704
18	1983.58333333333	37.8110068003537	-79.7787385092846
57	1984	35.423141151837	-77.2112502000091
44	1984.08333333333	36.3966052752658	-79.5406748803399
69	1984.58333333333	39.0159053609071	-80.8472569471093
78	1984.66666666667	37.8680707512868	-79.6822882034513
47	1985	41.1384330009804	-78.5843904684028
73	1985.08333333333	35.9969060715494	-77.7838872132189
66	1985.16666666667	39.5414344365049	-79.4205121546776
86	1985.16666666667	40.1217442433012	-78.1025502695196
41	1985.25	39.1079897383526	-78.7889914645384
55	1985.25	37.5828316891077	-78.9703560106559
85	1985.41666666667	37.2830029817161	-79.9984441053306
64	1985.5	34.6932950355965	-76.873479698844
83	1985.66666666667	36.1721142616694	-82.9028340043243
20	1985.91666666667	39.2984932328079	-82.4921544624394
96	1986.08333333333	36.9976102491403	-80.5667234998081
37	1986.16666666667	39.6442060648918	-79.2198347803215
99	1986.41666666667	35.7407865509514	-78.0543438267094
101	1986.41666666667	37.2387267230467	-81.7812551757721
103	1986.41666666667	34.1724001976687	-79.0028065112345
89	1986.58333333333	37.4042158589215	-81.4790222311968
108	1986.75	37.9960351981546	-79.9801616461704
105	1987.08333333333	36.7678860202567	-81.1989829050696
97	1987.16666666667	37.0077276327228	-80.0105931607107
58	1987.5	36.1451673024279	-78.0707225361912
95	1987.58333333333	37.2276541390141	-83.5699929904411
124	1987.58333333333	39.914136564778	-78.2056865055744
79	1987.83333333333	39.9151694498945	-79.3834541481066
82	1987.91666666667	37.4042158589215	-81.4790222311968
133	1988.25	36.214414580552	-79.4763895746508
126	1988.33333333333	38.0119183863125	-81.0405744681625
56	1988.41666666667	36.1451673024279	-78.0707225361912
113	1988.41666666667	37.6507241680483	-81.1886288859869
129	1988.5	38.804625207325	-78.7441716308856
134	1988.83333333333	40.2839047046713	-78.0177038708772
91	1988.91666666667	41.2764228982612	-79.2490071566944
114	1989.25	38.3522892799236	-81.2115827205115
135	1989.33333333333	40.5013953877223	-77.9046489264414
121	1989.66666666667	38.850386431811	-81.8066769955597
140	1989.66666666667	37.3863928887001	-77.9137658432071
151	1990.25	36.5724513192143	-81.1613858469387
90	1990.5	42.1245242392715	-78.8108980397623
75	1990.66666666667	40.4358452466963	-77.9537794170359
155	1990.75	36.6301158666151	-79.1051582338907
146	1991	38.2823907353674	-80.4426127908291
63	1991.16666666667	37.4055303761799	-83.0221913493064
131	1991.33333333333	35.5917798749264	-79.675401787404
130	1991.66666666667	35.3094078303126	-80.0830269585595
33	1991.75	38.212369697852	-80.2562660838929
128	1991.75	37.751993565957	-78.953844809048
159	1992.41666666667	35.2666996618039	-81.3771760354778
161	1992.41666666667	40.5013953877223	-77.9046489264414
173	1992.66666666667	35.474751603939	-79.4923817993251
93	1992.75	35.233068368682	-83.0637544819306
150	1992.75	36.6608693031346	-80.9283729411875
160	1994	39.878093679909	-78.2275039328918
188	1994.08333333333	35.3393007629963	-79.3062684037742
171	1994.33333333333	35.0065943399015	-77.2257423702653
194	1994.41666666667	35.9836569399147	-79.1732535221887
167	1994.5	35.3534796374964	-77.5998860621594
195	1994.58333333333	35.2921971572409	-79.0820970930035
166	1995.08333333333	36.0015199343976	-77.8847889014256
182	1995.08333333333	35.2666996618039	-81.3771760354778
208	1995.41666666667	36.3868869356042	-77.4045344929242
192	1995.5	37.2623180097964	-78.470038858723
210	1995.75	36.6600414969534	-77.7129680049408
102	1996	33.2849365002174	-76.7333260329293
154	1996.25	36.1952168671413	-80.2977814251723
223	1996.41666666667	34.9236623457533	-81.0653984625784
176	1996.58333333333	34.3762142527901	-79.055199515282
127	1996.75	38.4385334443823	-82.8065733727266
