# BEAST v10.5.0-beta5 Prerelease #fb0d1ded5
# Generated Sat Jan 04 03:01:19 CET 2025 [seed=1735956079005]
# TreeSimulations_8_MDS_CS_env_raster.xml
state	joint	prior	likelihood	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.squareddistTime4.correlation	location.squareddistTime4.Rsquared	location.squareddistTime4.spearman	location.diffusionRate1	location.traitLikelihood1
0	-1389.7206203697315	-479.18571555223826	-910.5349048174932	0.05	0.002	0.002	0.05	-0.04	20.03205128205128	-0.8012820512820512	-0.8012820512820512	20.03205128205128	0.505289352483821	0.2553173297335191	0.6781694236623305	22.612809639366894	-910.5349048174932
100000	-753.0800103028148	-395.90473316336545	-357.1752771394494	0.033834753664715285	0.0032272938134910124	0.0032272938134910124	0.04106670853753877	-0.08657889687355412	29.77862727570288	-2.340201662212163	-2.3402016622121624	24.53453306163513	0.35000416181488436	0.12250291328773975	0.5073919047362294	24.90790329269181	-357.1752771394494
200000	-679.1421591886321	-339.49661831030176	-339.64554087833034	0.04733170138543677	0.0030425932688281435	0.0030425932688281435	0.05859582871167983	-0.05777427333641046	21.19824591040374	-1.1007206781786145	-1.1007206781786147	17.123216232050492	0.282598855123159	0.07986211291692022	0.48599341888646264	24.893715251900073	-339.64554087833034
300000	-658.0204875085963	-320.7461675490643	-337.27431995953197	0.05033044879337486	0.004639463291352433	0.004639463291352433	0.07845102607991832	-0.07383342707299606	19.97759367215744	-1.1814416856334078	-1.1814416856334076	12.816674370926426	0.30434707729573474	0.09262714345845593	0.526460570111452	24.421997066871988	-337.27431995953197
400000	-641.0108126353364	-307.91282808248724	-333.0979845528491	0.07682225425862123	0.0010866508842143074	0.0010866508842143074	0.07349760408199704	-0.014461386165307571	13.019784242048427	-0.192495527379605	-0.19249552737960499	13.60873171211348	0.2108768669832442	0.04446905302866887	0.48992788495528605	23.74701802288813	-333.0979845528491
500000	-620.7591779919982	-300.15979130454906	-320.5993866874491	0.09492049507961106	0.012346249225554013	0.012346249225554013	0.08502411777337733	-0.13743076849639657	10.737942416864858	-1.559243620752658	-1.5592436207526583	11.987784607914088	0.2800556011089658	0.07843113971250418	0.4987821039829613	22.545074698702695	-320.5993866874491
600000	-656.7875260131228	-310.7784344975136	-346.0090915156092	0.05778193836264567	-0.009982490716804397	-0.009982490716804397	0.09479297474261568	0.13488224491278203	17.627140513593435	1.8562848883952823	1.8562848883952823	10.744787252765196	0.21327621817825643	0.045486745240419235	0.45585010400595805	24.509309816310918	-346.0090915156092
700000	-614.2404618668472	-292.72473256312605	-321.51572930372123	0.07436147084105617	-0.0065238098420564656	-0.0065238098420564656	0.09493027212736604	0.07764704723581463	13.52939395443569	0.9297686760929733	0.9297686760929732	10.597943221843007	0.2792103885385983	0.07795844106787503	0.44469745197445065	23.72016280988453	-321.51572930372123
800000	-578.9686540838591	-258.660503549386	-320.3081505344731	0.10551247342566378	-0.013250974031393109	-0.013250974031393109	0.10879718015955864	0.12367647006661033	9.624771689631578	1.1722509676294262	1.1722509676294262	9.334189228443076	0.28004043237411225	0.07842264376427974	0.41781936634911976	22.995694966027735	-320.3081505344731
900000	-685.867190300445	-353.52206123985485	-332.3451290605902	0.051582976730392714	0.007686559974859385	0.007686559974859385	0.07365483191469602	-0.12470337240657886	19.692476996183714	-2.05509131648026	-2.05509131648026	13.791309493916055	0.30523852147246133	0.09317055499069424	0.5011391165732216	24.62199715365498	-332.3451290605902
1000000	-593.683537860179	-275.5626700475288	-318.12086781265015	0.0866672306333465	-0.014532469771986304	-0.014532469771986304	0.12174770097568631	0.14147561292554203	11.774048137871139	1.405414617986871	1.405414617986871	8.381465418035173	0.22734119344719964	0.051684018237997044	0.4902737686671932	22.605362224822105	-318.12086781265015
1100000	-596.6282821231873	-281.67242358715094	-314.9558585360363	0.07913090767019218	-0.02141978548867694	-0.02141978548867694	0.12313258804238676	0.2169979043558574	13.26175797597239	2.30697669531882	2.30697669531882	8.522641833694413	0.23288619223357773	0.054235978533054924	0.41866092348464945	22.852357498025473	-314.9558585360363
1200000	-652.9442579034567	-341.5383449647371	-311.4059129387195	0.05465433248420413	0.004409787722028736	0.004409787722028736	0.08779767612240166	-0.06365959572277133	18.37126149803207	-0.9227278781189794	-0.9227278781189794	11.436168682504723	0.20866763839792382	0.04354218331456669	0.4513007853549169	23.68898559327651	-311.4059129387195
1300000	-596.388478108878	-283.2883216462161	-313.10015646266186	0.07808225171809394	-0.00845172088802712	-0.00845172088802712	0.12109074478316825	0.0869187569457514	12.904499533350865	0.9006900440727814	0.9006900440727814	8.321134556265338	0.29529291569329313	0.08719790605864633	0.43146809921983487	23.608682201627865	-313.10015646266186
1400000	-598.4899849889966	-266.9540334719222	-331.53595151707447	0.0693114428998379	0.00800891429569219	0.00800891429569219	0.10048739449730876	-0.09596555591236029	14.561736804993124	-1.1605804155937187	-1.1605804155937187	10.043996006969607	0.26051650178695507	0.06786884770331256	0.4424857229738727	24.724127054596558	-331.53595151707447
1500000	-616.480804810052	-298.4348866986782	-318.04591811137374	0.06208431521486047	-0.002276538859135984	-0.002276538859135984	0.1033566837920749	0.02841939556725653	16.120147438625715	0.3550630758709264	0.3550630758709264	9.68305365623973	0.27858799492430875	0.07761127091594668	0.4452172098434216	23.263991977321844	-318.04591811137374
1600000	-640.9785783066958	-298.6118333456206	-342.3667449610752	0.059163342873135426	-7.958063931145932E-4	-7.958063931145932E-4	0.09925852029485477	0.010384776952557387	16.904180978556113	0.13552947649370092	0.1355294764937009	10.075788478943217	0.2282732772177496	0.05210868909173155	0.4427523610914076	23.145874406006335	-342.3667449610752
1700000	-594.9239998612398	-283.2289805644234	-311.69501929681644	0.09792671677499061	0.014862206688801683	0.014862206688801683	0.11018654765167776	-0.1430765342717033	10.425129561882839	-1.406164668994238	-1.4061646689942378	9.265184650093154	0.2415209293948311	0.058332359335742996	0.46882540470802736	23.16260792687597	-311.69501929681644
1800000	-611.7018072488945	-297.6064414144765	-314.095365834418	0.09463202229371273	0.0035337969758937175	0.0035337969758937175	0.10148360939050036	-0.036059905285841985	10.581006149130122	-0.36844499083424354	-0.36844499083424354	9.86663773399572	0.23456711984645343	0.05502173371306045	0.4436562270178065	23.45391625494747	-314.095365834418
1900000	-632.689868750021	-324.05397041406627	-308.6358983359547	0.05735488864615876	-0.006387087251883697	-0.006387087251883697	0.10273253769418395	0.08320771970658254	17.556860762446068	1.0915451333707766	1.0915451333707769	9.801877930863345	0.2908428944160066	0.08458958923228035	0.49727674845692516	23.542322051661703	-308.6358983359547
2000000	-631.2500055287172	-289.77205446921965	-341.47795105949757	0.0592445940768507	-0.0017200682591040706	-0.0017200682591040706	0.07663370891853326	0.025527682820894036	16.890183874552868	0.379105612700206	0.379105612700206	13.057596998143646	0.29411652504277896	0.08650453030323962	0.4945898566571505	24.163395747275587	-341.47795105949757
2100000	-640.7155006595087	-306.95102605627375	-333.764474603235	0.07003531078854354	-0.006457392048524766	-0.006457392048524766	0.09180740764451537	0.08053038256802506	14.371714250765057	1.010852998767845	1.010852998767845	10.963466891623984	0.3294944973716206	0.10856662379817691	0.5058206665984015	23.390869585261893	-333.764474603235
2200000	-655.9068124713117	-332.1933146853401	-323.7134977859716	0.06284746342929032	-0.003758354557155694	-0.003758354557155694	0.07021808987239139	0.05657562569980053	15.962634364387895	0.8543843860839013	0.8543843860839013	14.28707447431502	0.27077323258954417	0.07331814348699138	0.4502180729988662	23.45927700331992	-323.7134977859716
2300000	-598.7968417290416	-281.29319809115646	-317.50364363788515	0.061799263977637485	-3.006307399200594E-4	-3.006307399200594E-4	0.09314300736349349	0.003962475648953124	16.18167656206494	0.05222839089805191	0.05222839089805192	10.736347577410811	0.25632286756589995	0.06570141243720588	0.511531632432829	24.036093735123213	-317.50364363788515
2400000	-631.6274212508515	-299.59200653871585	-332.0354147121356	0.059262287125985996	-2.7591788246199907E-4	-2.7591788246199907E-4	0.0869299943685403	0.003844198619952799	16.874387179075313	0.05355970873017033	0.05355970873017033	11.503679315126245	0.2012874153473698	0.04051662357722456	0.4725079940935617	23.799952835861635	-332.0354147121356
2500000	-639.5146394653627	-316.9324963752074	-322.58214309015534	0.07275069987457299	0.002861805611040959	0.002861805611040959	0.08477611800712552	-0.03644053799249687	13.76384942320365	-0.46462921911022564	-0.4646292191102257	11.811459430380387	0.27629958874258864	0.07634146273932362	0.4979818788633198	23.11841788088211	-322.58214309015534
2600000	-635.9139422766749	-310.2526204208137	-325.6613218558612	0.06473496797235047	0.007054480254537549	0.007054480254537549	0.08065868857217212	-0.0976270070169793	15.596250045983869	-1.36406182572354	-1.3640618257235402	12.51722244792191	0.2811211474344974	0.07902909953488842	0.5081079119889106	23.729023182792766	-325.6613218558612
2700000	-617.2198872122381	-303.02118869945656	-314.19869851278156	0.07478320512773531	-0.014435219425961697	-0.014435219425961697	0.08522285889540143	0.18081868355768058	13.823966435752919	2.341531267827378	2.3415312678273774	12.130554302486814	0.25653656580730244	0.06581100959620442	0.48572149772930295	23.84607627864524	-314.19869851278156
2800000	-550.4549889975979	-236.57604775195952	-313.8789412456384	0.11196553318754608	-0.006379186093238079	-0.006379186093238079	0.16139043000062617	0.04745524347118609	8.951478678760013	0.3538199154760384	0.35381991547603847	6.210139492660295	0.2796238321681532	0.07818948751640349	0.4700972188059429	23.276094521339626	-313.8789412456384
2900000	-622.5192632485516	-308.21891953470833	-314.30034371384323	0.06744564517818462	0.0046395003351056814	0.0046395003351056814	0.10016527089517631	-0.05644632458303924	14.874145975602273	-0.6889474228092047	-0.6889474228092048	10.015411158313004	0.2563362315102565	0.0657082635848798	0.4828685009483833	22.90062214070005	-314.30034371384323
3000000	-641.6092897110366	-309.52340282528843	-332.08588688574815	0.05818795013662529	-0.007171067581322583	-0.007171067581322583	0.0901563253014443	0.09900774871466887	17.355819767840575	1.3804883469717608	1.380488346971761	11.201649710707368	0.3679833615857536	0.1354117544039515	0.49293952830846866	24.37597202202335	-332.08588688574815
3100000	-622.6869778333971	-291.05502139793873	-331.63195643545845	0.08288053991106932	0.01523372500099115	0.01523372500099115	0.11609246682760661	-0.15530227078631625	12.36375740012605	-1.6223798611513451	-1.622379861151345	8.826713021557142	0.22043127980611987	0.04858994911696391	0.4645408595723006	22.812649217289014	-331.63195643545845
3200000	-536.2480909327076	-227.40454406360158	-308.843546869106	0.12759403797796784	-0.004349159769175158	-0.004349159769175158	0.1319730985884709	0.03351563594403481	7.8461703770409414	0.25856973058069443	0.25856973058069443	7.585822957688938	0.21417381923796378	0.04587042484697598	0.46939115609843796	22.34935200597514	-308.843546869106
3300000	-636.843804743824	-300.53933903965265	-336.30446570417126	0.061348948122574506	0.0012183408917727078	0.0012183408917727078	0.1124336803216626	-0.01466955862639031	16.30370646732425	-0.17666834546172192	-0.17666834546172192	8.896046446296452	0.25193776565259746	0.06347263776202311	0.5049623280428871	23.802878108807004	-336.30446570417126
3400000	-600.3898161525641	-266.63351661972064	-333.75629953284346	0.0900379988548179	-0.012454169924208915	-0.012454169924208915	0.09816326455886745	0.13247300057757258	11.304811088019074	1.434264018051673	1.4342640180516733	10.369078212416143	0.18727970743491962	0.03507368881690909	0.474591687074997	23.6296355375202	-333.75629953284346
3500000	-574.6108582253605	-253.49351383860096	-321.1173443867596	0.0966146933788098	-0.008946060240893517	-0.008946060240893517	0.12226142771759758	0.0823124440000865	10.42099831384481	0.762520775573169	0.7625207755731689	8.234989363274828	0.24937724163969116	0.06218900864782091	0.477591987431338	23.702709625404985	-321.1173443867596
3600000	-673.5148928023273	-353.588638105926	-319.9262546964013	0.06341306535274434	-0.010135995697898637	-0.010135995697898637	0.09029854457402885	0.13394813423650567	16.057730334893176	1.8024773971750823	1.8024773971750825	11.276703383724252	0.30281245619435326	0.09169538362645711	0.5294422244455876	22.720586890455536	-319.9262546964013
3700000	-584.1860159971241	-273.59626131914496	-310.58975467797904	0.09316235434005415	0.005856749215099778	0.005856749215099778	0.12321853382231239	-0.054663619159295074	10.766119790915388	-0.5117287284560758	-0.5117287284560758	8.139985404104092	0.18716992164302929	0.03503257956785772	0.40373167503898966	22.118039200498842	-310.58975467797904
