# BEAST v10.5.0-beta5 Prerelease #fb0d1ded5
# Generated Sat Jan 04 03:55:16 CET 2025 [seed=1735959316045]
# TreeSimulations_9_cartogram_transform.xml
state	joint	prior	likelihood	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.squareddistTime4.correlation	location.squareddistTime4.Rsquared	location.squareddistTime4.spearman	location.diffusionRate1	location.traitLikelihood1
0	-792.7212559487133	-320.2645998345204	-472.45665611419287	0.05	0.002	0.002	0.05	-0.04	20.03205128205128	-0.8012820512820512	-0.8012820512820512	20.03205128205128	0.3418218409608114	0.11684217095783825	0.6528977427780593	21.598186255648752	-472.45665611419287
100000	-569.6435679946903	-298.49557961141437	-271.1479883832759	0.03978738930757289	0.002953536619249203	0.002953536619249203	0.03287523478696804	-0.08166485711596788	25.302336810069697	-2.27318158502527	-2.27318158502527	30.622258109397382	0.1323185312913797	0.017508193723107825	0.43972138837992025	23.19369414541998	-271.1479883832759
200000	-489.0786618542594	-231.7512100190618	-257.3274518351976	0.0968386460752718	0.021207501307280736	0.021207501307280736	0.060913941699780795	-0.27612567871353766	11.17878677888975	-3.8919519671794633	-3.8919519671794633	17.771606076113244	0.1553181102310551	0.024123715365746184	0.4718573674840487	21.894765697737483	-257.3274518351976
300000	-463.44251886960666	-203.39212877158195	-260.0503900980247	0.08601973230637645	0.00686640348578232	0.00686640348578232	0.05268753297145256	-0.10199440405827931	11.747446643411052	-1.5309638548660944	-1.5309638548660944	19.17934202949264	0.19961661878690115	0.039846794495915015	0.4563554377347212	22.613103849817602	-260.0503900980247
400000	-497.9527975116874	-233.71860297114273	-264.23419454054465	0.07892615297860994	0.004492256374288324	0.004492256374288324	0.05525390349659154	-0.06802563174705031	12.728974640773721	-1.0348919053600905	-1.0348919053600905	18.18240768854507	0.1411407797546554	0.01992071970975214	0.42798487388405915	23.62512928764308	-264.23419454054465
500000	-442.6257101131507	-181.0972941128219	-261.52841600032883	0.08150476089822564	0.018323226207754933	0.018323226207754933	0.0666898674825916	-0.24853097701008925	13.076954644526534	-3.592929587433328	-3.592929587433328	15.981949009829664	0.1714061958051765	0.029380083960402502	0.41817992800800485	22.18307616771664	-261.52841600032883
600000	-412.33861789799937	-163.30669623311022	-249.03192166488918	0.15669430529610381	0.02464812098181318	0.02464812098181318	0.0892504643877702	-0.20842603562159853	6.671680061919364	-1.8425044446118624	-1.8425044446118624	11.713264234886967	0.16954430994968805	0.028745273036315893	0.41396592725429804	21.46088890945874	-249.03192166488918
700000	-469.926685150594	-223.99029934449288	-245.9363858061011	0.10400116849201327	0.021585455106866235	0.021585455106866235	0.0655329436686319	-0.26146421745225096	10.320846129253598	-3.3995140202211602	-3.39951402022116	16.37924373878587	0.16705487622997503	0.027907331672212276	0.3232024742375216	21.745386090580453	-245.9363858061011
800000	-425.5446987266465	-177.67968513240658	-247.86501359423997	0.15199822940352614	0.05605901370721916	0.05605901370721916	0.13075389368162843	-0.3976480644570768	7.814718407095702	-3.3504578255093986	-3.350457825509399	9.084420568445267	0.1046852934634494	0.010959010667528522	0.3145629150260548	21.439383320507666	-247.86501359423997
900000	-439.1215013019844	-203.48792914521556	-235.63357215676882	0.13635123636511914	0.02335690294502755	0.02335690294502755	0.07493429594188476	-0.2310709768903818	7.747678189883721	-2.41493918446589	-2.41493918446589	14.097757066657547	0.13169451029373613	0.01734344404150697	0.357887021948462	20.737186208016094	-235.63357215676882
