collection_date	latitude	longitude
9	1982.58333333333	41.3914518982001	-81.7635016623252
32	1982.75	36.258425746466	-78.6840630637673
36	1983.58333333333	41.435346021233	-80.569253484465
17	1984.75	37.8584906313276	-78.5803021333738
10	1984.83333333333	37.0296495703308	-78.5615754735399
28	1984.83333333333	41.718063841919	-77.5088278067577
37	1985.33333333333	41.718063841919	-77.5088278067577
50	1985.75	41.5966249920136	-81.4008671914437
58	1986.16666666667	41.8822048079443	-78.2695197325632
39	1986.25	40.4190335178545	-82.0741394352039
55	1986.41666666667	37.9116424224406	-78.1070524595483
67	1986.75	40.4054464563108	-76.6607642338832
51	1987.33333333333	41.3914521772421	-81.7635022129111
63	1987.33333333333	40.8285903588725	-76.7391907959621
13	1987.75	39.3659890764746	-77.2549011220593
49	1987.83333333333	39.9819702216238	-77.483703041575
31	1987.91666666667	37.4047914102894	-78.4654127771265
77	1988.08333333333	40.0015412814075	-77.9163963292849
81	1988.08333333333	41.7180638236564	-77.5088275285018
82	1988.08333333333	40.4054464417409	-76.6607642612457
56	1988.58333333333	40.2077131974745	-78.5680259684731
68	1988.91666666667	38.7609181783925	-79.4551231902071
78	1989	41.3635488913722	-76.9041426382819
71	1989.08333333333	38.1734967452489	-78.6033117364306
52	1989.25	35.3141540678799	-78.8626763707882
72	1989.5	40.3823592673847	-76.9867386039965
93	1989.66666666667	39.3659890513812	-77.2549011605007
80	1989.75	40.036449072969	-76.8341945434742
60	1989.83333333333	38.457576294269	-79.1434873980436
65	1989.83333333333	40.9473911687628	-80.9042062262431
85	1989.91666666667	38.3860851545031	-78.9938179120598
91	1989.91666666667	38.8737366770966	-79.4902248412351
64	1990.16666666667	41.4648884620045	-78.3868465655994
89	1990.5	35.1008329271396	-78.8668077547951
92	1990.5	40.4054464169759	-76.6607643023958
102	1991.41666666667	38.9790899006328	-78.0169817239437
94	1991.5	37.7086749858604	-78.4345873669121
88	1992.08333333333	35.2042782011737	-78.8454568019932
106	1992.41666666667	36.6975974620696	-79.0321926895193
113	1992.75	40.0015411947808	-77.9163963745625
111	1992.91666666667	39.9036534492687	-77.102593082607
114	1993	38.7826030416656	-77.8655021313602
118	1993.33333333333	34.5539476623807	-78.8222788846181
46	1993.41666666667	36.0292557769575	-78.6932928518117
103	1993.91666666667	40.0583143027528	-76.8330401708424
96	1994.16666666667	37.305358898379	-79.0352245387033
125	1994.66666666667	34.4631304139084	-78.7789675080261
139	1994.83333333333	38.800594202397	-79.9742649162327
122	1995.08333333333	34.4631304090734	-78.7789674368182
132	1995.16666666667	39.7538235548427	-78.8278149665579
48	1995.33333333333	38.1351545486332	-78.0623758104158
90	1995.5	38.6619540329887	-78.2459778049903
115	1995.83333333333	38.009959705704	-78.5982484989143
129	1996.08333333333	38.8623322885935	-79.760243723923
147	1996.41666666667	36.1474545164189	-78.9391884109919
120	1996.66666666667	39.3484138807153	-80.1589899302258
124	1996.66666666667	34.7443357142279	-78.8808236827109
140	1997.25	41.116763170563	-79.189981380943
158	1997.33333333333	36.7755632612519	-79.008711267511
146	1997.66666666667	36.1688920852037	-78.9585515764415
160	1997.83333333333	35.8608833810542	-78.930783056113
162	1998.16666666667	41.0004512648951	-77.8900463233708
164	1999.25	37.6345017306199	-78.8093952274589
131	1999.33333333333	40.0015408829324	-77.9163963592188
168	1999.5	38.9048719164295	-80.1425933914825
133	1999.66666666667	38.3456112827523	-78.6623098769487
166	1999.83333333333	35.0816816457085	-78.9207678797032
156	2000.25	39.122768570597	-77.9540663149807
153	2000.33333333333	38.9003450485974	-79.9626182614129
167	2000.58333333333	34.4661815794536	-78.8104760994582
183	2000.66666666667	40.4360277307203	-77.821345458729
155	2000.83333333333	35.5245936708128	-78.7225572202554
165	2000.83333333333	37.4780312911516	-78.6424864848157
151	2001.08333333333	40.3758100549703	-82.8093552141412
175	2001.25	41.5383460610037	-77.5309305519696
205	2001.58333333333	38.6371985993172	-79.8447322595047
199	2001.75	41.3064529070299	-79.934274565274
195	2002	36.2347623284218	-78.9343899501859
206	2002.16666666667	35.1672199789143	-78.8222719711492
202	2002.16666666667	36.6797022445993	-78.9552526884867
211	2002.58333333333	35.008788938428	-78.8365695304588
201	2002.75	36.1474544118477	-78.9391887048895
181	2002.91666666667	35.9128840274742	-78.928553290323
215	2003	39.0446210056976	-80.4285136904558
177	2003.16666666667	38.6886945294031	-79.7872327620074
161	2003.41666666667	34.8863568836937	-78.8714260623822
220	2003.58333333333	40.285242972195	-82.5102233812739
196	2003.66666666667	40.0015407320933	-77.9163965822247
221	2003.66666666667	40.5910477141226	-82.7999793331841
187	2003.75	41.1167630857096	-79.189981624272
203	2003.75	37.3053587871398	-79.0352246686025
214	2003.91666666667	39.0273769413913	-80.3823610048974
189	2004	38.6076286380866	-79.7105452152923
128	2004.08333333333	38.8921551155107	-80.0526433405081
225	2004.08333333333	38.6371986301957	-79.8447326549935
190	2004.25	34.676611553341	-78.8681537688021
192	2004.41666666667	39.7538231008991	-78.827815186866
217	2004.5	39.3101253440578	-77.4373896459334
219	2004.5	40.0015406161156	-77.9163966286115
209	2004.58333333333	40.2544781716256	-78.4337374908775
