# BEAST v10.5.0-beta5 Prerelease #fb0d1ded5
# Generated Thu Jan 02 15:52:56 CET 2025 [seed=1735829576174]
# TreeSimulations_26_original_coordinates.xml
state	joint	prior	likelihood	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.squareddistTime4.correlation	location.squareddistTime4.Rsquared	location.squareddistTime4.spearman	location.diffusionRate1	location.traitLikelihood1
0	-872.1249119546883	-362.8327558303377	-509.2921561243505	0.05	0.002	0.002	0.05	-0.04	20.03205128205128	-0.8012820512820512	-0.8012820512820512	20.03205128205128	0.45884211036638173	0.21053608224547482	0.7047833457312886	17.542545931836102	-509.2921561243505
100000	-572.3176421545782	-323.5851119895294	-248.7325301650488	0.09177061774370342	-0.0051326378397283665	-0.0051326378397283665	0.04375934748393301	0.08099409836180879	10.968688966743395	1.286543590797122	1.2865435907971219	23.003162071513447	0.3365157042008089	0.11324281917376632	0.5537587262531471	18.830639571983724	-248.7325301650488
200000	-517.4000877708779	-269.46004274888315	-247.9400450219947	0.11310642504126127	0.021623382563857298	0.021623382563857298	0.057160990805823375	-0.26892434531346954	9.530477767265825	-3.6052763234630736	-3.605276323463074	18.858285239535075	0.308398498070556	0.09510963361217475	0.5340660048065919	18.605644141341667	-247.9400450219947
300000	-519.9137588312586	-272.2866290500809	-247.62712978117779	0.10523061220047561	-0.017083223555026218	-0.017083223555026218	0.056840029054213	0.2208877493160187	9.990382903748701	3.0026012897050247	3.0026012897050243	18.49566452677101	0.36777727670351046	0.1352601252594505	0.5196512359807737	18.97841464028945	-247.62712978117779
400000	-514.1502554741437	-262.243521909723	-251.90673356442073	0.10438399804436024	0.005874545247273186	0.005874545247273186	0.07064810664898545	-0.06840802089438282	9.625054398193496	-0.8003444147567327	-0.8003444147567325	14.221211397351992	0.3943930966630913	0.15554591469550247	0.5071312085145342	18.62979307979831	-251.90673356442073
500000	-480.3303334260992	-225.59706503046462	-254.73326839563452	0.10389495017871266	-0.014905198277914734	-0.014905198277914734	0.08683568238896516	0.156924743455855	9.868112863157169	1.6938449126863748	1.6938449126863748	11.806748862561056	0.3327504171969032	0.11072284014471312	0.5233570325017166	18.1990947088642	-254.73326839563452
600000	-478.0780932919332	-214.29866819045864	-263.77942510147454	0.125692945592454	-0.03306306235956337	-0.03306306235956337	0.1101663109581324	0.2809721151374381	8.637810794822144	2.5923757859864325	2.592375785986432	9.855207756608147	0.34531752643418745	0.11924419406262575	0.5171731946669719	18.546415132415873	-263.77942510147454
700000	-464.09035435884755	-211.55613988055634	-252.53421447829123	0.1272601271432586	-0.006116328328593546	-0.006116328328593546	0.0885868137185012	0.05760498575075015	7.88408282240621	0.5443433067238749	0.5443433067238749	11.325945028067443	0.3175151617032755	0.10081587791145717	0.4786013675898375	19.017002723757663	-252.53421447829123
800000	-493.98715543553243	-231.01183271831718	-262.97532271721525	0.1127928204354731	-0.0018794937207396415	-0.0018794937207396415	0.0697962013926533	0.02118284348316202	8.869792513646622	0.23884851898855708	0.23884851898855708	14.333859068682118	0.31983699293007645	0.10229570204655378	0.5081332970931564	18.386122313037223	-262.97532271721525
900000	-432.20283049010914	-191.25595784404737	-240.94687264606173	0.1743354454728882	-0.025491623250271666	-0.025491623250271666	0.1450697796214345	0.16029359444940944	5.8873376395736035	1.0345214106396805	1.0345214106396805	7.07502026075124	0.36868391061375705	0.1359278259454528	0.546493405241474	18.495711539042517	-240.94687264606173
1000000	-473.024670590991	-226.18558002678742	-246.83909056420356	0.13846978911039703	0.003257751396735868	0.003257751396735868	0.07935971399905088	-0.03107709227166901	7.228773335602289	-0.29674434601701066	-0.2967443460170106	12.613033349889362	0.3464271615158679	0.12001177823594121	0.4804696440833143	18.544824874365506	-246.83909056420356
1100000	-428.7112951701177	-177.56046992797198	-251.15082524214571	0.16038127859405954	-0.01765383197480242	-0.01765383197480242	0.08912121982070617	0.14766296750355076	6.374125385508068	1.2626368755776138	1.2626368755776138	11.470785311324034	0.34393485107921234	0.11829118178687997	0.5109221217669948	18.250862330465672	-251.15082524214571
1200000	-496.74049863566745	-233.44626414415742	-263.29423449151005	0.09195902843692205	0.003997566071812067	0.003997566071812067	0.07989834991475828	-0.04663688749411991	10.898111444228046	-0.5452668372094334	-0.5452668372094334	12.543184449712857	0.3697974746691195	0.1367501722716581	0.5017348792629892	18.7753747310778	-263.29423449151005
1300000	-486.86488487275767	-235.77629200613504	-251.0885928666226	0.0913274116613215	-0.0023289434495388883	-0.0023289434495388883	0.06525891037021775	0.030167440135170455	10.959589078753519	0.3911230366826577	0.39112303668265774	15.337536249931507	0.3813800958371032	0.14545077750071803	0.5218159905012589	18.90485497399928	-251.0885928666226
