collection_date	latitude	longitude
43	1982.41666666667	41.4303008253359	-78.105811073925
48	1982.41666666667	41.0698805726962	-78.079047644675
38	1982.5	38.4092369798623	-77.5324856017529
26	1982.58333333333	38.7494040672695	-77.9691510628058
31	1982.58333333333	38.8202427085489	-77.8093965017763
35	1982.58333333333	40.4785429862367	-76.5818270937563
5	1982.66666666667	42.2693335368845	-78.117880566051
8	1982.66666666667	37.178514753337	-77.9256306639854
32	1982.75	38.2357400311216	-79.0044945481149
58	1983.16666666667	39.8944735339482	-76.5497669833803
14	1983.58333333333	36.1471119469252	-78.1080320722368
37	1983.75	41.4523118574723	-77.1971567102482
47	1984	37.2468639048366	-78.7960919184032
64	1984.08333333333	38.4092369798623	-77.5324856017529
45	1984.75	39.6746501949393	-78.773997157773
71	1984.91666666667	39.7926695785962	-77.3838092386987
73	1985.16666666667	41.6856259451447	-77.1702352187284
68	1985.25	36.879925204233	-78.5172553654444
67	1986.08333333333	38.8054863395519	-78.2334916510084
63	1986.66666666667	39.7075576839885	-76.1071292187083
82	1986.91666666667	40.7399576267113	-79.0021199403463
40	1987.16666666667	41.4499680032975	-75.915596659227
54	1987.33333333333	37.55623868437	-78.6296099958211
84	1987.66666666667	37.8696308671108	-78.5359355527312
80	1988.41666666667	37.2618068226978	-78.3409447820136
87	1988.41666666667	36.3773569020552	-78.8304301955035
57	1988.58333333333	43.3787713144219	-79.7451078457657
78	1988.58333333333	40.5710961611519	-78.7468264652257
101	1988.66666666667	41.9768509838166	-79.0463318898785
60	1988.75	41.0212773297099	-78.4275234933262
61	1988.75	41.774826738009	-80.5780230951538
85	1988.75	36.3953084383424	-78.929653284522
95	1988.75	38.5501366525553	-77.9099965532498
75	1988.83333333333	43.1875288081773	-80.13579942299
103	1989.25	40.0641248186178	-78.1805679127801
94	1989.33333333333	38.6435277549301	-78.200995875242
86	1989.5	37.850782445234	-78.0272618267404
98	1989.66666666667	41.7912122938228	-76.9565810248783
93	1989.83333333333	41.4358575839648	-76.1280578327147
108	1989.83333333333	36.5736506155862	-78.5502976809858
83	1989.91666666667	41.3282993725061	-79.9992747054141
46	1990.33333333333	36.7346421593148	-78.899246053462
116	1991.08333333333	39.6234906915061	-75.0574561149337
123	1991.08333333333	36.3172494386614	-78.3130199886414
92	1991.5	42.115303908286	-77.1208707223561
115	1992	36.3874169585916	-78.1124291318474
139	1992.41666666667	36.2359805227662	-78.5254249178917
143	1992.5	36.7301131828885	-78.0143179948355
129	1992.83333333333	39.8758068007166	-75.0054911376436
130	1992.83333333333	37.1028954492541	-77.7348828296569
89	1992.91666666667	41.5043146260479	-77.0069953447854
138	1993	35.1401903508782	-78.5517820832709
102	1993.08333333333	41.3390588990422	-77.7795304906303
140	1993.58333333333	43.073459019987	-81.6634589173312
141	1993.58333333333	43.0732985075664	-79.1224117397529
113	1994.25	41.1139120304114	-79.7201290054647
150	1994.25	37.5787477765258	-78.1076046367381
126	1994.91666666667	41.8204045139563	-75.6568973156203
136	1995.25	38.507542534882	-76.7800075881455
161	1995.25	37.1028954492541	-77.7348828296569
159	1995.33333333333	36.7513028966417	-77.4664576571297
105	1995.41666666667	40.247641215748	-77.706002523784
151	1995.41666666667	37.4687526288248	-77.9295114249775
155	1995.58333333333	36.4966475382195	-77.6439440890674
128	1995.83333333333	39.5658735529362	-74.7399319775847
146	1995.83333333333	37.1782918087599	-78.2575308727477
135	1996.16666666667	44.6930115142835	-75.9719661629653
166	1996.33333333333	38.2227930873172	-78.0219272467315
124	1996.75	35.2512915779393	-78.668066588826
152	1996.75	36.766984546577	-77.7178671666902
142	1997.33333333333	37.2068082376148	-76.9707365999973
178	1997.33333333333	38.22304972355	-78.3468630619584
165	1997.41666666667	42.1644315821502	-75.5501164733248
169	1997.66666666667	38.4636830116102	-78.2911684734774
144	1997.75	43.3064010378977	-74.947911292583
170	1998.16666666667	36.6432721095911	-78.1359300634577
66	1998.5	40.3590339970739	-77.5340090451445
181	1998.5	41.5618529081261	-80.1505969310351
162	1998.66666666667	40.9879728962565	-76.661288278888
168	1998.66666666667	38.910643154302	-78.4108052262202
164	1998.91666666667	42.7863395593091	-76.7469176108915
192	1999.08333333333	37.7010552313286	-78.4386742145658
175	1999.33333333333	38.1205545695046	-78.0875274701455
191	1999.33333333333	41.7071336728321	-80.4676483447557
127	2000	42.3569690615439	-73.7965421821539
189	2000	42.6227350648384	-74.5844005598605
194	2000	42.4249571153409	-81.2338626769083
186	2000.08333333333	40.9430462506229	-75.8127514430679
147	2000.33333333333	37.3017286596289	-78.6631464052491
197	2000.33333333333	41.5768898266148	-79.9088235090063
133	2001.58333333333	41.8172935432471	-78.4964441584954
199	2001.66666666667	42.1405332471222	-81.0103618081332
195	2001.91666666667	43.204183567634	-81.4915413719773
188	2002.58333333333	41.6787435607888	-75.3402165000497
201	2002.91666666667	41.2424972538592	-79.9348855360383
174	2003.5	36.046997469628	-78.9000975660136
198	2003.66666666667	42.4171165924264	-81.4259894688484
193	2004.16666666667	36.0502533250573	-78.4531533107084
202	2004.33333333333	41.9447773238772	-81.0233007247445
196	2004.7	41.8004011789392	-80.0100581603748
