collection_date	latitude	longitude
54	1982.41666666667	41.8232062343083	-79.5217814915587
45	1982.5	40.0236128867986	-80.9471904812643
30	1982.58333333333	41.0523665252843	-79.0625609126153
13	1982.66666666667	39.6522822542067	-76.3892024863925
40	1982.66666666667	39.875609077089	-80.5351617244284
48	1982.91666666667	41.0222609669694	-80.1120780457954
37	1983.16666666667	39.8052199046739	-79.3239100943392
50	1983.25	38.2861435459487	-78.3335181764469
59	1983.33333333333	38.6676345263031	-78.90110275574
47	1983.41666666667	37.9583929788414	-78.4251660067416
36	1983.5	40.2346975217557	-78.2274699734219
16	1983.83333333333	40.3080262623887	-76.0228507069571
73	1984.58333333333	40.2605826038838	-78.6155994882494
60	1984.75	40.0019121138809	-78.4401455795912
78	1985	40.8689237002625	-79.5969018361248
20	1985.08333333333	40.0019121138809	-78.4401455795912
77	1985.08333333333	40.3769605079798	-79.6641105699859
22	1985.25	38.9581840947535	-78.2190971115943
57	1985.33333333333	37.9980577925675	-79.5717670252384
21	1985.5	40.2605826038838	-78.6155994882494
27	1985.75	37.4754803286266	-79.3853053382644
84	1986	39.7554871600509	-77.2647258874174
55	1986.16666666667	40.0464784839498	-79.1441604175146
81	1986.16666666667	36.9233252446416	-78.9334280315737
46	1986.75	38.3845262693301	-79.1808312502975
76	1987	40.602897121077	-79.4727895792851
80	1987.25	37.3931780378101	-79.3262464195627
52	1987.41666666667	39.3015626588748	-80.5750865356117
100	1987.75	40.0464784839498	-79.1441604175146
91	1987.83333333333	41.2679121691627	-77.8690925532408
75	1988.08333333333	40.0527524405178	-77.9260241032874
97	1988.08333333333	41.2119840211432	-78.9261234936542
63	1988.16666666667	38.4079275307407	-79.6539940790223
105	1988.16666666667	39.7589079533947	-79.0191158272442
109	1988.5	40.0231949835921	-80.4632448689175
87	1988.66666666667	42.3570979775105	-78.9150824219128
102	1988.83333333333	36.8648860780123	-80.0592752471315
113	1988.83333333333	39.4965135090306	-77.9829443708107
104	1988.91666666667	40.5762443661694	-79.0991477071785
125	1989.25	37.0510738746368	-80.0686761065426
110	1989.5	40.7953216861342	-77.6284433450329
94	1989.91666666667	40.667718262134	-78.274268440573
121	1990.58333333333	36.7466324260204	-79.4838422778965
119	1990.75	38.3305046123505	-79.4177079146895
137	1990.75	38.7289140165193	-79.2891924891535
141	1990.75	40.5275560068161	-78.7560100211919
147	1991	36.7078956200689	-79.9315155583757
132	1991.25	37.1925620273011	-79.9216475097916
129	1991.58333333333	40.3709495575482	-80.8412297593689
140	1991.91666666667	41.3748352410163	-79.7468355654855
160	1992.25	36.9559767083833	-80.114915511019
