collection_date	latitude	longitude
19	1982.5	38.5528629608326	-79.3379443885594
33	1982.75	38.9608051740465	-79.3782214656855
50	1983.41666666667	38.9116545367128	-78.4914812397088
46	1983.58333333333	39.7758670421386	-76.8720878511853
30	1984	38.8179792456292	-79.6219429728371
47	1984	39.0398951625211	-78.1455755234549
44	1984.41666666667	38.5404804022888	-78.6002178382314
28	1984.75	39.4243599339136	-79.3257142072037
56	1984.83333333333	39.6054493646481	-79.36637289644
26	1985.16666666667	39.3605796761454	-79.5866967178503
34	1985.66666666667	37.6777233059434	-78.2362883030255
41	1985.91666666667	39.433808854703	-77.5719877901144
51	1986.16666666667	39.4946215190531	-77.895946657751
65	1986.16666666667	39.709822628714	-79.2389286740917
49	1986.25	39.1808068882581	-79.3351242225423
22	1986.41666666667	39.2908795608517	-79.0514619499991
39	1986.41666666667	39.7848479037243	-74.2305138226149
55	1987.41666666667	39.2720205744815	-79.5492393612826
85	1987.41666666667	39.9357287301847	-79.1103002551883
77	1987.75	38.5570103557273	-79.3715580777735
24	1987.83333333333	39.1634821758554	-78.4999485799072
48	1988	39.3603393017764	-78.0111103647171
71	1988	38.9765002905709	-78.8986584010355
79	1988.41666666667	38.3348735917014	-79.2063067705946
81	1988.41666666667	38.9525875146023	-78.7900436571825
93	1989	37.2368683922496	-78.7703577434544
97	1989.16666666667	39.8039328377019	-78.5848265485016
88	1989.5	39.3463440997646	-79.5357133691427
73	1990.08333333333	39.5204393210927	-79.5467512366016
64	1990.41666666667	39.3128055943143	-79.5891323599249
129	1990.41666666667	39.7177016357135	-79.1760757434423
115	1990.58333333333	40.1671023482702	-79.0786432243595
72	1990.83333333333	40.0912796767137	-79.3047920546452
98	1990.83333333333	37.2205905014552	-80.5890253459554
100	1990.91666666667	39.5491562137153	-79.0015015184851
113	1991	36.9952806569423	-80.1177516937228
121	1991.33333333333	38.6135767848297	-79.6923929668658
117	1991.41666666667	37.6568851126804	-79.7650537265867
132	1991.58333333333	39.4581902317903	-79.051607511506
89	1991.75	39.4319309098263	-79.5647620519334
86	1991.83333333333	39.9045267529723	-79.3967684635412
134	1991.83333333333	39.8690208637375	-79.5399541568666
105	1991.91666666667	38.4024964042898	-79.476147287265
102	1992	39.4902331043818	-79.9934113495359
139	1992	37.3565208464376	-79.9530148509823
135	1992.66666666667	40.2074889071558	-78.9315737847121
127	1992.75	38.3045925508545	-80.037735622848
136	1992.75	37.6187300875966	-77.6310590798537
147	1992.75	39.4106423873278	-79.2691230357748
120	1992.83333333333	38.7387698239139	-79.7597158154931
108	1993.33333333333	37.8838043448852	-79.5171121983985
153	1993.58333333333	39.4502083707573	-79.418041209212
123	1993.75	40.0587307718943	-78.8981117729272
154	1994	37.1255596206148	-80.3753857709065
157	1994.08333333333	39.4749924406726	-78.5503677577376
5	1994.16666666667	40.1290241359309	-78.9032915221634
148	1994.25	40.8506377545535	-79.1961679661423
152	1994.41666666667	39.4407658473934	-79.3836126753262
158	1994.91666666667	37.4691160691927	-79.6616945681903
114	1995.08333333333	38.1622452565094	-77.8683626482735
125	1995.33333333333	39.3637654731024	-77.5465783136168
173	1995.58333333333	39.6193376102807	-79.4379121846542
165	1995.66666666667	38.8697408443434	-78.3943449125484
171	1995.75	37.02189850351	-81.0577036750344
126	1996	38.2757357441199	-80.2339390942759
160	1996.08333333333	37.7079339771758	-77.9920693092524
159	1996.33333333333	37.2911931026986	-79.5153562951501
161	1996.66666666667	37.7374861513066	-76.5079589037814
162	1996.66666666667	40.1161654134086	-79.0169124513398
182	1997.16666666667	39.2018037929928	-78.3024673290426
163	1997.41666666667	40.0813287030376	-79.2228284221553
76	1997.58333333333	38.0530954858233	-76.1353763965314
185	1998.25	38.0744389005019	-80.6535045754733
149	1998.41666666667	40.4680672968517	-81.3625481756702
186	1998.58333333333	38.1708411927911	-80.8558408534304
90	1998.75	40.2544516525879	-79.1271886985028
118	1999	38.904092974806	-79.8282611393517
195	1999.25	35.489251061967	-77.7555179581702
190	1999.33333333333	39.5394240570954	-79.3386201270959
188	1999.83333333333	37.1121488366998	-79.6987662552224
6	2000.25	38.4399047395481	-79.6990809168121
174	2000.83333333333	38.016055308641	-78.4025837779759
164	2001.75	38.7945133673493	-78.1571026917828
210	2001.83333333333	37.892783012844	-79.5951309282206
198	2001.91666666667	38.8226396754185	-79.1189741321438
205	2002	37.9879373957145	-79.3867131041286
207	2002.33333333333	34.6781128074616	-78.8014824639542
211	2002.33333333333	38.0279242275033	-79.6470940514342
215	2002.33333333333	38.4593284217974	-79.2640240681168
194	2002.41666666667	36.2931988818314	-76.9391235265762
203	2002.41666666667	38.1878546154392	-80.6664123320671
213	2002.41666666667	38.438656788901	-79.1775815668083
221	2003	37.6858182847569	-81.048174652087
222	2003.08333333333	36.6849901455394	-81.1954585641747
197	2003.25	36.5279808115072	-81.5366400014093
233	2003.33333333333	35.7107387532837	-80.753138340013
224	2003.83333333333	37.6419661311131	-79.9820640036441
225	2003.83333333333	37.5320961653038	-80.1863843027063
219	2004	37.5666125290983	-81.2866304953983
206	2004	35.917707072365	-76.0460138138308
201	2004.08333333333	37.1109286760155	-79.8079922696986
234	2004.08333333333	38.0288076876314	-80.6701550499383
238	2004.16666666667	37.8718548389422	-80.7581557598845
183	2004.25	38.2192875064068	-78.134907078343
226	2004.25	38.2917229770512	-79.5406916650304
191	2004.41666666667	40.1522102715965	-79.357710091335
236	2004.58333333333	38.713191374792	-80.5039683265631
232	2004.7	35.0890082203195	-79.9489784333248
