# BEAST v10.5.0-beta5 Prerelease #fb0d1ded5
# Generated Fri Jan 03 13:48:36 CET 2025 [seed=1735908515635]
# TreeSimulations_49_original_coordinates.xml
state	joint	prior	likelihood	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.squareddistTime4.correlation	location.squareddistTime4.Rsquared	location.squareddistTime4.spearman	location.diffusionRate1	location.traitLikelihood1
0	-1299.0464672998512	-394.0494035606037	-904.9970637392474	0.05	0.002	0.002	0.05	-0.04	20.03205128205128	-0.8012820512820512	-0.8012820512820512	20.03205128205128	0.3111413250143537	0.09680892413168769	0.6427823387033939	24.70130160962388	-904.9970637392474
100000	-656.6379580280948	-341.55479759893433	-315.0831604291604	0.0331519621119768	-0.008334993160833921	-0.008334993160833921	0.0430282044860112	0.22068561083362168	31.708393730930577	6.142232706323082	6.142232706323083	24.43038188919096	0.24328062370471862	0.0591854618701569	0.5381246650519342	26.40481772092215	-315.0831604291604
200000	-592.6332149570967	-275.0029630179454	-317.6302519391514	0.055953355943287215	-0.015166747034869183	-0.015166747034869183	0.04063843487397754	0.3180613418059175	19.8835042837071	7.420760188548251	7.42076018854825	27.37676281176247	0.274130252116526	0.0751473951254701	0.5305064903474914	26.071316602623053	-317.6302519391514
300000	-550.0882295146675	-235.6994338739823	-314.38879564068526	0.0628403047934762	-0.024901625423545678	-0.024901625423545678	0.0765210837388346	0.3591021444282887	18.26925345811864	5.945212536907747	5.945212536907747	15.002995247371404	0.24604142249263894	0.06053638158220125	0.44713971457048873	26.144981201926363	-314.38879564068526
400000	-535.6036838488875	-234.66849998312088	-300.9351838657666	0.07438629710111874	-0.021957544974045794	-0.021957544974045794	0.07570153755873375	0.29260716780655155	14.702115994506714	4.264409727643304	4.264409727643304	14.446681053657311	0.2620348499165863	0.06866226257080792	0.40824594313136886	26.77271418318105	-300.9351838657666
500000	-521.7275371750216	-224.33791735630803	-297.3896198187136	0.08992775289864373	-0.02479127161354653	-0.02479127161354653	0.09244546080184733	0.2718999558074361	12.007766908007877	3.220145243546997	3.220145243546997	11.680741120241843	0.23657888341745376	0.055969568079049174	0.4574740580192187	26.347854211202474	-297.3896198187136
600000	-522.7099421238554	-219.71031726307842	-302.999624860777	0.06807612494932554	-0.013343384380042608	-0.013343384380042608	0.09486761383496328	0.1660388034211016	15.105890295258025	2.124683993454648	2.1246839934546475	10.83984759013505	0.11520191028203532	0.013271480132630114	0.5249585355588826	26.478338899249223	-302.999624860777
700000	-537.6758894007014	-238.57576106203868	-299.10012833866267	0.09959427443858303	-0.02691180669640376	-0.02691180669640376	0.08922226484849445	0.28548878149067586	10.93171460575453	3.297295701133323	3.297295701133323	12.202516786348475	0.23565190124934787	0.0555318185624324	0.3214838167895868	25.34068231609319	-299.10012833866267
800000	-537.9622466875205	-241.86038910859693	-296.1018575789236	0.07590962575122565	-0.014068572382226736	-0.014068572382226736	0.053527464080908825	0.2207055578819276	13.848114600877365	3.639686765756946	3.639686765756946	19.638613836137413	0.2753428117745739	0.07581366399592844	0.4952225479427801	26.827679458763892	-296.1018575789236
900000	-568.3673101056775	-259.9712670528002	-308.3960430528773	0.05100704279211347	-0.011068215768044941	-0.011068215768044941	0.057304475113782935	0.20472377197174935	20.462767679553444	3.952332299335538	3.9523322993355383	18.21402716984343	0.235488717870284	0.05545493624419021	0.4776004048281114	26.81373693564298	-308.3960430528773
1000000	-528.0307792589776	-231.2656293918456	-296.7651498671321	0.07432032427996361	-0.025927975229371243	-0.025927975229371243	0.10170113256756586	0.2982303996275411	14.7688295531105	3.7652073005721505	3.76520730057215	10.79264482028721	0.25279295099079185	0.0639042760706329	0.4426700167756793	25.756925493744514	-296.7651498671321
1100000	-526.0574925110684	-229.91253402708378	-296.1449584839847	0.07911974806435254	-0.012289989225985674	-0.012289989225985674	0.10083891506797428	0.13759256666482328	12.882966204987751	1.5701429924281483	1.570142992428148	10.108171431367573	0.28691221342018086	0.0823186182096674	0.4246152862268239	24.935326950706497	-296.1449584839847
1200000	-548.3735491101684	-237.606575269185	-310.7669738409833	0.05799387333628265	-0.020446233920083663	-0.020446233920083663	0.08428201612876614	0.29245214384080714	18.855914212546775	4.574314313717232	4.574314313717232	12.974624370773919	0.24353923116813367	0.05931135711796565	0.4567016004059452	29.60067072320474	-310.7669738409833
1300000	-533.3583708440276	-234.65431408258308	-298.70405676144446	0.08856725243248445	0.001981263280328915	0.001981263280328915	0.08090675049097427	-0.02340524681641939	11.297043527422248	-0.27664462336373363	-0.2766446233637336	12.366682628609455	0.24294459243833433	0.05902207499502837	0.4614424682450383	25.66001547377256	-298.70405676144446
1400000	-561.1540773445167	-257.1393582771027	-304.014719067414	0.07952251987627766	-0.02212241312348343	-0.02212241312348343	0.061746973333706226	0.3157036436897047	13.967142424783377	5.004081628514758	5.004081628514759	17.987964447859518	0.2817159636846729	0.07936388419478393	0.44620919079339993	26.334576388424164	-304.014719067414
1500000	-570.597144002264	-272.0256910755803	-298.57145292668366	0.04947760775595057	-0.01687828820877111	-0.01687828820877111	0.06967768837305022	0.2874598434995723	22.03171321594519	5.336824657569159	5.336824657569159	15.644555526209817	0.25669248448354626	0.06589103159033563	0.4784055368957425	25.889271957251555	-298.57145292668366
1600000	-562.0559093352698	-255.14440479477432	-306.91150454049546	0.06851501053952001	-0.002466102959470345	-0.002466102959470345	0.06567442452838157	0.03676378367371811	14.615095248972889	0.5488031285429401	0.5488031285429403	15.247235315883518	0.23372090682138166	0.05462546228540897	0.4036807353930527	25.64477671067884	-306.91150454049546
1700000	-550.3137753126293	-256.50112580194565	-293.8126495106837	0.07542732439488697	-0.014498787999939028	-0.014498787999939028	0.053734942182353904	0.22773981080021133	13.983030725317512	3.7729080901400764	3.7729080901400764	19.62787251101856	0.23501992233936475	0.05523436389640104	0.4479724942533454	26.648561174717788	-293.8126495106837
