node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel
48,49,0.0540832008397487,-78.508934783207,39.158556944792,-78.7997275016749,39.2668635691834,0.0540832008397487,0,1969.86128998542,1969.91537318626,NA
49,62,0.0706719786208865,-78.7997275016749,39.2668635691834,-78.5668647261673,39.0859666132276,0.124755179460635,0.0540832008397487,1969.91537318626,1969.98604516488,NA
62,63,0.0704604458871643,-78.5668647261673,39.0859666132276,-78.7341370774644,38.8333792330907,0.195215625347799,0.124755179460635,1969.98604516488,1970.05650561077,NA
49,50,0.161470797704489,-78.7997275016749,39.2668635691834,-79.1251249573021,39.0587505516511,0.215553998544237,0.0540832008397487,1969.91537318626,1970.07684398397,NA
50,57,0.149049734567953,-79.1251249573021,39.0587505516511,-79.3711531792739,39.5037351349159,0.36460373311219,0.215553998544237,1970.07684398397,1970.22589371853,NA
63,69,0.226806459438457,-78.7341370774644,38.8333792330907,-79.6822430504692,39.0607316750538,0.422022084786256,0.195215625347799,1970.05650561077,1970.28331207021,NA
50,51,0.320367590741419,-79.1251249573021,39.0587505516511,-79.7154949613506,39.5693473777263,0.535921589285657,0.215553998544237,1970.07684398397,1970.39721157471,NA
57,58,0.225769905093692,-79.3711531792739,39.5037351349159,-79.3258637006636,39.3942384519088,0.590373638205882,0.36460373311219,1970.22589371853,1970.45166362363,NA
51,52,0.102556988158675,-79.7154949613506,39.5693473777263,-79.9749482692132,40.2910520320409,0.638478577444332,0.535921589285657,1970.39721157471,1970.49976856287,NA
58,59,0.122353618650138,-79.3258637006636,39.3942384519088,-79.3610569611171,39.5458840453189,0.71272725685602,0.590373638205882,1970.45166362363,1970.57401724228,NA
59,37,0.0530097577221156,-79.3610569611171,39.5458840453189,-78.803,39.622,0.765737014578136,0.71272725685602,1970.57401724228,1970.627027,US1_1970.627027_39.622_-78.803
63,64,0.587900647224927,-78.7341370774644,38.8333792330907,-78.7145011732007,38.8398483889975,0.783116272572727,0.195215625347799,1970.05650561077,1970.64440625799,NA
52,53,0.177151371894631,-79.9749482692132,40.2910520320409,-80.1455025836029,40.6523807731553,0.815629949338962,0.638478577444332,1970.49976856287,1970.67691993476,NA
59,60,0.139162572477915,-79.3610569611171,39.5458840453189,-78.9706483498742,39.8969140713417,0.851889829333935,0.71272725685602,1970.57401724228,1970.71317981476,NA
60,61,0.0513460538254762,-78.9706483498742,39.8969140713417,-78.9978091910738,39.9021479891002,0.903235883159411,0.851889829333935,1970.71317981476,1970.76452586858,NA
69,5,0.510835929791831,-79.6822430504692,39.0607316750538,-79.18,39.09,0.932858014578088,0.422022084786256,1970.28331207021,1970.794148,US1_1970.794148_39.09_-79.18
61,12,0.0349871314186601,-78.9978091910738,39.9021479891002,-79.029,39.998,0.938223014578071,0.903235883159411,1970.76452586858,1970.799513,US1_1970.799513_39.998_-79.029
64,65,0.156651589532622,-78.7145011732007,38.8398483889975,-78.0934766781104,37.9226915904108,0.939767862105349,0.783116272572727,1970.64440625799,1970.80105784753,NA
62,4,0.835360835117527,-78.5668647261673,39.0859666132276,-77.842,39.304,0.960116014578162,0.124755179460635,1969.98604516488,1970.821406,US1_1970.821406_39.304_-77.842
64,13,0.192889742005335,-78.7145011732007,38.8398483889975,-78.886,39.05,0.976006014578061,0.783116272572727,1970.64440625799,1970.837296,US1_1970.837296_39.05_-78.886
57,1,0.635260281465889,-79.3711531792739,39.5037351349159,-78.48,40.033,0.99986401457808,0.36460373311219,1970.22589371853,1970.861154,US1_1970.861154_40.033_-78.48
48,74,1.0027247297547,-78.508934783207,39.158556944792,-77.5994861490146,40.2018601807524,1.0027247297547,0,1969.86128998542,1970.86401471518,NA
61,31,0.100706131418832,-78.9978091910738,39.9021479891002,-78.936,39.433,1.00394201457824,0.903235883159411,1970.76452586858,1970.865232,US1_1970.865232_39.433_-78.936
65,66,0.0978833231484799,-78.0934766781104,37.9226915904108,-77.7878858421557,37.9454709248512,1.03765118525383,0.939767862105349,1970.80105784753,1970.89894117068,NA
74,75,0.0707459781768378,-77.5994861490146,40.2018601807524,-77.3661008654399,39.7556636717444,1.07347070793153,1.0027247297547,1970.86401471518,1970.93476069335,NA
52,41,0.446064437133799,-79.9749482692132,40.2910520320409,-79.995,39.635,1.08454301457813,0.638478577444332,1970.49976856287,1970.945833,US1_1970.945833_39.635_-79.995
75,76,0.0536421565191532,-77.3661008654399,39.7556636717444,-77.2187978123286,39.7143481923302,1.12711286445069,1.07347070793153,1970.93476069335,1970.98840284987,NA
51,56,0.598965219575007,-79.7154949613506,39.5693473777263,-79.7319918936238,39.192235914642,1.13488680886066,0.535921589285657,1970.39721157471,1970.99617679428,NA
74,91,0.192168246058969,-77.5994861490146,40.2018601807524,-77.6276821378571,39.7553732678416,1.19489297581367,1.0027247297547,1970.86401471518,1971.05618296124,NA
66,67,0.163714887600804,-77.7878858421557,37.9454709248512,-77.7849224049838,38.3033198194058,1.20136607285463,1.03765118525383,1970.89894117068,1971.06265605828,NA
56,28,0.0862982057174051,-79.7319918936238,39.192235914642,-79.349,38.677,1.22118501457807,1.13488680886066,1970.99617679428,1971.082475,US1_1971.082475_38.677_-79.349
58,35,0.640095376372166,-79.3258637006636,39.3942384519088,-79.562,40.326,1.23046901457805,0.590373638205882,1970.45166362363,1971.091759,US1_1971.091759_40.326_-79.562
67,34,0.0391209417235885,-77.7849224049838,38.3033198194058,-77.598,38.213,1.24048701457822,1.20136607285463,1971.06265605828,1971.101777,US1_1971.101777_38.213_-77.598
76,77,0.119566454211935,-77.2187978123286,39.7143481923302,-77.5446032375473,40.0839086062476,1.24667931866262,1.12711286445069,1970.98840284987,1971.10796930408,NA
91,45,0.0907190387644263,-77.6276821378571,39.7553732678416,-77.774,39.615,1.28561201457809,1.19489297581367,1971.05618296124,1971.146902,US1_1971.146902_39.615_-77.774
56,36,0.17308020571749,-79.7319918936238,39.192235914642,-80.008,39.129,1.30796701457815,1.13488680886066,1970.99617679428,1971.169257,US1_1971.169257_39.129_-80.008
65,38,0.403652152472766,-78.0934766781104,37.9226915904108,-77.444,37.714,1.34342001457811,0.939767862105349,1970.80105784753,1971.20471,US1_1971.20471_37.714_-77.444
66,3,0.410290829324374,-77.7878858421557,37.9454709248512,-78.535,38.024,1.4479420145782,1.03765118525383,1970.89894117068,1971.309232,US1_1971.309232_38.024_-78.535
53,54,0.681099647182542,-80.1455025836029,40.6523807731553,-80.6727224331873,41.0187863948575,1.4967295965215,0.815629949338962,1970.67691993476,1971.35801958194,NA
60,21,0.669785185244216,-78.9706483498742,39.8969140713417,-80.139,40.183,1.52167501457815,0.851889829333935,1970.71317981476,1971.382965,US1_1971.382965_40.183_-80.139
76,40,0.514160150127459,-77.2187978123286,39.7143481923302,-78.091,39.924,1.64127301457815,1.12711286445069,1970.98840284987,1971.502563,US1_1971.502563_39.924_-78.091
75,39,0.810749306646571,-77.3661008654399,39.7556636717444,-77.634,40.588,1.8842200145781,1.07347070793153,1970.93476069335,1971.74551,US1_1971.74551_40.588_-77.634
53,55,1.07834216165843,-80.1455025836029,40.6523807731553,-80.3562227199657,39.5404419603103,1.89397211099739,0.815629949338962,1970.67691993476,1971.75526209642,NA
54,32,0.505043418056644,-80.6727224331873,41.0187863948575,-79.93,40.871,2.00177301457815,1.4967295965215,1971.35801958194,1971.863063,US1_1971.863063_40.871_-79.93
54,15,0.632449418056709,-80.6727224331873,41.0187863948575,-80.706,41.053,2.12917901457821,1.4967295965215,1971.35801958194,1971.990469,US1_1971.990469_41.053_-80.706
77,78,0.895601731180726,-77.5446032375473,40.0839086062476,-75.3149683771696,39.1707572749,2.14228104984335,1.24667931866262,1971.10796930408,1972.00357103527,NA
67,68,0.950201923269127,-77.7849224049838,38.3033198194058,-77.4135409593272,35.7689169639159,2.15156799612376,1.20136607285463,1971.06265605828,1972.01285798155,NA
55,44,0.632150903580673,-80.3562227199657,39.5404419603103,-80.575,40.505,2.52612301457806,1.89397211099739,1971.75526209642,1972.387413,US1_1972.387413_40.505_-80.575
78,88,0.784433628432851,-75.3149683771696,39.1707572749,-75.4070467305657,39.5760385650862,2.9267146782762,2.14228104984335,1972.00357103527,1972.7880046637,NA
68,43,0.782890018454381,-77.4135409593272,35.7689169639159,-76.26,36.886,2.93445801457814,2.15156799612376,1972.01285798155,1972.795748,US1_1972.795748_36.886_-76.26
