LR_coefficients_null_raster	LR_coefficients_Elevation_16_k10_R	LR_R2_null_raster	LR_R2_Elevation_16_k10_R	LR_Q_Elevation_16_k10_R
21.183061556231	16.0781481931934	0.277607269143294	0.218097386939016	-0.059509882204278
21.2215893301252	14.8605138482479	0.289514957287302	0.193601148182914	-0.095913809104388
22.36794916995	15.289665951942	0.312993902405319	0.199436476679606	-0.113557425725712
21.9302827086405	14.792256854952	0.304798708121743	0.189111788687137	-0.115686919434605
21.3997273132113	15.2756711065675	0.290203351786723	0.201656215561071	-0.088547136225652
21.1789861487182	14.8743562907621	0.286256970956217	0.192551608741384	-0.0937053622148326
21.0659714241096	15.2586060194436	0.281870986182389	0.20167040122853	-0.0802005849538592
21.3775524731671	15.356924986712	0.289203623030261	0.203526687563572	-0.085676935466689
21.3007792586867	14.5640098910859	0.288898222811617	0.184179323741603	-0.104718899070014
21.1726389869507	14.7994872276953	0.286979716929372	0.191213972108436	-0.0957657448209359
21.973629231419	15.0017744082734	0.301011093121059	0.191332712785776	-0.109678380335282
22.4610900345255	15.2797248605298	0.313267821329344	0.197701628848812	-0.115566192480532
21.2384397335029	14.6829973131132	0.29277048870967	0.190825568261059	-0.101944920448612
21.5188717303358	16.0104219685473	0.284553375333713	0.214810433921299	-0.069742941412414
21.6177305469538	14.7763689272884	0.293693523486219	0.187126242575244	-0.106567280910975
21.7924962632833	16.0586980283902	0.300575385588044	0.222579520968684	-0.0779958646193595
21.5533968461784	15.8763185866361	0.291493253518471	0.215685887154624	-0.0758073663638469
21.5918774168754	18.202935579523	0.2537442132792	0.245936658076242	-0.00780755520295734
21.6011512584593	16.3047845550253	0.283603454449747	0.220349925357807	-0.0632535290919402
21.27938507076	15.2132117711372	0.283905640946104	0.197889496485157	-0.0860161444609467
21.4886753464506	17.2733295837372	0.269000387106771	0.237034068571524	-0.0319663185352466
21.3459408002971	15.7440299123566	0.285530944590165	0.211826090089917	-0.0737048545002487
22.1156312195758	15.0823449557974	0.307290146838993	0.194900409810425	-0.112389737028567
21.3272712661354	16.0590840852639	0.281078426017668	0.217331926552859	-0.0637464994648092
21.9074545309449	15.0272362193214	0.301212742529572	0.193273710962509	-0.107939031567063
21.7647779038841	17.0067180344311	0.280182607573552	0.233291415163525	-0.0468911924100273
21.0843632123614	14.6709419120427	0.286058854593952	0.188875428597533	-0.0971834259964192
22.2114630319244	15.2813852124799	0.306426011561843	0.19779795496717	-0.108628056594673
21.1552898019496	15.2952077405341	0.286212989313896	0.204026790701287	-0.0821861986126091
21.3609375815211	16.1945113970584	0.279085508707909	0.218754717906679	-0.0603307908012296
21.4219276181775	14.5919482383025	0.29115258240522	0.184227804493378	-0.106924777911842
21.6992741302667	15.1415377297717	0.299916089826698	0.199147281538964	-0.100768808287734
21.159623229027	14.7557076040515	0.287156850804828	0.190435740159833	-0.0967211106449949
23.2780334272107	16.1276086522996	0.322573750314742	0.211155049024971	-0.111418701289771
21.1210356224232	15.0519597288165	0.286827086590525	0.198655645046238	-0.0881714415442878
21.0806864455275	14.7440552384621	0.287116257775923	0.191534587739006	-0.0955816700369167
21.8939330300797	14.9188681517417	0.299560304190233	0.189685229777655	-0.109875074412579
21.5717929152255	14.5142056302651	0.299588668047594	0.184954322849623	-0.114634345197971
21.6170722226902	14.9469152684641	0.291006135346102	0.189730263225001	-0.101275872121101
21.6532701596457	14.9993321607197	0.298743759251797	0.195488294318233	-0.103255464933564
21.1816976390712	14.7924092079759	0.288812971664127	0.192087036425821	-0.0967259352383064
21.7687808820109	15.0204074736329	0.300266709564132	0.19495189313198	-0.105314816432152
22.0399919434147	15.178741865101	0.306133636154704	0.198008942292982	-0.108124693861722
21.0539923971259	14.6324280991019	0.285783878557559	0.188246388564324	-0.0975374899932347
21.3133726281737	14.707005454183	0.292395195962611	0.189862590261148	-0.102532605701463
22.9625057576042	15.4592254231338	0.317632629513453	0.196330184764465	-0.121302444748987
21.3936724104095	15.6414111395443	0.290243257992351	0.21157696286528	-0.0786662951270708
22.4563849135008	15.1390879688743	0.304388240451845	0.188656889395257	-0.115731351056587
21.1302677577319	15.2453924446518	0.283661771782806	0.201369220709125	-0.0822925510736813
21.7037979536523	14.8148827783693	0.299743457421757	0.190458209907777	-0.10928524751398
21.5889496116081	15.7486154845957	0.2869589364891	0.208241148514756	-0.0787177879743431
21.7605462832833	15.4978104385366	0.297624806426166	0.205871033046404	-0.091753773379762
21.3292451813699	15.7676127839243	0.284310990457679	0.211884722895864	-0.0724262675618142
21.2720164725483	15.0264582730846	0.286644125261884	0.195058113679149	-0.0915860115827346
22.3812373727733	15.47048635224	0.311370813844206	0.202881614116019	-0.108489199728187
21.6650461126443	15.9507344606703	0.289380680841104	0.213912774464664	-0.0754679063764401
21.6921926507061	14.7641809374305	0.296550871751676	0.187342398627288	-0.109208473124388
21.2941203597932	14.8890530505667	0.288785951706153	0.19253773129214	-0.0962482204140132
21.2601294802219	15.5446426989764	0.289297163764123	0.210910841706833	-0.0783863220572897
21.5049805412629	15.707113050632	0.290870357912634	0.211611454623828	-0.0792589032888061
22.0244488286691	16.2858342472208	0.300937095655188	0.224393730831714	-0.0765433648234739
21.5167560813546	14.7682918019447	0.29081553577863	0.186831285944062	-0.103984249834568
21.9793791292942	17.1513160838982	0.293185851740423	0.243462536659829	-0.0497233150805934
21.4312296889683	14.9857290801313	0.293486935645461	0.195693051689495	-0.0977938839559658
21.2926693731234	15.2042585345499	0.288634355848141	0.200698134738229	-0.0879362211099121
