Pearson_correlation_null_raster	Pearson_correlation_Elevation_16_k10_R	Pearson_correlation_difference_Elevation_16_k10_R
0.431768811378508	0.303856613150174	-0.127912198228335
0.431768811675264	0.303856613364004	-0.127912198311261
0.431768811529077	0.303856612637311	-0.127912198891766
0.4317688116346	0.303856613194251	-0.127912198440349
0.431768811689307	0.303856613155901	-0.127912198533406
0.431768811999904	0.303856612693459	-0.127912199306445
0.431768812035922	0.303856613351776	-0.127912198684146
0.431768811535171	0.303856613322234	-0.127912198212937
0.431768812294279	0.303856613180468	-0.127912199113811
0.431768811413316	0.303856612696484	-0.127912198716832
0.431768811786899	0.303856613173015	-0.127912198613884
0.431768811488973	0.303856612598646	-0.127912198890326
0.431768811578771	0.303856613137455	-0.127912198441315
0.43176881153909	0.303856613335803	-0.127912198203287
0.431768811667561	0.30385661335407	-0.127912198313491
0.431768811833551	0.303856612605395	-0.127912199228155
0.431768811634073	0.303856612630527	-0.127912199003546
0.431768811533182	0.303856612565822	-0.12791219896736
0.431768811647756	0.303856612602251	-0.127912199045505
0.43176881166276	0.303856613159249	-0.127912198503511
0.431768812024513	0.30385661260818	-0.127912199416333
0.43176881173001	0.303856613195631	-0.127912198534379
0.431768811533027	0.303856613160705	-0.127912198372322
0.431768811907474	0.303856613328896	-0.127912198578578
0.43176881058362	0.303856613045545	-0.127912197538075
0.43176881203131	0.303856612720922	-0.127912199310388
0.431768811796146	0.303856613213859	-0.127912198582287
0.431768811474077	0.303856613130989	-0.127912198343088
0.431768811774341	0.303856612811964	-0.127912198962377
0.431768811661276	0.303856612854005	-0.127912198807271
0.431768811553913	0.303856613330327	-0.127912198223586
0.431768811457346	0.303856612637172	-0.127912198820174
0.431768811629668	0.30385661312491	-0.127912198504758
0.431768812016318	0.303856613144013	-0.127912198872305
0.431768811623704	0.303856612676287	-0.127912198947417
0.431768811918643	0.303856612591898	-0.127912199326745
0.431768810392399	0.303856613203486	-0.127912197188914
0.431768811860509	0.303856612587526	-0.127912199272983
0.431768811774131	0.303856613325878	-0.127912198448253
0.431768811477874	0.30385661328382	-0.127912198194053
0.431768811554764	0.303856613153851	-0.127912198400913
0.431768811519686	0.303856613158721	-0.127912198360965
0.43176881159346	0.3038566133516	-0.12791219824186
0.43176881147408	0.30385661263854	-0.127912198835539
0.43176881272929	0.303856612621584	-0.127912200107705
0.431768811621352	0.303856612590736	-0.127912199030616
0.431768811534827	0.303856613196273	-0.127912198338554
0.431768811440033	0.303856613320935	-0.127912198119098
0.431768811346318	0.303856613161854	-0.127912198184464
0.431768811774166	0.303856612743091	-0.127912199031075
0.431768811555557	0.303856613357656	-0.127912198197901
0.431768811728452	0.303856613162442	-0.12791219856601
0.431768811435034	0.303856613180352	-0.127912198254682
0.431768811503003	0.303856612608497	-0.127912198894506
0.431768811588829	0.303856613205337	-0.127912198383492
0.431768811503529	0.303856613179108	-0.127912198324421
0.431768811702245	0.303856612837234	-0.127912198865011
0.431768811500753	0.303856612988707	-0.127912198512046
0.431768811550227	0.303856613376587	-0.12791219817364
0.431768811572564	0.303856612719985	-0.127912198852579
0.431768811737326	0.303856613008612	-0.127912198728713
0.431768811808895	0.303856613359677	-0.127912198449218
0.431768811546295	0.303856612626123	-0.127912198920172
0.431768812158532	0.303856613113566	-0.127912199044966
0.431768811672641	0.303856613203615	-0.127912198469026
0.431768811571075	0.303856612830243	-0.127912198740832
0.43176881159392	0.303856612948572	-0.127912198645348
0.431768811533468	0.303856612843741	-0.127912198689726
0.43176881140414	0.303856612709017	-0.127912198695123
0.431768811618843	0.303856612642504	-0.127912198976339
0.431768811617028	0.303856612721503	-0.127912198895526
0.431768811766322	0.303856613132664	-0.127912198633658
0.431768811805498	0.303856613155719	-0.127912198649779
0.431768811560399	0.303856613160825	-0.127912198399574
0.431768811693554	0.303856613149085	-0.127912198544469
0.431768811646117	0.303856613313915	-0.127912198332202
0.431768811706053	0.303856612759506	-0.127912198946547
0.431768811737197	0.303856612557508	-0.12791219917969
0.431768811759192	0.303856613324784	-0.127912198434408
0.431768811456571	0.303856613323041	-0.12791219813353
0.431768811563262	0.303856613348908	-0.127912198214354
0.431768811952264	0.303856612955775	-0.127912198996489
0.43176881185778	0.303856612916201	-0.127912198941579
0.431768811379125	0.303856612559096	-0.127912198820029
0.43176881151514	0.303856613379202	-0.127912198135939
0.431768811596543	0.303856613184265	-0.127912198412278
0.431768811886589	0.303856612816333	-0.127912199070256
0.431768812027339	0.303856612826097	-0.127912199201242
0.431768811512352	0.303856613369006	-0.127912198143346
0.431768811583053	0.303856613322516	-0.127912198260537
0.431768811461007	0.303856613191741	-0.127912198269265
0.431768811745927	0.303856613175163	-0.127912198570764
0.431768811483327	0.303856613188984	-0.127912198294343
0.431768811667941	0.303856612894612	-0.127912198773329
0.431768811475483	0.303856613345388	-0.127912198130095
0.431768811781955	0.303856613272055	-0.1279121985099
0.431768812078727	0.303856612744422	-0.127912199334305
0.431768811506523	0.303856613158335	-0.127912198348189
0.431768811811602	0.303856612635427	-0.127912199176175
0.431768811436395	0.303856612755196	-0.127912198681199
