LR1_coefficients_null_raster	LR1_coefficients_Elevation_16_k10_R	LR1_R2_null_raster	LR1_R2_Elevation_16_k10_R	LR1_Q_Elevation_16_k10_R	LR2_coefficients_null_raster	LR2_coefficients_Elevation_16_k10_R	LR2_R2_null_raster	LR2_R2_Elevation_16_k10_R	LR2_Q_Elevation_16_k10_R
0.170088525893145	0.0603390545581701	0.145152049282505	0.181521431045223	0.0363693817627177	0.0191007659584903	0.00330445488692749	0.0564208049651391	0.122023580319715	0.0656027753545762
0.144860621769181	0.0575106264113869	0.0926594922049178	0.13251777377798	0.0398582815730625	0.0121974787962586	0.00341731435225419	0.0261465415089445	0.0902778247057	0.0641312831967555
0.205222647104946	0.0715560079981505	0.16962627636741	0.21049706195981	0.0408707855924	0.026767610993251	0.00433195651596797	0.0859907337709126	0.147316716932947	0.0613259831620343
0.147359693377014	0.0539267127063338	0.113921096910892	0.148681615419527	0.0347605185086347	0.0130948741692996	0.00284054668272628	0.0381428299890436	0.106039731351959	0.0678969013629158
0.162443661992664	0.0514239438736569	0.121903876217187	0.139998260156194	0.0180943839390072	0.0182351531548423	0.00283516621178828	0.0532101187504705	0.115529468569105	0.0623193498186349
0.17060112445491	0.0539744119705897	0.1340445837941	0.135750684385567	0.00170610059146645	0.0227192104029165	0.002725209135658	0.0782605541983841	0.0796929011077277	0.00143234690934359
0.155085508884159	0.0534155417424873	0.115062778698656	0.128066493973837	0.013003715275181	0.0163217598343156	0.00298633790601912	0.0468013086855878	0.0858958344861682	0.0390945258005804
0.185939128634172	0.0630640753866845	0.161971296341217	0.185961819868766	0.0239905235275486	0.0197621792888493	0.0033587881073039	0.0635127410469195	0.112370988445797	0.0488582473988775
0.158783130472655	0.0601995141132171	0.13379736561746	0.178596326672758	0.0447989610552977	0.0141837903943677	0.00324801652343872	0.0493372259377628	0.137281494518629	0.0879442685808665
0.189469325985612	0.0624034073497844	0.169883948910661	0.188397987381633	0.0185140384709716	0.0228894741416483	0.00365541404352626	0.0903805477333056	0.13991782516444	0.0495372774311342
0.167817093719971	0.0558116064379498	0.128030856483643	0.147974568591101	0.0199437121074588	0.0208000104922994	0.00330064136138266	0.0607622082270008	0.114432973537009	0.0536707653100083
0.170459574516153	0.0623138418429634	0.150683455506276	0.186297781265014	0.0356143257587375	0.0176060995996874	0.00379106583179476	0.0682598241692779	0.146572107459605	0.0783122832903273
0.130727489349912	0.0502882610979549	0.0915616000011365	0.126087632322325	0.0345260323211886	0.0118693764076802	0.00266522696972052	0.0319541449650078	0.0830088508193369	0.0510547058543292
0.15630958222346	0.0545601101054396	0.130917909891525	0.147443982066224	0.0165260721746981	0.0126874433186439	0.00231397672284769	0.0455880826031727	0.0746123542289607	0.029024271625788
0.191313235820521	0.0585858578340953	0.160817242072691	0.154970277918949	-0.00584696415374189	0.0256259879718295	0.00351974074722992	0.0974452945748018	0.119865953899498	0.0224206593246966
