LR1_coefficients_null_raster	LR1_coefficients_Elevation_16_k10_R	LR1_R2_null_raster	LR1_R2_Elevation_16_k10_R	LR1_Q_Elevation_16_k10_R	LR2_coefficients_null_raster	LR2_coefficients_Elevation_16_k10_R	LR2_R2_null_raster	LR2_R2_Elevation_16_k10_R	LR2_Q_Elevation_16_k10_R
0.136583701191209	0.0581774240116169	0.122424860254389	0.190330372531124	0.0679055122767349	0.013374759200082	0.00295175890161135	0.0587722964052293	0.157893052262364	0.0991207558571352
0.145266062491821	0.0582813892653836	0.126733440592397	0.173744328519803	0.0470108879274052	0.0160287432216026	0.0035989518427216	0.0666024167473444	0.161753494545748	0.0951510777984032
0.132287483148309	0.0510744834528	0.103985635926319	0.145202852384183	0.041217216457864	0.0127890072212039	0.00237200923481573	0.0446506156123315	0.106391190636035	0.0617405750237037
0.135252350895357	0.0603840212826314	0.110638904249478	0.18847354584332	0.0778346415938425	0.0143182304958252	0.00358815442435068	0.0514843884016774	0.171562408367927	0.12007801996625
0.116067171091253	0.0489877011771477	0.096294673491007	0.135591305494992	0.039296632003985	0.0115198354716333	0.00264744290005383	0.0438797488803142	0.103317767854168	0.0594380189738538
0.0963254902174058	0.0422951393619643	0.0737152886084498	0.108443987379821	0.0347286987713708	0.00648895066766922	0.00189790745845699	0.0247259144795015	0.0709516898379338	0.0462257753584323
0.0988218422254951	0.0432236782273452	0.076291882943583	0.113090886833114	0.0367990038895306	0.00737652745900514	0.00199329604916946	0.0255732192586619	0.0787815202470842	0.0532083009884224
0.13156739259894	0.0531068367429342	0.114432095189486	0.15661331498683	0.042181219797344	0.0140691794075213	0.00305282632376192	0.0607485616407454	0.142866907533553	0.0821183458928074
0.13967343365204	0.0516748257682762	0.130081026152031	0.164877336867611	0.0347963107155805	0.0143457095600767	0.00242465708265821	0.0680272315493543	0.1206359137635	0.0526086822141461
0.137488687685142	0.0484662492686779	0.111156521094108	0.124333005464767	0.0131764843706586	0.0163782360760516	0.00243200824610907	0.0644050958021317	0.0963455731484312	0.0319404773462995
0.11578643543955	0.053189265254087	0.101869594488116	0.155901102131866	0.0540315076437504	0.0102825924343299	0.00269071815029989	0.046690370927924	0.116926679089626	0.0702363081617021
0.136969602054652	0.0518295884873095	0.117809842162504	0.147788059976799	0.0299782178142948	0.01593445877228	0.00266949770005291	0.0650613751024537	0.119972962547066	0.054911587444612
0.121540948971132	0.0506696641487849	0.0891861797456136	0.127536290705364	0.0383501109597502	0.011251661103152	0.00241771842301727	0.0341505410228918	0.0854372748627642	0.0512867338398724
0.132014457994547	0.0575613312397911	0.106987498341118	0.162956558460941	0.0559690601198229	0.011495706923516	0.00336157451191851	0.0369274753299089	0.128527210271268	0.0915997349413591
0.118045592861504	0.0471063766285852	0.0999061542199713	0.135160204446769	0.0352540502267981	0.0108204333588759	0.00209572062359448	0.0459246311387434	0.0944483678978896	0.0485237367591462
0.124482223055046	0.0511965130977377	0.102334131559227	0.137714750291825	0.0353806187325983	0.0105813640485946	0.00222980816724121	0.0383189283630492	0.0836415118645547	0.0453225835015054
0.125922491103175	0.0493612534272465	0.111271639909715	0.147080383348081	0.0358087434383663	0.0117154911560397	0.00244651965195117	0.0514270192182725	0.124120022359777	0.0726930031415044
0.139113737093481	0.057245785727958	0.132900716635998	0.174112743514002	0.0412120268780049	0.0147310972227604	0.00317537890966447	0.074095918160967	0.143236730003522	0.0691408118425546
0.149512515897821	0.062469311511648	0.150641957105748	0.200996357106958	0.0503544000012094	0.0165133864941478	0.00356606787508644	0.0809973613743161	0.167738176517988	0.0867408151436716
0.121930529301677	0.0443954436177175	0.0960577494765923	0.117333602421913	0.0212758529453208	0.0145438716817626	0.00238795812332511	0.0586805944661617	0.0895738457144153	0.0308932512482536
0.133217303651637	0.0503145144655308	0.103646793572483	0.120662635058302	0.0170158414858191	0.0159615995261143	0.00269036474106298	0.0619150584176517	0.099454819690561	0.0375397612729093
0.135128464812448	0.0545181354678833	0.115964998872872	0.15509128907473	0.0391262902018583	0.0134336644906134	0.00313654425217025	0.0561047573836343	0.131982880574736	0.0758781231911015
0.129611041851884	0.0525766035788858	0.107655074502066	0.155015940992765	0.0473608664906995	0.0140215395773088	0.00292048960019169	0.0602412192639123	0.142034310911097	0.0817930916471843
0.12268468757807	0.0483445665064372	0.105394653861214	0.141445564424906	0.0360509105636912	0.0124856438329529	0.00220084705300834	0.0546525183251586	0.0957988872287217	0.0411463689035632
0.125737674311219	0.0558143205073884	0.107083960354107	0.161701601954518	0.054617641600411	0.0108478765304868	0.00289575675104841	0.0459498830607616	0.119072912080401	0.0731230290196397
0.138375074877076	0.0523824895321682	0.120988272255632	0.164149030963797	0.0431607587081643	0.013900291814561	0.00242028591808009	0.0632506237333047	0.121836709002985	0.0585860852696808
0.132710205485093	0.0548704697617913	0.110276834210251	0.154825265191066	0.0445484309808159	0.0143133356608162	0.00304216337729409	0.0568513723793537	0.125689525732604	0.0688381533532503
0.112717349622141	0.0449815106132313	0.0876080819242638	0.129554671779625	0.0419465898553612	0.0128422783316881	0.00226095747699807	0.0526909362622883	0.114391429980654	0.0617004937183657
0.158007305752571	0.0654131586647657	0.147166307245073	0.223339556537808	0.0761732492927351	0.0174390283964124	0.00354355370748031	0.0775751618341381	0.183338408784262	0.105763246950123
0.167176865265185	0.0637570534978525	0.180490676149639	0.225236654521041	0.0447459783714014	0.0178117150614059	0.00330723811807639	0.0928887843918203	0.175922721740857	0.0830339373490365
0.12771194538473	0.0564267783161105	0.114557017049328	0.157739038759107	0.0431820217097799	0.012835002947763	0.00330948465344285	0.059950557750242	0.143995699384042	0.0840451416338003
0.141837324890101	0.0594218130019439	0.126840894372132	0.181939955167082	0.05509906079495	0.0165671697866609	0.00319854050843722	0.067877263909949	0.144853072148258	0.0769758082383089
0.124377847547779	0.0491169783691424	0.0961951387481377	0.131594728993168	0.0353995902450303	0.0128519360493994	0.00195949791626442	0.0475482515910732	0.0815011495425192	0.0339528979514461
0.115571572507803	0.0533999745968853	0.0912196984061564	0.146886633845261	0.0556669354391041	0.0112815003517689	0.00310444299913352	0.0412270728839754	0.123056905508404	0.0818298326244287
0.145737933843481	0.0586692099476283	0.124217374753635	0.161330086313279	0.0371127115596435	0.0171831015181703	0.00367547720163859	0.0703358568124434	0.149225195423158	0.078889338610715
0.114163099018933	0.0431838683136645	0.0898627364090317	0.110659173924276	0.0207964375152439	0.0118449793540047	0.001660072621873	0.0490413511400891	0.0627514421934016	0.0137100910533126
0.132710013846736	0.0542602448819182	0.123362906909483	0.178610112844462	0.0552472059349787	0.013964091127848	0.00271072202888159	0.06229909384919	0.155495089391544	0.0931959955423543
