node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel
156,157,6.666666667,-78.258504780381,38.6417951850566,-78.541991449462,37.6331614681502,6.666666667,0,1971.99999933637,1978.66666600337,NA
156,160,0.166666666700003,-78.258504780381,38.6417951850566,-78.2259104451799,38.6305379906413,0.166666666700003,0,1971.99999933637,1972.16666600307,NA
160,206,0.666666666699996,-78.2259104451799,38.6305379906413,-78.6676724106817,38.6654461494552,0.833333333399999,0.166666666700003,1972.16666600307,1972.83333266977,NA
206,232,0.916666666700003,-78.6676724106817,38.6654461494552,-78.7775482075251,38.8978300636214,1.7500000001,0.833333333399999,1972.83333266977,1973.74999933647,NA
232,233,0.833333333299997,-78.7775482075251,38.8978300636214,-78.8712351036173,38.6526148465989,2.5833333334,1.7500000001,1973.74999933647,1974.58333266977,NA
160,161,3.166666667,-78.2259104451799,38.6305379906413,-78.3520208694482,39.1218737287684,3.3333333337,0.166666666700003,1972.16666600307,1975.33333267007,NA
206,207,3.166666667,-78.6676724106817,38.6654461494552,-79.518120345698,38.9492625711131,4.0000000004,0.833333333399999,1972.83333266977,1975.99999933677,NA
232,253,2.5,-78.7775482075251,38.8978300636214,-79.357955145592,38.9536313376368,4.2500000001,1.7500000001,1973.74999933647,1976.24999933647,NA
253,259,0.25,-79.357955145592,38.9536313376368,-79.4233806132863,38.9088894241786,4.5000000001,4.2500000001,1976.24999933647,1976.49999933647,NA
207,219,0.75,-79.518120345698,38.9492625711131,-79.5250784090249,38.885264582748,4.7500000004,4.0000000004,1975.99999933677,1976.74999933677,NA
259,280,2.25,-79.4233806132863,38.9088894241786,-79.531469729169,38.9751864649609,6.7500000001,4.5000000001,1976.49999933647,1978.74999933647,NA
161,172,3.916666667,-78.3520208694482,39.1218737287684,-78.2361769779914,38.8104181441496,7.2500000007,3.3333333337,1975.33333267007,1979.24999933707,NA
233,234,4.75,-78.8712351036173,38.6526148465989,-78.776601723133,39.1764251803839,7.3333333334,2.5833333334,1974.58333266977,1979.33333266977,NA
161,162,4.083333333,-78.3520208694482,39.1218737287684,-77.2677154536355,41.1254898283493,7.4166666667,3.3333333337,1975.33333267007,1979.41666600307,NA
162,163,0.0833333333299997,-77.2677154536355,41.1254898283493,-77.2176812636294,41.1813027683084,7.50000000003,7.4166666667,1979.41666600307,1979.4999993364,NA
157,158,0.833333333299997,-78.541991449462,37.6331614681502,-78.0670162972336,37.9469231863024,7.5000000003,6.666666667,1978.66666600337,1979.49999933667,NA
162,166,0.25,-77.2677154536355,41.1254898283493,-77.117164422593,40.9937604503193,7.6666666667,7.4166666667,1979.41666600307,1979.66666600307,NA
219,220,2.916666667,-79.5250784090249,38.885264582748,-80.01987002904,37.7887617594183,7.6666666674,4.7500000004,1976.74999933677,1979.66666600377,NA
234,235,0.75,-78.776601723133,39.1764251803839,-78.703003008089,39.2283746686855,8.0833333334,7.3333333334,1979.33333266977,1980.08333266977,NA
253,254,4,-79.357955145592,38.9536313376368,-79.4102344710953,38.7539425803092,8.2500000001,4.2500000001,1976.24999933647,1980.24999933647,NA
157,159,1.75,-78.541991449462,37.6331614681502,-78.5149741227369,37.8173703275054,8.416666667,6.666666667,1978.66666600337,1980.41666600337,NA
235,237,0.666666666700003,-78.703003008089,39.2283746686855,-78.3870814305162,39.1432462495892,8.7500000001,8.0833333334,1980.08333266977,1980.74999933647,NA
172,173,2,-78.2361769779914,38.8104181441496,-78.402533237075,38.6711294864833,9.2500000007,7.2500000007,1979.24999933707,1981.24999933707,NA
280,281,2.75,-79.531469729169,38.9751864649609,-79.5359391774361,39.1871940449066,9.5000000001,6.7500000001,1978.74999933647,1981.49999933647,NA
172,188,2.5,-78.2361769779914,38.8104181441496,-78.4294379813338,38.7408043536856,9.7500000007,7.2500000007,1979.24999933707,1981.74999933707,NA
237,238,1.25,-78.3870814305162,39.1432462495892,-78.2320053380852,39.1536248479485,10.0000000001,8.7500000001,1980.74999933647,1981.99999933647,NA
281,282,1,-79.5359391774361,39.1871940449066,-79.5255839299654,38.9759524918296,10.5000000001,9.5000000001,1981.49999933647,1982.49999933647,NA
281,126,1.25000033019996,-79.5359391774361,39.1871940449066,-79.465733,39.158386,10.7500003303,9.5000000001,1981.49999933647,1982.74999966667,51
235,236,2.833333333,-78.703003008089,39.2283746686855,-78.5920661602177,39.2419235375774,10.9166666664,8.0833333334,1980.08333266977,1982.91666600277,NA
207,208,6.916666667,-79.518120345698,38.9492625711131,-79.5225428780281,38.4767499396526,10.9166666674,4.0000000004,1975.99999933677,1982.91666600377,NA
188,189,1.166666667,-78.4294379813338,38.7408043536856,-78.3759926618502,38.7206942841926,10.9166666677,9.7500000007,1981.74999933707,1982.91666600407,NA
237,81,2.16666733019992,-78.3870814305162,39.1432462495892,-78.383257,38.738417,10.9166673302999,8.7500000001,1980.74999933647,1982.91666666667,47
233,77,8.4999999969,-78.8712351036173,38.6526148465989,-78.891028,38.589736,11.0833333303,2.5833333334,1974.58333266977,1983.08333266667,11
282,283,0.666666666699996,-79.5255839299654,38.9759524918296,-77.6240147071907,39.7707542075885,11.1666666668,10.5000000001,1982.49999933647,1983.16666600317,NA
173,174,2,-78.402533237075,38.6711294864833,-78.4157210110405,38.698071171663,11.2500000007,9.2500000007,1981.24999933707,1983.24999933707,NA
166,169,3.666666667,-77.117164422593,40.9937604503193,-77.5822719984608,40.3743743850411,11.3333333337,7.6666666667,1979.66666600307,1983.33333267007,NA
208,209,0.5,-79.5225428780281,38.4767499396526,-79.6127764233056,38.5329710660303,11.4166666674,10.9166666674,1982.91666600377,1983.41666600377,NA
219,63,6.66666732989992,-79.5250784090249,38.885264582748,-79.151987,39.217212,11.4166673302999,4.7500000004,1976.74999933677,1983.41666666667,20
173,16,2.16666732959992,-78.402533237075,38.6711294864833,-78.726173,38.743269,11.4166673302999,9.2500000007,1981.24999933707,1983.41666666667,49
