LR1_coefficients_null_raster	LR1_coefficients_Elevation_16_k10_R	LR1_R2_null_raster	LR1_R2_Elevation_16_k10_R	LR1_Q_Elevation_16_k10_R	LR2_coefficients_null_raster	LR2_coefficients_Elevation_16_k10_R	LR2_R2_null_raster	LR2_R2_Elevation_16_k10_R	LR2_Q_Elevation_16_k10_R
2.59586547444059	1.02304928238707	0.186000692733653	0.498677211934539	0.312676519200886	2.88442900258375	0.615617767484136	0.111041811437987	0.599329094539273	0.488287283101286
2.4859857931285	1.25722931321921	0.161629648201075	0.603005078255902	0.441375430054826	2.57103537737826	0.776141860016023	0.0809562698944767	0.722307466151873	0.641351196257397
2.5887342478227	1.12708385756348	0.222811918604772	0.625213562963156	0.402401644358384	3.2772857527581	0.707112022068408	0.147471657631424	0.733912752259138	0.586441094627714
2.99771978175238	1.13448474757613	0.195581929964974	0.467913043993055	0.272331114028081	3.76644040956265	0.643936613922327	0.130640091511292	0.522786560652328	0.392146469141036
2.82194657756291	1.14285072219499	0.182901334507231	0.52173931130809	0.33883797680086	3.26705580324603	0.62739307610496	0.116520000377339	0.588652404519556	0.472132404142218
2.51749730041295	0.94929384347591	0.199652751207739	0.468196352488274	0.268543601280535	3.26283343590456	0.569549608171613	0.13549192694593	0.563455150575009	0.427963223629079
2.18268911765179	0.981039090655525	0.127449225530519	0.478407741754518	0.350958516223999	2.12857579580112	0.478228602927664	0.0571381044081386	0.466312167148504	0.409174062740365
2.72969950528413	1.14046283780904	0.21104029801609	0.676317769112471	0.465277471096381	3.40057811670832	0.658616099266335	0.127325419316669	0.806290438656271	0.678965019339602
2.77611549465653	0.918591249220331	0.177797658923461	0.40812914681996	0.230331487896499	3.534526692379	0.507898191333537	0.131136290580652	0.471534190409844	0.340397899829191
2.95220369405227	1.08153322269154	0.212572429767606	0.564906922847451	0.352334493079845	3.97684786907217	0.626598732423493	0.145118356443776	0.671074378801565	0.525956022357789
2.65576055248686	1.16350607692369	0.17281198128435	0.576203822502825	0.403391841218475	3.44437970911461	0.701737942703127	0.10373537210328	0.684015370131151	0.580279998027871
2.84824791323829	1.06396596993574	0.206005438866562	0.501768513150055	0.295763074283493	3.86149445143929	0.602298768205834	0.163163467202161	0.56934662689353	0.406183159691368
2.33240176612482	1.00971718428956	0.143807594395771	0.518981350424958	0.375173756029187	2.35063964528103	0.526412352980076	0.0744152040465555	0.539682587379249	0.465267383332693
2.46939627656756	1.05914942597204	0.169489754284141	0.528071007150232	0.358581252866091	2.72546130454505	0.633124955323101	0.0993542811308125	0.631286350386446	0.531932069255633
3.20406527279039	1.1879938769001	0.198497522840255	0.52811325880473	0.329615735964475	4.04813982950308	0.606509173602654	0.144989546775508	0.588428578860803	0.443439032085295
2.58198687404604	1.21378964637406	0.162825042061059	0.630733574127619	0.46790853206656	3.10652515335085	0.664340099035128	0.0956049211008465	0.704866603033268	0.609261681932421
2.62874196351774	1.19792558897399	0.154446980371345	0.558088506410424	0.403641526039079	2.53226486323318	0.698620251036631	0.074277647857764	0.617765181163156	0.543487533305392
2.75214746766473	1.00823596576895	0.177704721580666	0.488924790684316	0.311220069103649	3.45469270624517	0.509289395036736	0.108404105111207	0.485540050251745	0.377135945140538
3.00537440289703	1.03943618387096	0.231819816082101	0.43436310923195	0.202543293149848	4.09798807464473	0.636080846746075	0.187244030211701	0.523433027651535	0.336188997439835
2.55915622029735	1.00780370256456	0.172586766033858	0.486501632909109	0.313914866875251	3.31615188129362	0.57001766019714	0.111461735892783	0.52264955645864	0.411187820565857
1.63476857287157	0.919735244853995	0.07886906334861	0.396719150378344	0.317850087029734	1.72852195059159	0.519409678896796	0.04656001576988	0.46906751345635	0.42250749768647
2.8658654892817	1.18162603070833	0.186000206260909	0.55759926028771	0.371599054026801	4.04120892981764	0.743092307327739	0.128978685509675	0.671902747577267	0.542924062067592
2.82115138173875	1.24871161003315	0.175492530922103	0.546217638783762	0.370725107861659	3.4096728809354	0.730664596171805	0.115998351308248	0.629740693403191	0.513742342094943
2.8477305130895	1.32947036020949	0.172081791164379	0.576603460497611	0.404521669333232	2.85071110757594	0.73549807301602	0.0954669789134677	0.640287513784653	0.544820534871185
2.25272241628891	1.0505663205713	0.14501692666346	0.490457373741631	0.345440447078171	2.77913050195968	0.643392258483052	0.0843624363119314	0.583463526067756	0.499101089755825
3.18597007654388	1.17648474693734	0.210960105328381	0.594184317359181	0.383224212030801	3.66819683252626	0.643875203286542	0.129338717713821	0.663111937076056	0.533773219362234
2.63979215167436	1.08890467149238	0.175565164211482	0.535605816317306	0.360040652105824	3.11675506954315	0.565257121537354	0.10277438693354	0.554295145947529	0.451520759013989
3.4761240682395	1.06995519894869	0.248895405812028	0.491812285035801	0.242916879223774	6.75176255934207	0.624102318260864	0.255275531303839	0.579914596499946	0.324639065196107
3.34397794447452	1.24630882326991	0.28242496789205	0.655824023838908	0.373399055946857	4.28967256815225	0.74536429859002	0.189533918569104	0.73204189599878	0.542507977429676
2.64611898178916	1.17464417703559	0.178609184304674	0.642920865232373	0.464311680927699	2.90504334006376	0.652212604758002	0.0950030720169557	0.723761201388945	0.628758129371989
2.51081669202331	0.865064674299738	0.159698717892437	0.436896822593531	0.277198104701095	3.80212767483522	0.466717537328041	0.124007764030739	0.489588764130514	0.365581000099775
3.07179043435902	1.17892778249374	0.234228917517056	0.574173477460019	0.339944559942962	4.33161814520283	0.672666235033721	0.177001841101575	0.653907807008127	0.476905965906552
2.77288337792352	1.17225029235334	0.179857700713776	0.566082419563858	0.386224718850081	2.98484832625684	0.644867848032928	0.10428195292448	0.64801143792583	0.54372948500135
2.91698369284393	1.07871754023979	0.203819552896331	0.511654089294809	0.307834536398478	3.91168576906285	0.601170613639222	0.143913531877395	0.593219772467307	0.449306240589912
2.60508609402709	1.1732536415106	0.177000247209731	0.589843658850172	0.412843411640441	2.82427000458699	0.65664092370329	0.103576128287983	0.657955871419147	0.554379743131164
