Pearson_correlation_null_raster	Pearson_correlation_Elevation_16_k10_R	Pearson_correlation_difference_Elevation_16_k10_R
0.171903593848202	0.364768959851632	0.19286536600343
0.171903605547432	0.364768950489928	0.192865344942496
0.171903600154654	0.364768951211853	0.192865351057199
0.17190359775558	0.364768964932809	0.192865367177229
0.171903598285576	0.364768968957521	0.192865370671945
0.171903600553328	0.364768992302457	0.192865391749129
0.171903583015092	0.364768957385289	0.192865374370197
0.171903595474304	0.364768973002392	0.192865377528088
0.171903593867954	0.36476895259018	0.192865358722227
0.171903611415071	0.364768964283846	0.192865352868775
0.171903593007895	0.364768961337998	0.192865368330103
0.171903609670179	0.364768959621383	0.192865349951204
0.171903602789514	0.364768944692913	0.192865341903399
0.171903578380334	0.364768954701153	0.192865376320819
0.17190359957049	0.364768964219048	0.192865364648558
0.171903570109184	0.364768957522952	0.192865387413769
0.171903596711016	0.364768974137811	0.192865377426795
0.171903595270366	0.364768970544318	0.192865375273952
0.171903601302146	0.364768968413796	0.19286536711165
0.171903596469693	0.364768972691813	0.19286537622212
0.171903598301005	0.364768994247179	0.192865395946174
0.171903590169437	0.364768959736675	0.192865369567237
0.171903602596372	0.364768960660285	0.192865358063914
0.171903603049519	0.364768970016192	0.192865366966673
0.171903597864574	0.36476897461669	0.192865376752116
0.171903592588593	0.364768986624151	0.192865394035558
0.171903608849692	0.364768967797359	0.192865358947666
0.17190360345935	0.364768964326183	0.192865360866833
0.171903592971144	0.364768964411437	0.192865371440293
0.17190359923614	0.364768961065093	0.192865361828953
0.171903582554443	0.364768951099821	0.192865368545378
0.17190358259232	0.364768937591927	0.192865354999607
0.171903591913085	0.364768977095561	0.192865385182475
0.171903570252824	0.364768963668012	0.192865393415188
0.171903585762546	0.364768973822767	0.192865388060221
0.171903607986025	0.364768965962474	0.19286535797645
0.17190360178022	0.364768967850997	0.192865366070777
0.171903607190761	0.364768960875963	0.192865353685202
0.171903595483636	0.364768962898133	0.192865367414497
0.171903599774518	0.364768976355956	0.192865376581438
0.171903578543959	0.364768954936701	0.192865376392742
0.171903579541816	0.364768959390248	0.192865379848432
0.171903594048211	0.3647689515353	0.192865357487089
0.171903592601706	0.364768970315272	0.192865377713565
0.171903607884428	0.364768944097517	0.192865336213088
0.171903592611984	0.36476897159496	0.192865378982975
0.171903591439862	0.36476895960707	0.192865368167209
0.171903586460346	0.364768991041782	0.192865404581435
0.171903589688777	0.364768955577073	0.192865365888296
0.17190359433186	0.3647689469937	0.19286535266184
0.171903595801103	0.364768952180398	0.192865356379295
0.171903580769345	0.364768963059634	0.192865382290289
0.171903593268298	0.36476897389686	0.192865380628562
0.171903598779162	0.364768986622639	0.192865387843476
0.17190360139518	0.364768972627759	0.192865371232579
0.171903599822636	0.364768952545372	0.192865352722736
0.171903600030925	0.364768978895664	0.192865378864739
0.171903575625975	0.364768969707091	0.192865394081116
0.171903604153549	0.364768967048412	0.192865362894863
0.171903607143017	0.36476896326272	0.192865356119703
0.171903604953437	0.364768961476788	0.192865356523351
0.171903604662418	0.364768952161566	0.192865347499148
0.1719035952198	0.364768978048851	0.192865382829051
0.171903611735612	0.364768981827828	0.192865370092215
0.171903597299603	0.364768981675202	0.192865384375599
0.171903583022456	0.364768963452104	0.192865380429648
0.171903580847155	0.364768951767651	0.192865370920496
0.171903583696386	0.364768956269383	0.192865372572997
0.171903590248072	0.364768953918755	0.192865363670684
0.171903591776658	0.364768953384374	0.192865361607715
0.171903583927768	0.364768969308612	0.192865385380843
0.171903591511435	0.364768969819348	0.192865378307913
0.171903593277233	0.364768962718815	0.192865369441581
0.171903568007028	0.364768975158861	0.192865407151833
0.171903588525679	0.364768967187169	0.19286537866149
0.171903597496443	0.364768937112507	0.192865339616064
0.171903583965468	0.364768972096259	0.192865388130791
0.171903580064007	0.364768985279732	0.192865405215725
0.171903586392569	0.364768959116848	0.192865372724279
0.171903600477942	0.364768964875278	0.192865364397336
0.171903589648501	0.36476897270763	0.192865383059129
0.171903589185202	0.36476896820315	0.192865379017948
0.171903604993586	0.364768977033323	0.192865372039736
0.171903603864798	0.364768965039995	0.192865361175198
0.171903589931814	0.364768970588765	0.192865380656951
0.171903583249257	0.364768965664482	0.192865382415225
0.17190359971822	0.364768976043186	0.192865376324967
0.171903594465711	0.364768962095181	0.19286536762947
0.17190358457708	0.36476896564949	0.192865381072411
0.171903600892858	0.364768964957024	0.192865364064166
0.171903598226559	0.364768979819377	0.192865381592818
0.171903590891117	0.36476896723683	0.192865376345713
0.171903587312172	0.364768968173218	0.192865380861046
0.171903600655144	0.364768958388498	0.192865357733354
0.171903595695894	0.364768985935494	0.1928653902396
0.171903589597627	0.364768958633492	0.192865369035865
0.171903605967777	0.36476896204347	0.192865356075692
0.17190358793832	0.36476897651473	0.19286538857641
0.171903591338133	0.364768957289244	0.192865365951111
0.171903590707406	0.364768967075493	0.192865376368088
