LR1_coefficients_null_raster	LR1_coefficients_Elevation_16_k10_R	LR1_R2_null_raster	LR1_R2_Elevation_16_k10_R	LR1_Q_Elevation_16_k10_R	LR2_coefficients_null_raster	LR2_coefficients_Elevation_16_k10_R	LR2_R2_null_raster	LR2_R2_Elevation_16_k10_R	LR2_Q_Elevation_16_k10_R
5.78539037103208	0.717035406671002	0.157189027397629	0.0555082144534154	-0.101680812944213	6.5068309453711	0.104435592984218	0.0958561235668916	0.0123169766889722	-0.0835391468779194
6.16794786967743	1.32705539925684	0.103993698824713	0.129377188718096	0.0253834898933835	4.74478300515108	0.186001003519232	0.0319158856955512	0.0274954662560826	-0.00442041943946857
6.28093762353351	1.15268023586669	0.109153028930159	0.0875706166424173	-0.0215824122877416	5.97689796066027	0.188535717959925	0.0489655741597402	0.0340211414047174	-0.0149444327550228
5.4829117367405	0.943629863893878	0.118345292257173	0.0786629340931422	-0.0396823581640313	5.79607642264122	0.158754391882004	0.0681798967477815	0.0359965963366382	-0.0321833004111432
3.92215651927988	0.894945313061692	0.0890599980813274	0.104403481354006	0.0153434832726783	3.6880899271109	0.153420338358729	0.0423537743421814	0.0333683701454621	-0.00898540419671932
2.71759162862986	0.677365304587694	0.0395519937536915	0.0584181883293328	0.0188661945756413	2.04441555607515	0.116602502411281	0.0109336251533203	0.0231724259104319	0.0122388007571116
4.53079645852457	0.879255071782655	0.123474379478449	0.0989488718527819	-0.024525507625667	4.8746606034172	0.13934642873938	0.064491497201267	0.0295986191621083	-0.0348928780391588
2.9492953347712	1.27539812817038	0.0432887945538247	0.15966352293624	0.116374728382415	2.21397500521996	0.208060924023305	0.0139053063605031	0.0628414227485203	0.0489361163880172
2.98481693337223	0.882745980188846	0.0488524476435757	0.074353837997837	0.0255013903542613	2.4719077421838	0.21387277710963	0.018136158055834	0.0362361812622518	0.0181000232064178
4.95424387818097	0.540782853028774	0.0634912350883053	0.0223006242721064	-0.0411906108161989	3.04456097870574	0.0403930931408602	0.0219596269924603	0.00291681368274547	-0.0190428133097149
6.37342850475434	0.93413987748681	0.123673199833694	0.0663196571778495	-0.0573535426558444	6.42538410545084	0.143278905819083	0.0554823552894128	0.015828171391471	-0.0396541838979418
