Pearson_correlation_null_raster	Pearson_correlation_Elevation_16_k10_R	Pearson_correlation_difference_Elevation_16_k10_R
0.288386154823714	0.228214848544483	-0.0601713062792315
0.288386174506013	0.228214848481068	-0.060171326024945
0.28838618196543	0.228214848215034	-0.0601713337503963
0.288386144799828	0.228214848097865	-0.0601712967019628
0.28838616554562	0.228214848740803	-0.0601713168048168
0.28838616085865	0.228214842985958	-0.0601713178726911
0.288386145484283	0.228214842715931	-0.0601713027683516
0.288386161643684	0.228214845174932	-0.060171316468752
0.288386184745487	0.228214849835641	-0.0601713349098458
0.288386179501921	0.228214849516759	-0.0601713299851622
0.288386170019017	0.228214849999301	-0.0601713200197159
0.288386132550718	0.228214844992317	-0.060171287558401
0.288386161597171	0.22821484448226	-0.0601713171149114
0.288386162228567	0.228214849199961	-0.0601713130286066
0.288386196185592	0.228214843544117	-0.0601713526414746
0.288386141649531	0.22821484839534	-0.0601712932541914
0.288386184099492	0.228214848974227	-0.0601713351252647
0.288386154748199	0.228214847972326	-0.0601713067758729
0.288386150865053	0.228214848455921	-0.0601713024091327
0.288386159613997	0.228214850785373	-0.0601713088286238
0.28838615448388	0.228214848852961	-0.060171305630919
0.288386160480567	0.228214849165095	-0.0601713113154719
0.288386155171542	0.228214843818445	-0.0601713113530967
0.288386157239353	0.22821484811837	-0.0601713091209835
0.288386163377743	0.228214843846807	-0.0601713195309362
0.288386168504853	0.228214844149754	-0.060171324355099
0.288386157497272	0.228214843508545	-0.0601713139887263
0.288386156992546	0.228214850756967	-0.0601713062355789
0.28838613419906	0.228214846994895	-0.0601712872041641
0.288386174538716	0.228214847977802	-0.0601713265609146
0.288386160549863	0.228214848896186	-0.0601713116536763
0.28838616129963	0.228214848353607	-0.060171312946023
0.288386193264118	0.228214850250692	-0.0601713430134263
0.288386136536954	0.22821485026307	-0.0601712862738844
0.288386141041971	0.228214850037356	-0.0601712910046155
0.288386161828558	0.228214848328436	-0.0601713135001213
0.288386150109965	0.228214849992127	-0.0601713001178387
0.288386137238999	0.228214850135032	-0.0601712871039668
0.288386167330947	0.228214844628829	-0.0601713227021183
0.288386164988246	0.22821485047237	-0.0601713145158763
0.28838615089113	0.228214843442256	-0.0601713074488741
0.288386158648894	0.228214843731314	-0.0601713149175806
0.288386157225226	0.228214848536233	-0.0601713086889936
0.288386149485435	0.22821484483746	-0.0601713046479748
0.288386156151585	0.22821484986857	-0.0601713062830151
0.288386160491624	0.22821484879796	-0.060171311693664
0.288386173366343	0.22821484330608	-0.0601713300602628
0.288386167407208	0.228214846014272	-0.0601713213929352
0.288386159500175	0.228214844697648	-0.0601713148025271
0.288386163155354	0.228214847390637	-0.0601713157647168
0.288386181005495	0.228214843852604	-0.0601713371528913
0.288386149068098	0.22821484980654	-0.060171299261558
0.288386159822236	0.228214844621784	-0.0601713152004524
0.288386160894528	0.228214848302842	-0.0601713125916863
0.2883861674508	0.228214848824259	-0.060171318626541
0.288386149164109	0.228214846624281	-0.0601713025398272
0.288386164751069	0.228214848891619	-0.0601713158594503
0.288386154196549	0.228214849223615	-0.0601713049729337
0.288386169940602	0.228214844037014	-0.0601713259035886
0.288386162225435	0.228214845520796	-0.0601713167046388
0.28838614458922	0.228214849271425	-0.060171295317795
0.288386155156763	0.228214849167324	-0.0601713059894389
0.288386152228305	0.228214848446983	-0.0601713037813221
0.288386170847882	0.228214849620335	-0.060171321227547
0.288386182986322	0.228214850017689	-0.0601713329686327
0.288386147439019	0.228214850228994	-0.0601712972100249
0.288386159692819	0.228214849253669	-0.06017131043915
0.288386160598624	0.228214849372896	-0.0601713112257279
0.288386158356899	0.228214851073299	-0.0601713072836001
0.288386132695454	0.228214841574341	-0.0601712911211129
0.288386155402953	0.228214850806753	-0.0601713045961993
0.288386169567499	0.228214848376198	-0.0601713211913011
0.288386177659064	0.228214848783972	-0.0601713288750917
0.288386157773387	0.22821484972764	-0.060171308045747
0.28838616260346	0.22821484987924	-0.0601713127242199
0.288386162361502	0.228214843988519	-0.0601713183729833
0.288386168944541	0.228214849311158	-0.0601713196333832
0.288386163663165	0.228214849217429	-0.0601713144457366
0.28838613903424	0.228214850007339	-0.0601712890269009
0.288386150028498	0.228214846747982	-0.0601713032805158
0.288386147166001	0.228214849797755	-0.0601712973682466
0.28838615999549	0.22821484450438	-0.0601713154911094
0.288386156589292	0.228214849112129	-0.0601713074771627
0.288386166432194	0.228214849426873	-0.0601713170053204
0.288386140057293	0.228214849387988	-0.0601712906693053
0.288386149160073	0.228214850330496	-0.0601712988295776
0.288386158549972	0.228214850732068	-0.0601713078179039
0.288386166058973	0.228214849356205	-0.0601713167027677
0.288386141272014	0.228214850175836	-0.060171291096178
0.288386143963732	0.228214851054537	-0.0601712929091952
0.288386166639623	0.228214849492498	-0.0601713171471251
0.288386147656785	0.228214846755348	-0.0601713009014377
0.288386155141155	0.228214844377926	-0.0601713107632285
0.288386165775623	0.228214847983724	-0.0601713177918992
0.288386162829154	0.228214844861821	-0.0601713179673326
0.28838618119824	0.228214850167904	-0.0601713310303356
0.288386150400543	0.228214851169961	-0.0601712992305821
0.288386156691208	0.228214842899539	-0.060171313791669
0.28838616181919	0.228214849444344	-0.0601713123748455
0.2883861527792	0.228214850352179	-0.0601713024270203
