node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel
48,49,3.37471741508398,-75.4601333434772,41.8678031445852,-75.5812189056358,41.6739296145529,3.37471741508398,0,1969.87207197159,1973.24678938667,NA
48,88,2.5941011507599,-75.4601333434772,41.8678031445852,-76.5083675101442,40.5314050086216,2.5941011507599,0,1969.87207197159,1972.46617312235,NA
88,89,0.358825007853273,-76.5083675101442,40.5314050086216,-76.6317267235902,40.5283089360528,2.95292615861317,2.5941011507599,1972.46617312235,1972.8249981302,NA
88,9,1.12260587765137,-76.5083675101442,40.5314050086216,-76.482718,40.440378,3.71670702841127,2.5941011507599,1972.46617312235,1973.588779,US1_1973.588779_40.4403776591959_-76.4827181783692
89,90,1.31230083020433,-76.6317267235902,40.5283089360528,-76.0826904479536,39.4102153286882,4.2652269888175,2.95292615861317,1972.8249981302,1974.13729896041,NA
90,91,0.0989563031725851,-76.0826904479536,39.4102153286882,-76.0569714652222,39.4275714354107,4.36418329199008,4.2652269888175,1974.13729896041,1974.23625526358,NA
49,54,1.60614075637953,-75.5812189056358,41.6739296145529,-76.3286115989326,41.7638853257355,4.98085817146351,3.37471741508398,1973.24678938667,1974.85293014305,NA
91,92,0.782544671028642,-76.0569714652222,39.4275714354107,-76.2420906360992,39.4570568924361,5.14672796301873,4.36418329199008,1974.23625526358,1975.01879993461,NA
92,6,0.0473240653925586,-76.2420906360992,39.4570568924361,-76.353944,39.583582,5.19405202841128,5.14672796301873,1975.01879993461,1975.066124,US1_1975.066124_39.5835818324046_-76.3539437791771
54,55,0.370554829876255,-76.3286115989326,41.7638853257355,-76.1692990073851,41.8838254617132,5.35141300133976,4.98085817146351,1974.85293014305,1975.22348497293,NA
92,2,0.226204065392722,-76.2420906360992,39.4570568924361,-76.22134,39.359068,5.37293202841145,5.14672796301873,1975.01879993461,1975.245004,US1_1975.245004_39.3590682698355_-76.2213395652419
55,56,0.0371318424517568,-76.1692990073851,41.8838254617132,-76.1633408060175,41.8540211104762,5.38854484379152,5.35141300133976,1975.22348497293,1975.26061681538,NA
55,85,0.329990265536143,-76.1692990073851,41.8838254617132,-75.7018368506359,41.9627571000748,5.68140326687591,5.35141300133976,1975.22348497293,1975.55347523846,NA
90,93,1.58615058242096,-76.0826904479536,39.4102153286882,-75.4531120051125,39.0203189824752,5.85137757123846,4.2652269888175,1974.13729896041,1975.72344954283,NA
85,1,0.270959761535426,-75.7018368506359,41.9627571000748,-75.691325,41.913131,5.95236302841133,5.68140326687591,1975.55347523846,1975.824435,US1_1975.824435_41.913130545814_-75.6913252974649
91,4,1.79034573642128,-76.0569714652222,39.4275714354107,-75.649904,39.5877,6.15452902841137,4.36418329199008,1974.23625526358,1976.026601,US1_1976.026601_39.5877004208726_-75.6499037058943
89,22,3.24264686979825,-76.6317267235902,40.5283089360528,-75.19018,41.844241,6.19557302841142,2.95292615861317,1972.8249981302,1976.067645,US1_1976.067645_41.8442407022114_-75.1901804207841
93,12,0.559881457172974,-75.4531120051125,39.0203189824752,-75.657393,38.876624,6.41125902841143,5.85137757123846,1975.72344954283,1976.283331,US1_1976.283331_38.8766236170914_-75.6573926268381
93,29,0.619489457172772,-75.4531120051125,39.0203189824752,-75.845539,39.068965,6.47086702841123,5.85137757123846,1975.72344954283,1976.342939,US1_1976.342939_39.0689646274153_-75.8455386935759
56,77,2.55218626834049,-76.1633408060175,41.8540211104762,-75.5595416139283,41.6941095563626,7.94073111213201,5.38854484379152,1975.26061681538,1977.81280308372,NA
54,3,3.22054385694786,-76.3286115989326,41.7638853257355,-74.5325,42.482084,8.20140202841137,4.98085817146351,1974.85293014305,1978.073474,US1_1978.073474_42.4820838059929_-74.5324995743879
56,57,3.14407113721007,-76.1633408060175,41.8540211104762,-76.2880415210872,40.778458357668,8.53261598100159,5.38854484379152,1975.26061681538,1978.40468795259,NA
57,58,0.202122180718799,-76.2880415210872,40.778458357668,-76.3590613673219,40.5138949441473,8.73473816172039,8.53261598100159,1978.40468795259,1978.60681013331,NA
58,59,0.146722060852664,-76.3590613673219,40.5138949441473,-76.8133809674106,40.4529978012775,8.88146022257305,8.73473816172039,1978.60681013331,1978.75353219416,NA
59,35,0.373805805838298,-76.8133809674106,40.4529978012775,-76.698274,40.540562,9.25526602841135,8.88146022257305,1978.75353219416,1979.127338,US1_1979.127338_40.5405617097788_-76.698273931152
85,86,3.66182718201419,-75.7018368506359,41.9627571000748,-75.7458513743206,41.6289605421072,9.3432304488901,5.68140326687591,1975.55347523846,1979.21530242048,NA
57,62,1.22914672028877,-76.2880415210872,40.778458357668,-75.9535694858762,40.4751055159763,9.76176270129036,8.53261598100159,1978.40468795259,1979.63383467288,NA
62,63,1.24672950198776,-75.9535694858762,40.4751055159763,-78.032788926412,40.0327210927574,11.0084922032781,9.76176270129036,1979.63383467288,1980.88056417487,NA
59,39,2.2690298058384,-76.8133809674106,40.4529978012775,-77.353699,40.923139,11.1504900284114,8.88146022257305,1978.75353219416,1981.022562,US1_1981.022562_40.9231385259943_-77.3536986728879
63,73,1.39998304454108,-78.032788926412,40.0327210927574,-78.0042129673385,39.7608569175433,12.4084752478192,11.0084922032781,1980.88056417487,1982.28054721941,NA
86,87,3.26579412385385,-75.7458513743206,41.6289605421072,-75.1245077665594,41.8875999426234,12.6090245727439,9.3432304488901,1979.21530242048,1982.48109654433,NA
62,76,3.23606428536731,-75.9535694858762,40.4751055159763,-76.4321411247853,40.9589922392516,12.9978269866577,9.76176270129036,1979.63383467288,1982.86989895825,NA
