# BEAST v10.5.0-beta5 Prerelease #fb0d1ded5
# Generated Fri Jan 17 03:49:25 CET 2025 [seed=1737082164614]
# TreeSimulations_8_original_coordinates.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.squareddistTime4.correlation	location.squareddistTime4.Rsquared	location.squareddistTime4.spearman	location.diffusionRate	location.halfDF	treeLikelihood	branchRates	location.traitLikelihood	skygrid
0	-262647.03459664143	-2965.815987596253	-259681.2186090452	137.8577160426933	1866.8422839573068	858.0437397283191	0.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	20.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	1.0	0.3333333333333333	0.904892021437226	0.3174159429609657	0.15902504992427113	0.05	0.002	0.002	0.05	-0.04	20.03205128205128	-0.8012820512820512	-0.8012820512820512	20.03205128205128	-0.1048394044164328	0.01099130071839235	0.10403341399133825	17.183570798698465	0.5	-256303.03541577584	-416.00454908851174	-3378.183193269363	-1557.1974946672215
100000	-38867.429536005315	-747.3254971747635	-38120.10403883055	59.96341259219008	1944.73658740781	588.9793361318747	190.6341738701028	4.676588331380277	4.752789077290735	4.732605228710994	4.797575269859629	4.789193954192922	4.78324409714045	4.698858394834149	4.72509842683535	4.650724872640867	4.611603701288944	4.586718308265608	4.649457602426487	4.522343888286869	4.39283325267283	4.3087445232581345	4.302134425403933	4.350560557219956	4.360450159732538	4.4210332927240374	4.275694599448223	20.0	0.9038282704682035	0.2484297312572244	0.24582629440247622	0.2538461691069558	0.2518978052333433	0.10379163130857202	0.02786392757714535	1.0699100655063274	4.5333572987065845E-4	4.010878075411906	-0.0366191199438468	0.017507947523941088	-0.0063671469514856565	-0.0063671469514856565	0.008116569554508016	0.5341226534904806	79.91588027844452	62.69103592016636	62.69103592016635	172.38354564059114	0.2605850053910935	0.06790454503467624	0.4971949509116409	19.891751920947133	2.520632730031582	-37929.54469062217	-416.00454908851174	-190.5593482083792	-225.22841222824007
200000	-37806.769201706855	-724.8553192876885	-37081.91388241917	95.16920059184207	1909.530799408158	620.8592056628554	1303.650235290047	4.520153869736776	4.514226537889478	4.486902888939085	4.4737820155092045	4.467626009391642	4.49740383843891	4.540554673348025	4.555601491602218	4.606406847296849	4.600579901459353	4.615065336209498	4.6288843708863725	4.588123360361044	4.595999478964953	4.586482855321762	4.53087301276924	4.505432545759334	4.521897428476904	4.530275031649472	4.517008405305517	20.0	0.9701133229297576	0.2474463685608519	0.24936530028781373	0.24651482951080905	0.2566735016405248	0.14729261531987867	0.01990807477076385	0.517782483225149	3.9524583518716825E-4	4.011296190048582	-0.04628073091830002	0.020148993144978682	-0.0032138540974867937	-0.0032138540974867937	0.010543336048545154	0.2205009463409057	52.16664876388846	15.901608097288303	15.901608097288303	99.69382020078343	0.30635358339980556	0.09385251806190162	0.5514002126905353	16.776716485524933	1.6835236248555698	-36907.87514387506	-416.00454908851174	-174.03873854410884	-203.3499418459353
300000	-37146.05011550573	-762.8279737106462	-36383.22214179508	55.70060788413487	1948.9993921158652	515.7532208629618	2.8571935948651404	4.67408224368953	4.466709489866967	4.8662099243122015	4.649254738654819	4.177650687912772	3.6819915086080917	4.2216553173332	4.623135129595585	4.641928640683879	3.9479163930526493	4.849023518770672	4.938749962189221	4.403548904208467	4.448702340668656	4.415137072212099	3.91485234525076	4.245484406956046	4.1505177283291275	3.8591556311500614	3.9104919542584287	20.0	0.8805657733706356	0.24972595168240652	0.2540441328204263	0.2465400419122661	0.24968987358490105	0.2246960246156979	0.0144874668917933	0.3262668949651905	4.3178757175983695E-4	3.5661319666134057	-0.0571707206288938	0.03844506794986591	-0.014327261890636583	-0.014327261890636583	0.021307818891820006	0.5005798740499463	34.708369319227124	23.337719339467693	23.33771933946769	62.6232850805291	0.47669958192845985	0.2272424914107684	0.5191883852472913	18.874360477008143	0.9857794822609978	-36203.28373253681	-416.00454908851174	-179.9384092582719	-252.76101411000238
400000	-37095.18814659387	-759.2714637114831	-36335.91668288239	69.8080081313849	1934.8919918686152	560.3613704646597	6.515482357379336	6.352145793547956	6.0549214149698996	5.198255944049139	4.674585418040308	4.5594414618913115	4.115581267688907	4.669026245592984	4.476569563569137	4.86871879483749	5.160103749337422	5.3801252097320225	5.333070656760088	5.04459543320376	4.900128782868825	4.178573966006633	4.399599304094651	4.621690632593009	4.731832044852749	4.501782035080844	3.6948333646956613	20.0	0.9887799258016153	0.2500581222226291	0.2481175332257331	0.2505939554325698	0.25123038911906737	0.24399582467912637	0.012745938816454373	0.2853491069219461	4.276177788248803E-4	3.9353572882695964	-0.015182602825218314	0.03369219742961018	-0.00975395118447534	-0.00975395118447534	0.028514813916687542	0.31468833050851736	32.94274071150993	11.268594833608615	11.268594833608615	38.924094934216	0.3257237731608599	0.1060959764021473	0.5053403819182221	17.458556920935052	1.0928743049154586	-36164.7220116029	-416.00454908851174	-171.19467127948582	-248.7782667969915
500000	-37079.00444591315	-758.2776238004338	-36320.726822112716	71.96012113287077	1932.7398788671294	582.851635323986	6.4705288944109975	5.055829482877347	4.757679248405452	4.563244446856658	4.1705818078873165	4.226761765087009	4.099028266060118	4.212416430181854	4.122739087616817	4.014035771670899	5.302554059144518	5.510672831711969	5.396279824309575	5.2724043646811944	5.348295643036838	5.4657034168470355	5.638051457484659	4.889565273417796	4.509888811504773	4.215144714607885	3.517560088700147	20.0	0.9283570102354813	0.2467837722075868	0.24601915531997004	0.2560926205254841	0.2511044519469588	0.21839117290486298	0.010410779028679658	0.2041495558698672	4.0467889907841307E-4	3.7820387467923866	-0.03697607796264709	0.0517930693182833	3.535978861017183E-5	3.535978861017183E-5	0.029217615568625694	-9.089739779878343E-4	19.307618555855086	-0.023366496458183762	-0.02336649645818376	34.225956046467765	0.46288121476864397	0.2142590189856955	0.5163178336390117	14.140788620958759	1.3349642446290313	-36153.77175964189	-416.00454908851174	-166.95506247082957	-252.73677187838882
600000	-37057.657335354896	-775.8330349469902	-36281.824300407905	82.0789355867118	1922.6210644132882	673.8476908137098	11.50353184214538	3.3443689389690494	3.74031547997373	4.3346104300634	4.12892605539167	4.532098529926025	4.576916311636423	4.765153698964472	4.967358083929914	5.047036756153419	4.938691166615535	5.161639941709508	5.488824204426717	5.707773027877605	5.905994366219582	5.257284672070507	5.173206903140265	4.639171717313106	4.698632824876099	4.200532082027688	4.327403946941323	20.0	0.8509913116263853	0.25081157633684564	0.239936883440298	0.258238166488813	0.25101337373404337	0.21528321275338985	0.0073475642347286966	0.13785920642944507	3.5283736661933997E-4	3.167417900974859	-0.1173081240244404	0.051141783669615234	0.015582678530060597	0.015582678530060597	0.037362744265369674	-0.3564796905902868	22.400028743730697	-9.342259350611945	-9.342259350611943	30.660955096567612	0.23446404850121547	0.054973390039580315	0.5810805603933233	12.707658960144084	1.5763229763142588	-36117.088325931356	-416.00454908851174	-164.7359744765487	-263.21319652719575
700000	-37052.49409394542	-772.5628088972898	-36279.93128504813	94.34447207609622	1910.3555279239038	682.4334440062174	1.2469234931883892	4.9182664937072875	4.836026759492329	5.731888126956177	5.395059948816621	4.6959571278940055	5.803322061983314	6.46574259032295	6.818775937264984	5.573971376464801	4.400018788893987	6.22115660802272	6.726753379858211	5.753040491046942	5.760667602731751	5.038173238371586	5.262895377733675	4.9897869242426225	4.463889198567734	4.4947155768562945	3.6345605090339235	20.0	0.9074934633242788	0.2506196910113398	0.24625379176278886	0.25212959158577775	0.25099692564009385	0.20881675016078605	0.008228096957049137	0.2208931354749719	3.3802590210414056E-4	3.2230274858899155	-0.08390092293842026	0.039107146656661644	0.014054173811397936	0.014054173811397936	0.04358420276264511	-0.3404181459774523	28.922436242158128	-9.326336613520658	-9.326336613520658	25.951465992156177	0.14026645514804764	0.01967467843979926	0.4101729266525901	11.909302968611655	1.2259905779069165	-36114.43594299094	-416.00454908851174	-165.49534205718933	-261.42285583165125
800000	-36566.931025335354	-778.8535225981457	-35788.07750273721	84.69005650935108	1920.009943490649	772.2844989865462	2.6724678611675237	3.8212078146959665	4.941309649955556	5.031782865841287	5.361987585317808	5.272289779073405	5.637126434932661	6.425909149536634	6.713955824374747	6.77884247730244	7.095934731021596	6.82389733604775	6.153563874830304	5.952736800333963	6.4554295470372525	5.959318798909832	5.412311369678102	5.721841972012062	5.171383608133552	5.217167054167775	3.5372232096471232	20.0	0.9394660248997574	0.24275225419191745	0.24499992964287678	0.25639787457050206	0.2558499415947038	0.2820137436275781	0.006256630398033071	0.1388782456410265	2.7609586506557475E-4	3.147278324160454	-0.05325705175122717	0.03195713492999274	-0.001179154631531965	-0.001179154631531965	0.04191750192143433	0.03221730039869304	31.32442989982514	0.8811676484373211	0.8811676484373212	23.88117103901018	0.37086138391893086	0.13753816608226463	0.47418430097251973	10.557288324626816	0.9522089004183778	-35628.654046647214	-416.00454908851174	-159.4234560899957	-265.1159067988896
900000	-36496.00594354848	-770.6105370349875	-35725.39540651349	81.2109196780418	1923.4890803219582	703.7357762134955	2.3106746486558203	8.175550627404355	6.940408005548318	6.529201914711982	7.212125996845137	6.680453741288466	6.055294919720907	5.24666936526314	4.994700263200411	5.484076946547761	5.4886674755325595	5.98710232005601	5.890376025460204	6.1499409908020315	6.399275886668717	5.943218847276348	4.657891481354424	5.7786624352657485	5.804062387968205	5.093685564776618	3.8731182574208636	20.0	0.9733478166993645	0.24495624195855376	0.2496018988884792	0.25124435786403554	0.25419750128893137	0.30060886252143126	0.004685983378425461	0.07101380635852901	3.112711822649589E-4	3.0339233465299915	-0.07748490249744269	0.06199010683744016	-0.005722764157262371	-0.005722764157262371	0.0630902247754597	0.09150895979667005	16.267831358145894	1.4756162708901652	1.4756162708901652	15.98416565314219	0.13776216688207318	0.01897841462404418	0.41578687791871527	12.016200682762399	0.6716868047531299	-35569.821474817836	-416.00454908851174	-155.57393169565623	-266.24669229151067
