# BEAST v10.5.0-beta5 Prerelease #fb0d1ded5
# Generated Mon Jan 20 08:22:50 CET 2025 [seed=1737357769768]
# TreeSimulations_1_MDS_LC_env_raster.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.squareddistTime4.correlation	location.squareddistTime4.Rsquared	location.squareddistTime4.spearman	location.diffusionRate	location.halfDF	treeLikelihood	branchRates	location.traitLikelihood	skygrid
0	-312398.192209169	-3642.5069092073795	-308755.6852999616	142.84566957226411	1861.854330427736	1005.4279517544694	0.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	20.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	1.0	0.3333333333333333	1.0744301039164375	0.3118988075001177	-0.10491542191827706	0.05	0.002	0.002	0.05	-0.04	20.03205128205128	-0.8012820512820512	-0.8012820512820512	20.03205128205128	-0.010306159458198157	1.0621692277780733E-4	0.37434690134549886	14.564211280747584	0.5	-303953.8754681405	-416.00454908851174	-4801.809831821076	-2086.5834609900003
100000	-34539.077386417855	-707.0021562358387	-33832.07523018202	26.55252953922695	1978.147470460773	363.7312890641614	1.7587698327792285	5.229085331998274	5.086642709796984	4.489552823628383	3.479471343976651	4.415248361676414	4.871455300392979	5.159824947746596	5.790621115985203	6.996209329320966	6.937522073175509	5.401836243346838	4.641949035987734	5.182225218887421	4.561225754621055	4.787186368813328	4.90093549777013	3.6554826940280094	2.757453977176807	3.097509540453931	1.9908841079103419	20.0	0.8875539621379911	0.24890885864825954	0.25631707888850647	0.24403813332121774	0.25073592914201637	0.20896069018618452	0.0335690668462638	0.9637320245634821	5.301956734408868E-4	2.45932679409509	-0.06743882200534593	0.01173251741896099	0.006438750799568718	0.006438750799568718	0.010765590100098314	-0.5729109104322596	126.87796090617218	-75.88395662814658	-75.88395662814658	138.27369169483077	0.2090984216388217	0.043722149931846456	0.5793620825177628	28.653006172134578	4.356871116135058	-33631.06755197424	-416.00454908851174	-201.00767820777386	-223.81135905038997
200000	-34277.955869993675	-750.545273731574	-33527.4105962621	33.78825935193761	1970.9117406480625	466.7060379495297	0.630171841060075	7.1208062775484375	6.850675940737778	5.369236635528636	4.123094711715098	4.877487959470241	5.982225813938842	8.672609255009244	8.714883608781356	7.7537118927228	6.638684649739173	7.936177688166995	6.917899497918418	6.605500922614281	6.845701420314011	5.724961571390242	5.620471566391674	4.85241993952919	5.685548645362222	4.230267551013051	2.3198567133250965	20.0	1.0128778372484573	0.25208912413211665	0.2510736220977093	0.24070816384691504	0.25612908992325917	0.25230611755224086	0.023855292469036723	0.7555327372004045	3.9951766859301326E-4	2.2955327928328337	-0.0684916912439615	0.02589440960237136	-0.003804575993285475	-0.003804575993285475	0.01392041567783697	0.20039051181141093	40.23402613723274	10.996324642707895	10.996324642707894	74.84233063591287	0.22117797554133656	0.04891969686456407	0.40816161398209083	20.775005963659446	2.1351877594412443	-33335.191207614174	-416.00454908851174	-192.21938864792574	-250.14683635620702
300000	-34041.14953810543	-741.2226880021892	-33299.926850103235	32.31173311681216	1972.388266883188	460.09376196348677	7.609555015397795	5.0830609839545895	5.376864976528453	5.607861269626223	5.2929060190379955	5.221769121643318	5.136907917977277	5.392358705134045	6.001707065553507	5.943571654867576	5.888119830216178	5.593017009845161	5.395872428147337	5.037499272738472	4.90802565325211	4.728533593146878	3.967990617711585	3.7439740915811788	3.5275408571042863	3.0138661047066173	2.485755073297779	20.0	0.9787522574195953	0.2488760179560944	0.25306499813275374	0.2423771090360677	0.2556818748750847	0.30412812853197047	0.01045278247288413	0.20122379250887237	3.945431794986658E-4	2.122661434341794	-0.048223296768828555	0.029403515507764932	-0.005959002419364107	-0.005959002419364107	0.023851744648656754	0.2250162367266877	35.82335800095806	8.949931342212217	8.949931342212219	44.1616610456504	0.3351714525615967	0.11233990261225066	0.5753124855509147	21.578409147272392	1.43634262100664	-33105.73975432633	-416.00454908851174	-194.18709577690288	-232.34541544220193
400000	-33597.71628641137	-749.6118610455447	-32848.104425365826	31.552378416866716	1973.1476215831333	438.61310417799257	6.067808928696079	6.608416138232384	6.205936899097802	5.835149896975716	5.497891587678503	5.240250958541939	5.711791267825547	5.817091455469531	5.913077556704464	5.2645949516246935	4.770832526335829	5.1010528742562755	5.268529191099401	4.959729191913806	4.467901436979873	4.9962304144755825	4.336755067811365	3.010554048714082	2.9968540374880708	3.4940324682462394	2.858444442221402	20.0	0.948451745439155	0.24003474805011119	0.2558512458527957	0.250699777255849	0.2534142288412448	0.40669696093530683	0.009554348529468692	0.2061777932240743	4.0282037256245015E-4	1.7558471978755121	-0.10368190942963988	0.021547372935223165	-8.01917766280273E-4	-8.01917766280273E-4	0.023546518093345736	0.03560158417211331	46.468267121550355	1.5825579317206766	1.5825579317206766	42.52302091342219	0.3299409877179629	0.10886105537630493	0.514907602916018	20.82250723966944	1.2359201425874322	-32675.193218896984	-416.00454908851174	-172.91120646883977	-231.24514190548834
500000	-33437.81942381335	-754.2698755193618	-32683.54954829399	72.94598601155913	1931.7540139884409	572.1345003483375	1.279371278686295	3.928780689414054	3.827328891296009	4.770671593406959	5.540157646007969	7.7033339807611245	7.657385039007156	6.4662072705187175	7.173316891181343	7.473268471666886	6.543078554357788	6.1208550409977995	6.300030119494905	4.7632276918055005	5.733456401899419	4.466630222853422	2.8321692508555163	3.5499271992465373	3.2802099349662415	3.1320455504855285	3.1989240340858873	20.0	0.981269265476708	0.2412698565014977	0.25325254070748326	0.24598724679376807	0.2594903559972513	0.5293740541500948	0.00681343183049499	0.16607190138829703	2.9827494265911175E-4	2.7811368222540866	0.021797803439612854	0.02671532425807158	0.0024583622044138088	0.0024583622044138088	0.026947351039531234	-0.09162365353448815	37.74859533880269	-3.4437418325270053	-3.4437418325270057	37.42356579997208	0.11645555931934556	0.013561897296381614	0.6379521600419216	16.791154515985465	1.1346633639119441	-32507.76598247467	-416.00454908851174	-175.78356581932167	-250.96996146870617
600000	-33436.87093964745	-750.1881181661354	-32686.682821481314	47.14637400587522	1957.5536259941248	511.90319019384765	3.938333917223779	8.066676154042907	7.9375119189969245	7.866016002884123	7.536082890739658	7.5771061741933	6.68375960194702	6.937945721917026	6.871572871537935	6.881470635726386	6.109191983734243	5.352520461952316	5.140857776695686	4.256221237528479	3.9347636024796455	3.947515463462595	3.3519572041505024	2.991762257008376	3.4316737818924845	3.0601934451481525	2.9534094544198464	20.0	0.9233576793715225	0.2504538809035513	0.2479659264466134	0.24576063279992982	0.255819559849906	0.48337938954983767	0.006318665427915917	0.1099513729532976	3.3510422587813274E-4	2.6278313078925164	-0.002725461851648661	0.0353153503131473	0.003031771314220233	0.003031771314220233	0.029713055615846775	-0.09359249442341226	28.56652854719859	-2.914785436946449	-2.9147854369464485	33.9526494991919	0.15272012611473315	0.0233234369205	0.5055523018356118	17.94474219531651	0.997538309997346	-32516.003001689245	-416.00454908851174	-170.67981979206772	-246.14135113029437
700000	-33483.88677404159	-788.8911255944315	-32694.995648447155	50.18143340689056	1954.5185665931094	575.5982084987527	0.2077629143494181	7.299370668977554	7.3977880592045375	8.217874630299239	7.086759171451356	8.20098059948453	4.015388358052751	5.763055054805399	8.51905011971694	8.800386533650395	8.160356637051093	8.158518837123957	7.0684966147034975	5.9657803540172205	6.087522499873802	3.9866412620586633	3.8043925524297264	3.6171607847054537	3.5936901179646457	3.159134374834095	3.1819450509168017	20.0	0.9477830235536523	0.2489680378753501	0.248282853591826	0.24632008692997862	0.2564290216028457	0.45882460527519314	0.006304216694451205	0.10765579867618695	2.957700547806679E-4	1.7133889564615021	-0.08001867220443659	0.019866565976327077	0.006206580401418943	0.006206580401418943	0.021482909679925086	-0.30043078495205794	55.32982088743018	-15.98521741469902	-15.985217414699019	51.166883513254376	0.38292891042291366	0.14663455043767984	0.5221128801072701	18.42170038053899	0.765908778153176	-32518.321259082488	-416.00454908851174	-176.6743893646668	-266.6117322427477
800000	-33449.82959708196	-778.9086369672102	-32670.92096011475	41.58126299392538	1963.1187370060748	590.762298493283	1.4699547659383365	5.0791175823942885	6.554954826620639	6.234898084201651	5.177020242736501	5.245858490003695	6.304721903936592	6.851747486406996	6.51545636328679	5.618630465664064	5.643467282571631	6.392183883388516	6.538128806508668	6.740696804064258	5.795332328121797	5.853236169542516	5.178244055066604	5.353509662954346	3.977772370108678	3.0378656163573314	3.4875606665309284	20.0	0.9099771011450161	0.2417498392364666	0.2606288952580489	0.24975636520424388	0.24786490030124067	0.5535433287947974	0.006704719396995681	0.14122261182988807	2.8934102790890244E-4	1.6499430120866088	-0.10735231182891883	0.040572769279956525	0.017131130731283722	0.017131130731283722	0.05026238544460102	-0.3793561730426866	28.790319579316165	-9.812720270754307	-9.812720270754307	23.24010258278107	0.1857089660931168	0.0344878200873744	0.49355378142194406	15.738840926136984	0.9471966712546844	-32505.74271867177	-416.00454908851174	-165.1782414429813	-261.5416717839417
900000	-33359.619289397226	-748.5311044949397	-32611.088184902288	30.586302581420572	1974.1136974185795	564.8235797578119	1.3268717409317428	5.842358939821873	7.0039404675187935	5.9228915967483715	5.823369886150557	5.557241488104266	6.432878724035376	7.3390280056315	7.103238150542987	7.775486332914198	7.420851369813455	7.293534528252735	7.887663335747545	6.651785531399399	5.854659307925532	5.69305571335841	4.7422217544981144	4.581351291222622	4.445775919822452	3.6671043916675585	2.9248190802004177	20.0	1.0536607612080107	0.24713928175587413	0.25317853531762985	0.24511019313165303	0.2545719897948429	0.47436359471581896	0.003988838833630734	0.052957256627243154	2.9803519764280765E-4	1.8132822521621883	-0.09659663200085959	0.05797703151547781	0.010180223002696172	0.010180223002696172	0.05300054719878314	-0.1836492365095544	17.85024573434442	-3.4286340770595753	-3.4286340770595762	19.526293862922056	0.20697807588606695	0.04283992389749849	0.4623283448669143	15.379918143236667	0.8347639084753989	-32444.98327342485	-416.00454908851174	-166.10491147743863	-251.05741462516136
