# BEAST v10.5.0-beta5 Prerelease #fb0d1ded5
# Generated Sun Jan 19 02:58:54 CET 2025 [seed=1737251933699]
# TreeSimulations_2_MDS_LC_env_raster.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.squareddistTime4.correlation	location.squareddistTime4.Rsquared	location.squareddistTime4.spearman	location.diffusionRate	location.halfDF	treeLikelihood	branchRates	location.traitLikelihood	skygrid
0	-224758.40288080217	-2810.634932738965	-221947.7679480632	186.40047292015117	1818.2995270798488	779.8811659837957	0.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	20.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	1.0	0.3333333333333333	0.9920568917743241	0.30576474991564656	0.13602147611482568	0.05	0.002	0.002	0.05	-0.04	20.03205128205128	-0.8012820512820512	-0.8012820512820512	20.03205128205128	-0.043157056545063896	0.0018625315296338424	0.22670036835534735	17.726187572714743	0.5	-218986.04446021983	-416.00454908851174	-2961.7234878433947	-1480.1312567943976
100000	-21704.332264428136	-637.5406140643348	-21066.7916503638	59.22527269811249	1945.4747273018875	166.42647915143655	0.8270708678402566	-5.437244897694867	-4.8075372553660305	-5.091674508064609	-2.849370739347334	-3.796847043731905	-3.670393577013277	-5.047286744338304	-5.6857908012790235	-5.555147633590035	-4.671689662350035	-4.849033182001131	-3.0080959285798015	-2.691595715566847	-2.835697573926537	-1.7197681832064768	-2.3514381449051127	-1.130088531991696	0.32302285534683084	1.2548755161686167	2.5006596744303344	20.0	1.0570008903615893	0.25366903385867257	0.24334614228188733	0.25449902901274457	0.2484857948466955	1.215314257049997	0.01067459121953754	0.39144117249227156	2.8682491077930417E-4	1.9873722083551906	-0.06484454987244291	0.008005169068925637	2.9890132402577395E-4	2.9890132402577395E-4	0.007795313761163826	-0.03783779190332264	125.09838862528241	-4.796737519389492	-4.796737519389492	128.46612488963336	0.8091668618897331	0.6547510103804783	0.7861535379066936	54.22779158562016	6.519456204222898	-20900.830211635082	-416.00454908851174	-165.9614387287201	-165.48571738346095
200000	-21711.897380414775	-638.5001015940045	-21073.397278820772	55.00470690415892	1949.6952930958412	131.02169970952343	0.16687361203545367	-5.094507708556611	-4.477601820245321	-6.628893408524686	-5.593138088963548	-4.423267775124524	-2.6793711542316636	-1.8939944713351273	-2.1192924901346517	-1.9469978220686006	0.6050250924066758	-3.4065168198603146	-0.44415809609564993	-2.455395146173716	-1.6009685082369471	-3.16964180703372	-1.1952825417626352	3.8477669024881083	3.1027910087980115	2.3887475807600467	2.053366339113	20.0	0.9372554034574857	0.2470131549998019	0.24236933399304786	0.2652457230520035	0.2453717879551464	0.8108324564770142	0.005683075901629323	0.11577048039910899	3.4171254568526616E-4	4.202087929800748	-0.012995006414198118	0.004959349307600351	-3.654554108975115E-4	-3.654554108975115E-4	0.008746356871869468	0.05548919831090944	202.26213133022415	8.451266212568129	8.451266212568129	114.68644324272991	0.3091016311414161	0.09554381837428405	0.6610051939645207	73.55525562065921	2.752932110681096	-20900.531910968526	-416.00454908851174	-172.86536785224686	-154.95511042808937
300000	-21693.305307308572	-645.5616900637482	-21047.743617244825	36.38864392775415	1968.3113560722459	90.88276613877652	0.43681714043945064	-5.021813070270668	-3.507960936337307	-2.077904234793903	-1.534892216138299	-3.192736039998932	-4.833602813149291	-5.513677905466263	-2.4476433147557213	-3.041708742927854	0.022701708170178136	-0.7533239243723439	-0.3407199699708098	-1.4102253480956937	-0.9736688825237954	2.4582902390063954	3.1024884044399745	0.9192350740069007	-0.14076040788104993	0.7979313206510126	1.2511461477788115	20.0	1.0370820886513719	0.2505616465429397	0.24738183739340228	0.25114122334950195	0.2509152927141554	0.5204412839678326	0.005735844493748997	0.10648758654495538	5.367736290213153E-4	4.677544851727839	0.034508904158758076	0.019866338149924598	0.001614613482382852	0.001614613482382852	0.01788302867238773	-0.08566218078735732	50.708502293686934	-4.578342571314394	-4.578342571314394	56.332306573890044	0.533906077666778	0.2850556997695236	0.8011959989519597	87.99719464903265	2.0793456523876808	-20892.930791437408	-416.00454908851174	-154.81282580741853	-143.6005155822851
400000	-21697.062649498075	-626.6358025757563	-21070.426846922317	36.573853941236806	1968.1261460587632	91.75796623015216	0.032820790705434956	-5.596764660425376	1.398927139117136	4.874272094822269	8.692699665562019	12.562952713610994	13.276733567718773	12.709740830330688	19.162891498810225	22.051474105562914	15.579744908866681	22.292581463113233	13.121664006472194	12.717939894159063	14.766232211522798	15.446693067235612	11.676984350802062	3.013036237682071	8.69465707723054	9.974372474953531	1.452122174536329	20.0	0.8435815644413908	0.250086352024277	0.24967391720644783	0.2580660796621546	0.24217365110711986	0.6748568396179628	0.0034414913409838038	0.04096621222027014	4.6221643749341546E-4	1.706763189136718	-0.0959299313745521	0.011272764514422043	-7.242323169314746E-4	-7.242323169314746E-4	0.01632639319176654	0.053384792253499104	88.96292299108183	3.9463599266566565	3.946359926656656	61.42557450465379	0.5207671083062022	0.2711983810936037	0.6271288318974153	94.5086952568636	4.206573037364055	-20910.022690188016	-416.00454908851174	-160.4041567343028	-166.4665013911511
500000	-21770.266786865326	-712.331577013822	-21057.935209851505	36.114301263464256	1968.5856987365357	84.08499390274073	3.388168576340868E-5	-2.9791094502599553	-270.2446817844334	-222.0811210857157	-14.64171869054903	-60.81571205595118	-241.78872670460544	-42.95402670088509	-77.60087785441547	-307.2830438897148	-375.42644248137145	-318.2838233179558	13.371935516230872	-115.60291597419324	-301.8000176110381	-318.63709919866125	-208.92873239020767	-479.8095815528052	-202.73359035266685	-28.026943759347233	1.2064800361604038	20.0	1.044312145518574	0.25383126663813477	0.24389350538090324	0.2497037012379137	0.25257152674304767	1.2360141150438586	0.0017368297797272125	0.005583854582789977	6.008828221530779E-4	1.4954040622640277	-0.0923848118027891	0.015780646986382204	-0.004338232161271578	-0.004338232161271578	0.014616032729226671	0.28565092441150836	68.99881652776341	20.479762908019822	20.479762908019826	74.49668362643293	0.6744630903179616	0.4549004602012548	0.7096774193548387	103.25336634006293	1.7432891261711223	-20906.564328612407	-416.00454908851174	-151.3708812390989	-226.40164267061996
600000	-21784.451576099207	-735.9960726498581	-21048.45550344935	40.351934653455004	1964.3480653465451	104.02549898255256	7.719610614914062E-6	-4.67686707015287	-38.092462426919845	79.6747916590039	391.3314926634136	622.980202944468	586.7029756442965	574.2921093987364	608.8704396740121	565.4504304361955	712.6569744636367	308.97615387070385	305.6370258019826	194.4498392517495	210.39591148199182	-1.2663674668959617	-233.26390353228012	-140.85954544508158	-222.93771851374277	-139.8502472589609	1.5772676395857603	20.0	0.8211329322899212	0.2552039380242027	0.24217891481718182	0.25620577894114305	0.24641136821747162	0.7392159241789379	0.0036533605063364645	0.036322454632382095	4.712442096637867E-4	1.515432355520979	-0.041649532193811435	0.01520027927625319	0.005855491991958568	0.005855491991958568	0.021495257752628748	-0.32394126896375736	73.50134509037562	-20.022394824376732	-20.022394824376732	51.97616076119573	0.5596398684654403	0.31319678237601534	0.7077200499360388	85.3213672583332	1.6129562908758388	-20896.27313983004	-416.00454908851174	-152.1823636193096	-243.04919801970257
700000	-21791.574708522767	-735.4157532057019	-21056.158955317063	35.69124066239705	1969.008759337603	94.04591378481513	1.639415662070595E-5	-4.267465480667331	134.9396705775911	201.54149811600368	-114.81240739516731	85.91994588663627	247.7246284143145	295.18310069408983	630.9280435662648	516.1188940347708	835.0279414135217	780.4780900609247	253.99164653866416	486.86507000043076	351.04225054590654	153.95300167536672	221.25018346060875	-41.64522031748306	-207.38199879943124	-237.7361208097931	1.797025853054007	20.0	1.1643599459952862	0.2579297479883922	0.2452407400486932	0.24892802266461111	0.247901489298303	0.6709756784569352	0.0016348283043512702	0.007598538246081345	5.046680071597185E-4	2.811285518835321	-0.07581418677747341	0.02110658542760531	0.007595713115286649	0.007595713115286649	0.021762291512706883	-0.3544110480518711	54.18454648988707	-18.9120833244413	-18.9120833244413	52.55194558335372	0.5930818191521209	0.351746044208789	0.7477921797697393	91.39613394889497	2.309127578386652	-20902.698714726484	-416.00454908851174	-153.46024059057845	-246.5534867462723
800000	-21745.545475794024	-677.1315198254399	-21068.413955968583	37.19855107352422	1967.5014489264759	91.00681846050537	0.0010790426464659618	-6.442550294186096	3.8100247040773407	-3.870700238303103	-13.605271320185967	12.550110561418222	30.87026136998119	12.897164798259745	28.588844569196773	56.84085441114162	57.04102317287184	16.85096329504273	12.116502238874856	-3.230545929831483	9.40558937146449	-14.553135017000466	-63.2458121264948	-75.82722991251251	0.13641768249552466	8.753740985826632	1.340089693472693	20.0	0.8775870664528264	0.2508879734234387	0.24935571848207316	0.24945493677132394	0.2503013713231635	0.9200476552008058	9.642647222967626E-4	0.00292705326984137	5.223179350702714E-4	1.069047796481554	0.003997311368335723	0.010832269161931904	-0.001815955100350407	-0.001815955100350407	0.012006103775530717	0.15923712888297967	94.71848651350592	14.326422784403183	14.326422784403183	85.45787706884613	0.5383144317716925	0.28978242745368016	0.7563614506110999	95.1958472773403	3.146188613883661	-20910.376059280985	-416.00454908851174	-158.037896687598	-193.897219496504
900000	-21738.849718164805	-687.4835026379883	-21051.366215526818	34.80112848527221	1969.898871514728	83.66273484151421	0.0018743579698099646	-2.7711968055093026	-23.372944566351418	-18.386157352613015	-57.585374912171645	-71.57806510547397	-110.68369221647283	-133.09904606610095	-150.36614180858842	-155.32495425366406	-189.93936152689076	-161.70594455357937	-126.88132474350114	-63.74638985602077	-31.718753016065094	-26.45933043497666	4.399617752518523	38.18176824906988	36.777993037799334	-12.413016445078622	1.5991137622983487	20.0	0.8726429267814536	0.250443003539933	0.24869301804759775	0.25647525192084897	0.24438872649161994	1.1514041865537619	4.178893312958157E-4	3.4244036412929004E-4	5.6208039487772E-4	0.6288426428865928	0.17207907347608836	0.016360910430377844	-0.0033460350840778205	-0.0033460350840778205	0.011576637980281617	0.24312830961689813	64.96124127977865	18.775968705043336	18.775968705043333	91.807746932652	0.553710341459917	0.30659514223965795	0.737496724874004	91.8796266204756	2.9877397213521766	-20897.610723670987	-416.00454908851174	-153.755491855831	-197.54812211689236
