node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel
48,49,0.144626775178217,-75.1033463664309,40.2875352001789,-75.0903593352931,40.2895061379731,0.144626775178217,0,1969.95001053493,1970.09463731011,NA
49,50,0.731017673168161,-75.0903593352931,40.2895061379731,-74.9857907567638,40.2731090045331,0.875644448346378,0.144626775178217,1970.09463731011,1970.82565498328,NA
49,84,0.786377444821838,-75.0903593352931,40.2895061379731,-74.9607138621595,40.2285102018473,0.931004220000055,0.144626775178217,1970.09463731011,1970.88101475493,NA
84,85,1.35775500111895,-74.9607138621595,40.2285102018473,-75.0839938857509,40.1755375984795,2.28875922111901,0.931004220000055,1970.88101475493,1972.23876975605,NA
84,31,2.70776424506519,-74.9607138621595,40.2285102018473,-75.591233,39.563305,3.63876846506524,0.931004220000055,1970.88101475493,1973.588779,US1_1973.588779_39.5633053935166_-75.5912333060067
85,86,1.721696983477,-75.0839938857509,40.1755375984795,-74.8257803734081,40.2376805501414,4.01045620459601,2.28875922111901,1972.23876975605,1973.96046673953,NA
50,51,3.33188355336139,-74.9857907567638,40.2731090045331,-75.0597091453945,40.243968775639,4.20752800170777,0.875644448346378,1970.82565498328,1974.15753853664,NA
51,75,0.527816670543128,-75.0597091453945,40.243968775639,-75.3028522185985,40.0225360527814,4.7353446722509,4.20752800170777,1974.15753853664,1974.68535520719,NA
86,87,0.757002604213486,-74.8257803734081,40.2376805501414,-74.8139783316883,39.7297529672078,4.76745880880949,4.01045620459601,1973.96046673953,1974.71746934374,NA
86,88,0.778044594252254,-74.8257803734081,40.2376805501414,-74.7361349483957,40.321112066065,4.78850079884826,4.01045620459601,1973.96046673953,1974.73851133378,NA
51,52,0.810324138681455,-75.0597091453945,40.243968775639,-74.986433901922,40.255229925562,5.01785214038923,4.20752800170777,1974.15753853664,1974.96786267532,NA
87,4,0.348654656255761,-74.8139783316883,39.7297529672078,-75.119085,39.562845,5.11611346506525,4.76745880880949,1974.71746934374,1975.066124,US1_1975.066124_39.562845065577_-75.1190854768911
87,32,0.527534656255924,-74.8139783316883,39.7297529672078,-74.807138,39.723204,5.29499346506542,4.76745880880949,1974.71746934374,1975.245004,US1_1975.245004_39.7232035374037_-74.8071378638397
75,22,1.1390797928144,-75.3028522185985,40.0225360527814,-75.263556,40.100308,5.8744244650653,4.7353446722509,1974.68535520719,1975.824435,US1_1975.824435_40.100307978823_-75.263555886369
88,21,1.28808966621708,-74.7361349483957,40.321112066065,-74.676382,40.193803,6.07659046506534,4.78850079884826,1974.73851133378,1976.026601,US1_1976.026601_40.1938030681971_-74.67638244751
88,89,1.29274203401032,-74.7361349483957,40.321112066065,-73.8040165853108,40.644185705579,6.08124283285858,4.78850079884826,1974.73851133378,1976.03125336779,NA
85,42,3.82887524394638,-75.0839938857509,40.1755375984795,-74.949339,40.229612,6.11763446506539,2.28875922111901,1972.23876975605,1976.067645,US1_1976.067645_40.229612413252_-74.9493387752539
89,30,0.252077632206817,-73.8040165853108,40.644185705579,-73.799798,40.647731,6.3333204650654,6.08124283285858,1976.03125336779,1976.283331,US1_1976.283331_40.6477308233556_-73.799797848565
89,19,0.311685632206615,-73.8040165853108,40.644185705579,-73.134861,40.717117,6.3929284650652,6.08124283285858,1976.03125336779,1976.342939,US1_1976.342939_40.7171172713563_-73.1348611264784
50,11,7.24781901671896,-74.9857907567638,40.2731090045331,-74.804444,40.414291,8.12346346506534,0.875644448346378,1970.82565498328,1978.073474,US1_1978.073474_40.4142908131269_-74.8044443991174
52,73,3.32819141702055,-74.986433901922,40.255229925562,-75.388191940697,40.2113034840045,8.34604355740978,5.01785214038923,1974.96786267532,1978.29605409234,NA
52,53,3.44565148406613,-74.986433901922,40.255229925562,-75.9297809619988,39.4392100169355,8.46350362445536,5.01785214038923,1974.96786267532,1978.41351415939,NA
53,54,0.0251737476909852,-75.9297809619988,39.4392100169355,-75.9316263816757,39.4445318319438,8.48867737214634,8.46350362445536,1978.41351415939,1978.43868790708,NA
54,56,0.127777441185007,-75.9316263816757,39.4445318319438,-75.9561574810352,39.4149640090911,8.61645481333135,8.48867737214634,1978.43868790708,1978.56646534827,NA
54,55,0.494719256822133,-75.9316263816757,39.4445318319438,-75.933941426162,39.4351301517324,8.98339662896847,8.48867737214634,1978.43868790708,1978.9334071639,NA
55,47,0.193930836096843,-75.933941426162,39.4351301517324,-75.892886,39.446592,9.17732746506532,8.98339662896847,1978.9334071639,1979.127338,US1_1979.127338_39.4465921726506_-75.8928864441997
75,76,4.50481047507463,-75.3028522185985,40.0225360527814,-75.4364182964152,40.230792319997,9.24015514732553,4.7353446722509,1974.68535520719,1979.19016568226,NA
56,57,1.23857655954821,-75.9561574810352,39.4149640090911,-75.8966666117988,39.5505250812972,9.85503137287956,8.61645481333135,1978.56646534827,1979.80504190781,NA
48,90,10.926619906724,-75.1033463664309,40.2875352001789,-73.9783361679736,41.213000489955,10.926619906724,0,1969.95001053493,1980.87663044166,NA
55,12,2.08915483609694,-75.933941426162,39.4351301517324,-76.576427,39.545419,11.0725514650654,8.98339662896847,1978.9334071639,1981.022562,US1_1981.022562_39.5454187668924_-76.5764274753424
73,74,4.0299123321542,-75.388191940697,40.2113034840045,-75.330125239238,40.304339238682,12.375955889564,8.34604355740978,1978.29605409234,1982.3259664245,NA
56,58,3.86548904838441,-75.9561574810352,39.4149640090911,-77.7681653885868,39.1985731757698,12.4819438617158,8.61645481333135,1978.56646534827,1982.43195439665,NA
